DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-12-15 00:00:00;0;0;0;0;0;0;0;0
2020-12-15 00:15:00;0;1;0;0;0;0;0;0
2020-12-15 00:30:00;0;0;0;0;0;0;0;0
2020-12-15 00:45:00;0;0;0;0;0;0;0;0
2020-12-15 01:00:00;0;0;0;0;0;0;0;0
2020-12-15 01:15:00;0;0;0;0;0;0;0;0
2020-12-15 01:30:00;0;0;0;0;0;0;0;0
2020-12-15 01:45:00;0;0;0;0;0;0;0;0
2020-12-15 02:00:00;0;0;0;0;1;0;0;0
2020-12-15 02:15:00;0;0;0;0;0;0;0;0
2020-12-15 02:30:00;0;2;1;0;0;0;0;0
2020-12-15 02:45:00;0;0;0;0;0;0;0;0
2020-12-15 03:00:00;0;1;0;0;0;0;0;0
2020-12-15 03:15:00;0;0;0;0;0;0;0;0
2020-12-15 03:30:00;0;0;0;0;0;0;0;0
2020-12-15 03:45:00;0;2;0;0;0;0;0;0
2020-12-15 04:00:00;0;1;1;1;1;0;0;0
2020-12-15 04:15:00;1;1;1;0;2;0;0;0
2020-12-15 04:30:00;0;3;4;4;0;0;0;0
2020-12-15 04:45:00;0;1;0;1;0;0;0;0
2020-12-15 05:00:00;0;3;14;3;1;0;0;0
2020-12-15 05:15:00;1;22;39;9;2;0;0;0
2020-12-15 05:30:00;6;26;40;5;7;0;0;0
2020-12-15 05:45:00;3;27;36;6;6;0;0;0
2020-12-15 06:00:00;3;11;22;2;12;0;0;0
2020-12-15 06:15:00;3;19;32;2;5;0;0;0
2020-12-15 06:30:00;2;30;81;4;7;0;0;0
2020-12-15 06:45:00;4;32;62;3;4;0;2;0
2020-12-15 07:00:00;3;9;36;3;9;0;0;0
2020-12-15 07:15:00;0;13;45;15;8;0;0;0
2020-12-15 07:30:00;3;10;39;7;8;0;0;0
2020-12-15 07:45:00;2;17;50;17;11;0;0;0
2020-12-15 08:00:00;5;16;35;6;5;0;1;0
2020-12-15 08:15:00;5;14;33;11;6;0;0;0
2020-12-15 08:30:00;3;12;27;15;19;0;0;0
2020-12-15 08:45:00;2;16;17;2;8;0;0;0
2020-12-15 09:00:00;3;17;15;6;7;0;0;0
2020-12-15 09:15:00;2;16;13;9;8;0;0;0
2020-12-15 09:30:00;3;16;10;5;10;0;0;0
2020-12-15 09:45:00;4;25;16;7;10;0;0;0
2020-12-15 10:00:00;7;20;19;5;5;0;0;0
2020-12-15 10:15:00;2;17;14;2;7;0;0;0
2020-12-15 10:30:00;5;22;11;4;5;0;0;0
2020-12-15 10:45:00;3;21;16;5;7;0;0;0
2020-12-15 11:00:00;7;18;13;5;5;0;1;0
2020-12-15 11:15:00;5;18;22;1;7;3;0;0
2020-12-15 11:30:00;4;25;16;6;6;0;8;0
2020-12-15 11:45:00;2;24;18;3;7;0;0;0
2020-12-15 12:00:00;4;29;16;4;11;0;1;0
2020-12-15 12:15:00;4;33;14;3;9;0;1;0
2020-12-15 12:30:00;0;31;12;2;6;0;0;0
2020-12-15 12:45:00;1;29;26;8;8;0;0;0
2020-12-15 13:00:00;4;24;13;8;9;0;0;0
2020-12-15 13:15:00;0;32;23;14;7;0;0;0
2020-12-15 13:30:00;5;24;26;18;10;0;1;0
2020-12-15 13:45:00;3;34;27;24;6;0;0;0
2020-12-15 14:00:00;7;58;39;28;12;0;0;0
2020-12-15 14:15:00;4;67;41;7;27;0;0;0
2020-12-15 14:30:00;6;45;46;6;22;0;0;0
2020-12-15 14:45:00;3;23;21;2;16;0;0;0
2020-12-15 15:00:00;11;57;42;5;13;0;0;0
2020-12-15 15:15:00;6;91;19;2;7;0;0;0
2020-12-15 15:30:00;5;40;19;4;5;0;0;0
2020-12-15 15:45:00;1;33;7;2;11;0;0;0
2020-12-15 16:00:00;4;57;12;3;9;0;0;0
2020-12-15 16:15:00;1;37;16;4;13;0;1;0
2020-12-15 16:30:00;1;41;13;4;6;0;0;0
2020-12-15 16:45:00;3;44;23;2;9;0;0;0
2020-12-15 17:00:00;2;40;13;4;4;0;0;0
2020-12-15 17:15:00;2;36;7;0;11;0;0;0
2020-12-15 17:30:00;1;18;9;9;5;0;0;0
2020-12-15 17:45:00;1;25;13;2;5;0;0;0
2020-12-15 18:00:00;1;29;10;3;9;0;0;0
2020-12-15 18:15:00;1;22;6;3;5;0;0;0
2020-12-15 18:30:00;1;15;6;0;4;0;0;0
2020-12-15 18:45:00;1;10;1;0;3;0;0;0
2020-12-15 19:00:00;1;9;12;1;1;0;0;0
2020-12-15 19:15:00;0;12;4;1;1;0;0;0
2020-12-15 19:30:00;1;5;9;0;4;0;0;0
2020-12-15 19:45:00;0;12;4;0;0;0;0;0
2020-12-15 20:00:00;0;6;5;0;4;0;0;0
2020-12-15 20:15:00;1;17;5;0;2;0;0;0
2020-12-15 20:30:00;0;9;2;0;1;0;0;0
2020-12-15 20:45:00;1;5;3;3;4;0;0;0
2020-12-15 21:00:00;3;7;9;2;3;0;0;0
2020-12-15 21:15:00;0;22;8;3;0;0;0;0
2020-12-15 21:30:00;1;21;9;1;5;0;0;0
2020-12-15 21:45:00;0;32;14;1;8;0;0;0
2020-12-15 22:00:00;0;38;14;3;10;0;0;0
2020-12-15 22:15:00;1;8;2;1;4;0;0;0
2020-12-15 22:30:00;0;2;2;0;1;0;0;0
2020-12-15 22:45:00;0;6;2;2;0;0;0;0
2020-12-15 23:00:00;0;0;0;0;2;0;0;0
2020-12-15 23:15:00;0;1;0;0;0;0;0;0
2020-12-15 23:30:00;0;0;0;0;0;0;0;0
