DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-01-26 00:00:00;1;7;1;1;0;0;0;2;3;0;0;0;0;0
2020-01-26 00:15:00;2;2;0;0;2;1;0;6;5;0;0;0;0;0
2020-01-26 00:30:00;7;9;1;0;1;2;0;4;14;0;0;0;0;0
2020-01-26 00:45:00;3;5;0;0;0;0;0;0;5;0;0;0;0;0
2020-01-26 01:00:00;1;12;2;1;1;0;0;5;13;0;0;0;0;0
2020-01-26 01:15:00;2;5;1;0;0;0;0;3;13;0;0;0;0;0
2020-01-26 01:30:00;0;6;1;5;0;0;0;1;6;0;0;0;0;0
2020-01-26 01:45:00;0;5;0;0;1;0;0;0;4;0;0;0;0;0
2020-01-26 02:00:00;2;1;0;0;1;1;0;0;4;0;0;0;0;0
2020-01-26 02:15:00;0;2;1;1;1;1;0;0;5;0;0;0;0;0
2020-01-26 02:30:00;0;2;1;1;0;0;0;4;5;0;0;0;0;0
2020-01-26 02:45:00;0;0;1;1;1;0;0;0;4;0;0;0;0;0
2020-01-26 03:00:00;1;5;0;0;0;0;0;0;5;0;0;0;0;0
2020-01-26 03:15:00;1;6;1;1;1;0;0;2;7;0;0;0;0;0
2020-01-26 03:30:00;0;1;1;1;3;2;0;1;2;0;0;0;0;0
2020-01-26 03:45:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-01-26 04:00:00;1;1;1;0;2;0;0;2;5;0;0;0;0;0
2020-01-26 04:15:00;1;2;0;1;1;0;0;3;5;0;0;0;0;0
2020-01-26 04:30:00;3;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-26 04:45:00;2;1;1;1;0;0;0;2;7;0;0;0;0;0
2020-01-26 05:00:00;0;4;0;0;1;0;0;2;6;0;0;0;0;0
2020-01-26 05:15:00;0;6;1;1;0;0;0;3;7;0;0;0;0;0
2020-01-26 05:30:00;1;10;1;1;1;2;0;0;1;0;0;0;0;0
2020-01-26 05:45:00;0;2;0;0;0;0;0;1;4;0;0;0;0;0
2020-01-26 06:00:00;2;3;0;0;0;0;0;2;5;0;0;0;0;0
2020-01-26 06:15:00;2;4;0;1;1;0;0;0;4;0;0;0;0;0
2020-01-26 06:30:00;3;9;1;2;0;1;0;1;7;0;0;0;0;0
2020-01-26 06:45:00;2;3;5;5;0;0;0;6;3;0;0;0;0;0
2020-01-26 07:00:00;2;1;5;6;2;0;0;1;1;0;0;0;0;0
2020-01-26 07:15:00;2;3;2;2;1;0;0;5;7;0;0;0;0;0
2020-01-26 07:30:00;3;5;0;0;0;0;0;1;6;0;0;0;0;0
2020-01-26 07:45:00;2;6;1;0;4;1;0;0;9;0;0;0;0;0
2020-01-26 08:00:00;9;9;0;0;2;4;0;5;5;0;0;0;0;0
2020-01-26 08:15:00;6;5;0;0;1;1;0;1;2;0;0;0;0;0
2020-01-26 08:30:00;5;7;0;0;3;3;0;1;0;0;0;0;0;0
2020-01-26 08:45:00;7;10;2;1;2;2;0;4;6;0;0;0;0;0
2020-01-26 09:00:00;10;13;4;4;4;0;0;8;4;0;0;0;0;0
2020-01-26 09:15:00;12;13;6;6;4;1;0;6;7;0;0;0;0;0
2020-01-26 09:30:00;7;22;5;3;2;2;0;10;11;0;0;0;0;0
