DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-08-08 00:00:00;1;1;0;6;5;4;3;6;4;2;2
2019-08-08 00:15:00;1;0;0;12;8;18;5;5;2;0;0
2019-08-08 00:30:00;0;1;2;4;8;5;5;11;6;1;0
2019-08-08 00:45:00;0;0;0;11;7;1;3;9;4;0;0
2019-08-08 01:00:00;1;2;0;11;3;2;1;8;6;1;0
2019-08-08 01:15:00;0;0;0;7;5;2;1;4;5;0;0
2019-08-08 01:30:00;0;1;0;3;4;3;0;3;3;0;0
2019-08-08 01:45:00;0;0;0;2;1;1;1;2;3;2;2
2019-08-08 02:00:00;0;0;0;3;3;7;2;1;1;0;0
2019-08-08 02:15:00;1;1;0;3;2;2;2;1;3;0;0
2019-08-08 02:30:00;0;0;0;4;4;3;1;1;3;2;2
2019-08-08 02:45:00;1;1;0;3;4;3;1;1;0;0;0
2019-08-08 03:00:00;0;0;0;4;5;0;4;1;1;0;0
2019-08-08 03:15:00;0;1;0;3;3;3;1;2;1;0;0
2019-08-08 03:30:00;0;1;0;6;1;0;0;2;0;0;0
2019-08-08 03:45:00;1;0;0;1;1;0;1;3;2;0;0
2019-08-08 04:00:00;1;3;0;3;3;4;0;3;2;2;2
2019-08-08 04:15:00;1;1;0;10;2;1;1;6;6;1;0
2019-08-08 04:30:00;0;2;0;5;5;1;2;6;5;3;3
2019-08-08 04:45:00;2;6;0;3;4;1;1;13;8;3;2
2019-08-08 05:00:00;1;5;0;11;9;3;1;15;11;5;3
2019-08-08 05:15:00;7;12;1;18;13;7;5;38;37;8;6
2019-08-08 05:30:00;5;15;0;18;16;7;7;32;37;10;9
2019-08-08 05:45:00;7;17;3;36;33;16;9;67;77;20;18
2019-08-08 06:00:00;2;12;6;38;19;5;12;48;38;13;8
2019-08-08 06:15:00;2;20;3;52;33;17;13;63;77;16;5
2019-08-08 06:30:00;9;32;3;42;43;13;11;83;97;27;17
2019-08-08 06:45:00;8;27;4;45;26;8;18;103;111;27;19
