DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-07-09 00:00:00;4;1;0;3;1;1;0;1;0;0;0
2020-07-09 00:15:00;1;3;0;17;0;4;0;0;0;0;0
2020-07-09 00:30:00;0;2;0;3;1;2;1;0;0;0;0
2020-07-09 00:45:00;0;2;0;4;1;4;0;0;0;0;0
2020-07-09 01:00:00;1;2;0;2;0;1;0;0;0;0;0
2020-07-09 01:15:00;1;1;0;2;0;1;0;0;0;0;0
2020-07-09 01:30:00;1;2;0;1;0;1;0;0;0;0;0
2020-07-09 01:45:00;0;1;0;3;0;2;0;0;0;0;0
2020-07-09 02:00:00;0;1;0;3;0;1;0;0;0;0;0
2020-07-09 02:15:00;0;0;0;3;0;3;0;0;0;0;0
2020-07-09 02:30:00;1;1;0;0;0;0;0;0;0;0;0
2020-07-09 02:45:00;1;3;0;1;0;0;0;0;0;0;0
2020-07-09 03:00:00;0;0;0;0;0;0;0;1;0;0;0
2020-07-09 03:15:00;0;0;0;1;0;1;1;0;0;0;0
2020-07-09 03:30:00;1;1;0;1;0;1;0;0;0;0;0
2020-07-09 03:45:00;2;2;0;2;0;1;0;3;0;0;0
2020-07-09 04:00:00;1;2;0;3;0;1;0;0;0;0;0
2020-07-09 04:15:00;0;0;0;1;0;1;0;1;0;0;0
2020-07-09 04:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-07-09 04:45:00;1;1;0;3;0;2;0;0;0;0;0
2020-07-09 05:00:00;5;6;0;3;0;2;2;2;0;0;0
2020-07-09 05:15:00;6;5;0;7;0;5;4;8;0;0;0
2020-07-09 05:30:00;10;7;0;7;1;1;5;11;0;0;0
2020-07-09 05:45:00;16;17;0;24;3;11;4;8;0;0;0
2020-07-09 06:00:00;18;14;0;20;4;9;1;6;0;0;0
2020-07-09 06:15:00;28;30;0;31;9;23;3;11;0;0;0
2020-07-09 06:30:00;33;28;0;32;7;26;5;17;0;1;0
2020-07-09 06:45:00;43;41;0;30;9;22;13;15;0;0;0
2020-07-09 07:00:00;42;51;0;38;12;27;10;26;0;0;0
2020-07-09 07:15:00;71;88;0;48;13;34;13;27;2;0;0
2020-07-09 07:30:00;79;68;0;54;17;41;9;33;0;0;0
2020-07-09 07:45:00;80;82;0;50;10;35;7;27;0;6;0
2020-07-09 08:00:00;57;45;0;48;19;39;4;22;6;0;0
2020-07-09 08:15:00;54;60;0;71;20;55;7;37;13;0;0
2020-07-09 08:30:00;51;52;0;59;5;48;8;24;17;1;0
2020-07-09 08:45:00;49;51;0;50;15;33;4;9;0;0;0
2020-07-09 09:00:00;41;32;0;51;16;43;12;14;0;4;0
2020-07-09 09:15:00;42;37;0;49;12;37;5;18;4;0;0
2020-07-09 09:30:00;41;28;0;49;5;37;8;16;0;0;0
2020-07-09 09:45:00;51;43;0;32;6;29;6;12;0;0;0
2020-07-09 10:00:00;37;38;0;42;4;29;11;10;0;0;0
2020-07-09 10:15:00;41;51;0;52;8;33;3;11;0;0;0
2020-07-09 10:30:00;52;36;0;51;5;30;8;17;0;0;1
2020-07-09 10:45:00;47;37;0;74;12;46;10;10;0;1;1
2020-07-09 11:00:00;38;35;0;50;10;36;7;13;0;0;0
2020-07-09 11:15:00;43;36;0;54;10;37;8;16;0;0;2
2020-07-09 11:30:00;29;33;0;57;15;50;7;9;0;0;0
2020-07-09 11:45:00;36;32;0;57;8;47;8;10;3;8;0
2020-07-09 12:00:00;42;34;0;69;15;51;10;18;1;3;0
2020-07-09 12:15:00;31;36;0;76;6;39;12;20;0;17;0
2020-07-09 12:30:00;32;30;0;57;12;47;3;17;16;2;1
2020-07-09 12:45:00;41;41;0;75;6;47;7;19;1;2;0
2020-07-09 13:00:00;35;34;0;83;10;54;10;15;0;0;0
2020-07-09 13:15:00;30;32;0;50;16;39;6;8;0;1;1
2020-07-09 13:30:00;29;30;0;63;7;50;14;16;0;0;0
2020-07-09 13:45:00;42;42;0;79;12;52;9;19;0;0;0
2020-07-09 14:00:00;32;41;0;76;10;50;4;9;0;1;0
2020-07-09 14:15:00;42;45;0;87;10;69;9;11;3;10;0
2020-07-09 14:30:00;33;39;0;79;12;72;6;14;0;2;0
2020-07-09 14:45:00;38;47;0;75;8;55;13;11;20;0;0
2020-07-09 15:00:00;33;25;0;83;16;62;11;16;3;0;0
2020-07-09 15:15:00;34;43;0;82;12;81;7;16;18;13;0
2020-07-09 15:30:00;45;46;0;89;14;65;12;21;0;8;0
2020-07-09 15:45:00;32;44;0;89;9;69;12;11;17;20;5
2020-07-09 16:00:00;38;40;0;114;17;92;9;13;0;4;0
2020-07-09 16:15:00;38;42;0;121;17;98;19;22;13;0;0
2020-07-09 16:30:00;42;39;0;100;20;75;17;28;0;8;0
2020-07-09 16:45:00;39;42;0;100;17;82;15;20;0;4;0
2020-07-09 17:00:00;35;47;0;94;13;71;16;29;0;3;0
2020-07-09 17:15:00;42;49;0;108;15;86;6;17;0;0;1
2020-07-09 17:30:00;41;35;0;93;13;67;11;21;32;2;0
2020-07-09 17:45:00;37;42;0;69;18;60;16;26;0;2;0
2020-07-09 18:00:00;36;41;0;73;16;57;11;28;5;11;0
2020-07-09 18:15:00;45;34;0;77;9;57;10;32;3;0;0
2020-07-09 18:30:00;28;40;0;75;13;48;20;20;0;9;0
2020-07-09 18:45:00;38;59;0;58;8;45;12;20;0;25;0
2020-07-09 19:00:00;35;33;0;57;12;35;6;16;0;0;0
2020-07-09 19:15:00;27;36;0;56;7;34;6;24;5;0;0
2020-07-09 19:30:00;24;23;0;59;9;37;5;16;0;18;0
2020-07-09 19:45:00;21;32;0;45;9;30;7;10;12;0;0
2020-07-09 20:00:00;26;25;0;39;13;33;3;15;0;0;0
2020-07-09 20:15:00;20;32;0;51;15;36;7;15;0;5;2
2020-07-09 20:30:00;21;20;0;49;14;33;5;18;1;0;0
2020-07-09 20:45:00;23;21;0;40;7;27;15;22;0;0;0
2020-07-09 21:00:00;11;15;0;32;6;25;7;14;0;0;0
2020-07-09 21:15:00;10;12;0;49;1;20;5;10;0;0;0
2020-07-09 21:30:00;6;9;0;33;4;19;2;5;0;0;0
2020-07-09 21:45:00;15;12;0;37;4;25;2;11;0;0;0
2020-07-09 22:00:00;5;6;0;37;9;26;6;8;0;0;0
2020-07-09 22:15:00;7;11;0;41;3;26;5;6;0;0;0
2020-07-09 22:30:00;11;8;0;58;6;26;8;18;0;0;0
2020-07-09 22:45:00;16;9;0;38;3;20;2;9;0;0;0
2020-07-09 23:00:00;4;6;0;30;3;14;1;2;0;0;0
2020-07-09 23:15:00;7;4;0;21;2;13;1;5;0;0;0
2020-07-09 23:30:00;2;3;0;13;2;9;2;2;0;0;0
2020-07-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
