DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-04-23 00:00:00;0;1;9;2;2;0;0;0;0;0;0;0
2020-04-23 00:15:00;0;4;3;2;1;0;0;0;0;0;0;0
2020-04-23 00:30:00;2;4;5;4;2;0;0;0;0;0;0;0
2020-04-23 00:45:00;2;4;6;7;2;0;0;0;0;0;0;0
2020-04-23 01:00:00;1;4;6;6;4;0;0;0;0;0;0;0
2020-04-23 01:15:00;1;2;2;1;0;0;0;0;0;0;0;0
2020-04-23 01:30:00;0;1;2;1;2;0;0;0;0;0;0;0
2020-04-23 01:45:00;0;2;2;4;3;0;0;0;0;0;0;0
2020-04-23 02:00:00;0;5;4;0;1;0;0;0;0;0;0;0
2020-04-23 02:15:00;0;1;0;1;0;0;0;0;0;0;0;0
2020-04-23 02:30:00;0;2;3;2;2;0;0;0;0;0;0;0
2020-04-23 02:45:00;0;1;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:00:00;0;3;3;0;0;0;0;0;0;0;0;0
2020-04-23 03:15:00;0;1;2;2;1;0;0;0;0;0;0;0
2020-04-23 03:30:00;0;0;3;0;1;0;0;0;0;0;0;0
2020-04-23 03:45:00;0;3;2;1;1;0;0;0;0;0;0;0
2020-04-23 04:00:00;0;2;2;0;1;0;0;0;0;0;0;0
2020-04-23 04:15:00;0;5;7;3;1;0;0;0;0;0;0;0
2020-04-23 04:30:00;0;5;6;7;3;0;0;0;0;0;0;0
2020-04-23 04:45:00;1;4;2;8;3;0;0;0;0;0;0;0
2020-04-23 05:00:00;1;11;10;11;4;0;0;0;0;0;0;0
2020-04-23 05:15:00;1;21;16;16;4;0;0;0;0;0;0;0
2020-04-23 05:30:00;12;31;19;16;11;0;0;0;0;0;0;0
2020-04-23 05:45:00;3;39;17;55;34;0;0;0;0;0;0;0
