DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-05-21 00:00:00;10;5;1;2;3;11;18;4
2020-05-21 00:15:00;15;11;6;3;2;6;16;8
2020-05-21 00:30:00;10;13;8;0;1;2;18;10
2020-05-21 00:45:00;10;9;5;3;1;8;21;6
2020-05-21 01:00:00;10;6;3;1;0;8;9;6
2020-05-21 01:15:00;6;8;4;1;1;3;8;8
2020-05-21 01:30:00;5;4;2;0;0;1;8;6
2020-05-21 01:45:00;5;2;0;1;0;3;6;4
2020-05-21 02:00:00;3;5;2;0;0;2;4;2
2020-05-21 02:15:00;4;2;1;2;0;3;3;3
2020-05-21 02:30:00;2;3;0;0;1;3;7;3
2020-05-21 02:45:00;4;0;0;1;0;2;9;2
2020-05-21 03:00:00;1;1;1;1;2;1;5;3
2020-05-21 03:15:00;3;4;0;0;1;0;6;4
2020-05-21 03:30:00;1;2;3;0;0;0;2;0
2020-05-21 03:45:00;5;4;3;0;0;0;2;1
2020-05-21 04:00:00;5;4;3;1;2;1;4;2
2020-05-21 04:15:00;5;3;0;1;2;3;7;3
2020-05-21 04:30:00;1;0;0;0;0;1;2;1
2020-05-21 04:45:00;5;4;0;2;0;2;4;1
2020-05-21 05:00:00;3;6;4;1;1;2;6;2
2020-05-21 05:15:00;4;10;6;0;3;5;4;1
2020-05-21 05:30:00;6;4;3;2;1;6;10;6
2020-05-21 05:45:00;12;13;10;0;4;3;6;4
2020-05-21 06:00:00;14;8;3;0;4;2;9;4
2020-05-21 06:15:00;10;13;10;0;1;1;17;7
2020-05-21 06:30:00;4;3;3;0;0;5;12;6
2020-05-21 06:45:00;13;13;9;1;2;5;13;9
2020-05-21 07:00:00;7;6;9;1;3;3;12;2
2020-05-21 07:15:00;11;10;9;1;1;6;16;6
2020-05-21 07:30:00;5;5;1;0;137;7;11;2
2020-05-21 07:45:00;9;17;12;4;17;9;7;3
2020-05-21 08:00:00;5;13;13;1;3;14;15;10
2020-05-21 08:15:00;12;22;14;1;1;17;20;8
2020-05-21 08:30:00;15;14;12;3;1;12;29;6
2020-05-21 08:45:00;19;19;17;4;4;11;16;4
2020-05-21 09:00:00;28;17;26;2;0;19;25;7
2020-05-21 09:15:00;24;21;17;0;1;21;24;12
2020-05-21 09:30:00;36;28;33;2;4;28;24;12
2020-05-21 09:45:00;32;22;37;4;3;26;20;20
2020-05-21 10:00:00;34;19;23;3;0;24;32;18
2020-05-21 10:15:00;38;37;31;3;2;28;40;12
2020-05-21 10:30:00;42;34;34;6;4;32;39;16
2020-05-21 10:45:00;41;23;31;2;1;32;39;15
2020-05-21 11:00:00;46;38;33;6;4;35;41;17
2020-05-21 11:15:00;36;23;43;4;1;40;49;21
2020-05-21 11:30:00;34;30;31;7;7;46;43;14
2020-05-21 11:45:00;40;34;22;4;1;44;39;21
2020-05-21 12:00:00;51;38;36;2;2;32;41;22
2020-05-21 12:15:00;37;42;26;5;6;41;45;26
2020-05-21 12:30:00;29;30;25;6;4;39;42;21
2020-05-21 12:45:00;48;34;21;5;7;36;49;24
2020-05-21 13:00:00;46;36;26;3;2;17;36;18
2020-05-21 13:15:00;42;31;30;5;1;31;42;18
2020-05-21 13:30:00;59;42;20;4;2;33;30;16
2020-05-21 13:45:00;52;32;31;3;2;28;56;24
2020-05-21 14:00:00;56;34;26;4;1;36;55;30
2020-05-21 14:15:00;38;22;21;4;2;31;51;26
2020-05-21 14:30:00;36;25;27;2;3;32;54;25
2020-05-21 14:45:00;55;33;22;5;4;32;59;28
2020-05-21 15:00:00;46;37;28;5;4;34;49;21
2020-05-21 15:15:00;38;22;16;1;6;40;42;20
2020-05-21 15:30:00;63;31;23;6;2;35;50;29
2020-05-21 15:45:00;42;19;15;3;3;28;49;21
2020-05-21 16:00:00;34;29;25;3;3;28;46;31
2020-05-21 16:15:00;47;43;23;2;1;31;44;27
2020-05-21 16:30:00;48;33;23;4;2;22;37;30
2020-05-21 16:45:00;65;34;23;5;4;43;48;21
2020-05-21 17:00:00;47;29;21;7;5;35;44;27
2020-05-21 17:15:00;44;28;17;7;4;32;42;32
2020-05-21 17:30:00;49;30;19;7;3;48;55;29
2020-05-21 17:45:00;38;38;26;9;5;38;56;39
2020-05-21 18:00:00;45;44;24;5;2;36;44;25
2020-05-21 18:15:00;44;31;13;3;4;51;42;20
2020-05-21 18:30:00;44;40;24;2;2;30;42;19
2020-05-21 18:45:00;40;29;24;5;4;47;38;22
2020-05-21 19:00:00;44;26;14;4;3;36;44;31
2020-05-21 19:15:00;39;13;12;5;5;35;58;35
2020-05-21 19:30:00;39;34;19;6;6;48;43;32
2020-05-21 19:45:00;29;26;15;10;6;38;46;34
2020-05-21 20:00:00;31;19;11;5;5;40;48;26
2020-05-21 20:15:00;38;33;17;6;7;40;38;24
2020-05-21 20:30:00;31;33;13;6;5;34;38;28
2020-05-21 20:45:00;34;22;11;3;1;32;36;20
2020-05-21 21:00:00;25;18;10;1;2;20;32;16
2020-05-21 21:15:00;21;25;14;3;1;24;34;21
2020-05-21 21:30:00;25;20;8;0;5;27;28;16
2020-05-21 21:45:00;17;16;14;4;3;19;29;12
2020-05-21 22:00:00;14;24;10;3;2;16;28;11
2020-05-21 22:15:00;15;7;5;2;1;20;23;13
2020-05-21 22:30:00;23;13;5;2;2;15;19;10
2020-05-21 22:45:00;14;17;8;1;1;8;21;7
2020-05-21 23:00:00;16;16;5;2;4;18;17;9
2020-05-21 23:15:00;11;5;3;3;2;10;22;15
2020-05-21 23:30:00;8;7;3;1;1;9;16;8
2020-05-21 23:45:00;9;10;2;2;2;8;22;9
