DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-01-24 00:00:00;3;4;14;0;0;12;0;0;0;0;0;0
2020-01-24 00:15:00;3;5;10;0;5;7;0;0;0;0;0;0
2020-01-24 00:30:00;1;5;8;0;0;4;0;0;0;0;0;0
2020-01-24 00:45:00;1;1;7;0;1;6;0;0;0;0;0;0
2020-01-24 01:00:00;2;4;5;0;0;4;0;0;0;0;0;0
2020-01-24 01:15:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-01-24 01:30:00;1;5;11;1;0;6;0;0;0;0;0;0
2020-01-24 01:45:00;0;0;3;0;0;3;0;0;0;0;0;0
2020-01-24 02:00:00;0;1;4;0;1;3;1;0;0;0;0;0
2020-01-24 02:15:00;1;2;3;0;0;1;0;0;0;0;0;0
2020-01-24 02:30:00;1;2;4;0;0;2;0;0;0;0;0;0
2020-01-24 02:45:00;2;5;3;0;0;1;0;0;0;0;0;0
2020-01-24 03:00:00;1;2;5;0;0;3;0;0;0;0;0;0
2020-01-24 03:15:00;0;0;3;0;0;3;0;0;0;0;0;0
2020-01-24 03:30:00;1;4;7;0;0;3;0;0;0;0;0;0
2020-01-24 03:45:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-01-24 04:00:00;2;4;4;0;0;2;0;0;0;0;0;0
2020-01-24 04:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-01-24 04:30:00;1;2;4;0;0;2;0;0;0;0;0;0
2020-01-24 04:45:00;2;2;4;0;0;4;0;0;0;0;0;0
2020-01-24 05:00:00;7;7;10;0;0;7;0;0;0;0;0;0
2020-01-24 05:15:00;5;7;8;2;0;6;0;0;0;0;0;0
2020-01-24 05:30:00;12;18;17;1;3;9;0;0;0;0;0;0
2020-01-24 05:45:00;12;18;22;1;4;13;0;0;0;0;0;0
2020-01-24 06:00:00;10;20;32;3;8;19;0;0;0;0;0;0
2020-01-24 06:15:00;23;40;52;7;6;32;0;0;0;0;0;0
2020-01-24 06:30:00;22;41;53;11;9;33;0;0;0;0;0;0
2020-01-24 06:45:00;32;75;66;34;6;38;0;0;0;0;0;0
2020-01-24 07:00:00;47;89;71;57;11;48;0;0;0;0;0;0
2020-01-24 07:15:00;58;117;83;78;7;64;0;0;0;0;0;0
2020-01-24 07:30:00;80;158;78;80;16;104;0;2;0;0;0;0
2020-01-24 07:45:00;89;123;97;60;10;73;0;0;2;0;0;0
2020-01-24 08:00:00;65;75;88;19;9;62;0;0;0;0;0;0
2020-01-24 08:15:00;46;68;94;23;6;59;1;0;0;0;0;0
2020-01-24 08:30:00;53;66;77;27;10;61;1;0;4;0;0;0
2020-01-24 08:45:00;43;55;65;19;6;38;1;0;0;0;0;0
2020-01-24 09:00:00;34;52;82;9;8;46;0;0;0;0;0;0
2020-01-24 09:15:00;39;50;80;12;8;55;1;0;0;0;0;0
2020-01-24 09:30:00;41;60;79;15;8;49;0;0;0;0;0;0
2020-01-24 09:45:00;50;63;98;17;4;61;0;0;0;0;0;0
2020-01-24 10:00:00;41;58;95;13;9;57;0;0;0;0;0;0
2020-01-24 10:15:00;37;61;77;20;7;47;0;0;3;0;0;0
2020-01-24 10:30:00;38;53;98;21;8;67;0;0;0;0;0;0
2020-01-24 10:45:00;41;45;71;15;4;50;0;0;0;0;0;0
2020-01-24 11:00:00;35;50;84;17;8;54;0;0;0;0;0;0
2020-01-24 11:15:00;39;50;87;21;8;65;0;0;0;0;0;0
2020-01-24 11:30:00;32;51;98;27;9;58;1;0;1;0;0;0
2020-01-24 11:45:00;28;47;86;13;7;59;0;0;0;0;0;0
2020-01-24 12:00:00;31;62;116;24;7;82;0;0;1;0;0;0
2020-01-24 12:15:00;33;60;100;29;8;75;0;0;2;0;0;0
2020-01-24 12:30:00;40;64;109;26;9;77;2;0;0;0;0;0
2020-01-24 12:45:00;55;68;117;49;5;121;1;0;0;0;0;0
2020-01-24 13:00:00;50;72;123;61;7;85;0;0;0;0;0;0
2020-01-24 13:15:00;53;57;143;70;15;103;1;0;0;0;0;0
2020-01-24 13:30:00;36;49;96;30;9;86;0;16;0;0;0;0
2020-01-24 13:45:00;45;66;112;18;7;84;0;0;0;0;0;0
2020-01-24 14:00:00;35;52;114;28;8;93;0;0;0;0;0;0
2020-01-24 14:15:00;40;54;125;27;6;94;0;0;1;0;0;0
2020-01-24 14:30:00;34;52;141;22;8;114;0;3;1;0;0;0
2020-01-24 14:45:00;36;67;132;24;6;116;0;0;0;0;0;0
2020-01-24 15:00:00;38;51;121;33;9;105;0;0;0;0;0;0
2020-01-24 15:15:00;33;55;130;29;8;97;0;0;0;0;0;0
2020-01-24 15:30:00;37;56;110;37;11;87;0;1;2;0;0;0
2020-01-24 15:45:00;42;65;128;31;6;111;0;0;8;0;0;0
2020-01-24 16:00:00;40;54;112;28;10;98;0;0;3;0;0;0
2020-01-24 16:15:00;40;51;111;24;6;96;0;0;2;0;0;0
2020-01-24 16:30:00;39;61;130;27;7;104;0;0;1;0;0;0
2020-01-24 16:45:00;40;51;85;28;7;64;0;1;17;0;0;0
2020-01-24 17:00:00;36;45;121;20;8;103;1;0;2;0;0;0
2020-01-24 17:15:00;39;55;91;15;6;70;0;0;0;0;0;0
2020-01-24 17:30:00;37;50;119;24;8;100;7;0;0;0;0;0
2020-01-24 17:45:00;33;55;93;19;5;62;2;0;0;0;0;0
2020-01-24 18:00:00;39;34;93;19;8;76;0;0;0;0;0;0
2020-01-24 18:15:00;27;40;95;9;5;78;0;0;0;0;0;0
2020-01-24 18:30:00;31;33;75;11;10;53;0;0;0;0;0;0
2020-01-24 18:45:00;39;66;98;12;5;62;0;0;0;0;0;0
2020-01-24 19:00:00;24;37;83;10;6;58;0;0;0;0;0;0
2020-01-24 19:15:00;48;43;61;15;7;43;0;0;0;0;0;0
2020-01-24 19:30:00;46;43;62;12;9;44;0;0;1;0;0;0
2020-01-24 19:45:00;22;35;68;13;3;40;0;0;0;0;0;0
2020-01-24 20:00:00;19;29;45;4;7;30;0;0;0;0;0;0
2020-01-24 20:15:00;16;26;52;4;5;29;0;0;0;0;0;0
2020-01-24 20:30:00;16;22;38;6;5;24;1;0;0;0;0;0
2020-01-24 20:45:00;11;23;52;3;3;35;0;0;0;0;0;0
2020-01-24 21:00:00;6;7;22;2;5;17;0;0;0;0;0;0
2020-01-24 21:15:00;9;16;36;3;1;27;0;0;0;0;0;0
2020-01-24 21:30:00;5;17;33;1;2;23;0;0;0;0;0;0
2020-01-24 21:45:00;10;11;33;8;1;17;1;0;0;0;0;0
2020-01-24 22:00:00;5;13;66;4;5;60;0;0;0;0;0;0
2020-01-24 22:15:00;6;14;55;10;2;42;0;0;0;0;0;0
2020-01-24 22:30:00;3;14;40;0;3;28;0;0;0;0;0;0
2020-01-24 22:45:00;12;19;43;5;1;26;0;0;0;0;0;0
2020-01-24 23:00:00;7;15;32;7;4;23;0;0;0;0;0;0
2020-01-24 23:15:00;4;15;33;2;2;22;0;0;0;0;0;0
