DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-01-17 00:00:00;2;5;11;0;0;7;0;0;0;0;0;0
2020-01-17 00:15:00;3;6;14;1;5;10;0;0;0;0;0;0
2020-01-17 00:30:00;0;2;12;1;0;7;0;0;0;0;0;0
2020-01-17 00:45:00;1;4;8;0;1;4;0;0;0;0;0;0
2020-01-17 01:00:00;1;4;8;0;0;6;0;0;0;0;0;0
2020-01-17 01:15:00;1;0;5;0;0;3;0;0;0;0;0;0
2020-01-17 01:30:00;1;3;5;0;0;2;0;0;0;0;0;0
2020-01-17 01:45:00;0;2;3;0;0;2;0;0;0;0;0;0
2020-01-17 02:00:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-01-17 02:15:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-01-17 02:30:00;0;6;11;0;0;5;0;0;0;0;0;0
2020-01-17 02:45:00;0;4;7;4;1;1;0;0;0;0;0;0
2020-01-17 03:00:00;1;2;5;0;0;3;0;0;0;0;0;0
2020-01-17 03:15:00;0;4;8;0;0;2;0;0;0;0;0;0
2020-01-17 03:30:00;1;1;3;0;0;3;0;0;0;0;0;0
2020-01-17 03:45:00;0;0;4;0;0;4;0;0;0;0;0;0
2020-01-17 04:00:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-01-17 04:15:00;0;0;0;0;0;1;0;0;0;0;0;0
2020-01-17 04:30:00;1;1;2;0;1;2;1;0;0;0;0;0
2020-01-17 04:45:00;2;0;3;0;0;3;0;0;0;0;0;0
2020-01-17 05:00:00;6;6;4;0;0;2;0;0;0;0;0;0
2020-01-17 05:15:00;3;8;11;1;0;3;0;0;0;0;0;0
2020-01-17 05:30:00;7;8;14;3;3;9;0;0;0;0;0;0
2020-01-17 05:45:00;13;15;15;1;4;7;0;0;0;0;0;0
2020-01-17 06:00:00;14;18;27;4;7;20;0;0;0;0;0;0
2020-01-17 06:15:00;20;30;53;6;5;30;0;0;0;0;0;0
2020-01-17 06:30:00;34;49;54;11;10;35;0;0;0;0;0;0
2020-01-17 06:45:00;39;58;58;27;6;34;0;0;0;0;0;0
