DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-07-09 00:00:00;0;1;0;2;5;56;2;4;7;2;3
2020-07-09 00:15:00;2;3;2;10;8;19;4;8;5;3;2
2020-07-09 00:30:00;0;0;3;1;8;20;2;7;9;2;1
2020-07-09 00:45:00;2;2;0;6;2;11;1;10;10;2;0
2020-07-09 01:00:00;0;1;0;6;8;1;0;2;1;0;0
2020-07-09 01:15:00;0;1;0;1;2;3;0;7;6;1;1
2020-07-09 01:30:00;0;1;0;2;3;2;0;4;1;0;0
2020-07-09 01:45:00;0;1;0;1;2;1;1;3;1;0;0
2020-07-09 02:00:00;0;0;0;3;2;0;0;1;1;0;0
2020-07-09 02:15:00;1;1;0;6;0;0;0;0;1;1;1
2020-07-09 02:30:00;1;1;0;3;2;1;2;4;3;0;0
2020-07-09 02:45:00;0;1;0;2;1;0;1;0;1;1;1
2020-07-09 03:00:00;0;2;0;4;2;0;1;1;0;0;0
2020-07-09 03:15:00;1;0;0;5;3;2;1;2;1;0;0
2020-07-09 03:30:00;1;1;0;5;2;2;1;3;2;0;0
2020-07-09 03:45:00;0;0;0;0;1;0;1;2;0;0;0
2020-07-09 04:00:00;1;1;0;2;2;0;0;2;4;2;2
2020-07-09 04:15:00;0;2;0;12;4;1;2;3;1;0;0
2020-07-09 04:30:00;0;5;0;6;1;0;1;5;4;2;1
2020-07-09 04:45:00;0;2;0;8;6;1;2;9;7;2;2
2020-07-09 05:00:00;1;5;0;11;11;3;2;22;11;4;1
2020-07-09 05:15:00;3;7;2;14;10;1;6;37;34;11;11
2020-07-09 05:30:00;4;17;0;19;14;5;9;43;44;17;9
2020-07-09 05:45:00;3;24;1;45;32;11;9;48;63;18;10
2020-07-09 06:00:00;1;73;3;47;20;8;6;44;44;11;9
2020-07-09 06:15:00;5;32;3;60;32;5;12;76;67;15;10
2020-07-09 06:30:00;8;44;6;46;32;11;12;86;100;21;18
2020-07-09 06:45:00;8;40;6;66;37;10;22;87;113;22;21
2020-07-09 07:00:00;5;37;6;64;38;6;20;92;102;15;10
2020-07-09 07:15:00;6;30;13;66;48;15;28;94;123;29;32
2020-07-09 07:30:00;10;39;7;79;57;18;40;142;164;27;19
2020-07-09 07:45:00;12;47;4;89;53;10;33;100;105;17;13
2020-07-09 08:00:00;12;29;7;90;59;20;21;91;104;9;11
2020-07-09 08:15:00;11;38;6;97;46;17;32;82;105;20;16
2020-07-09 08:30:00;11;31;3;77;44;22;29;79;93;14;10
2020-07-09 08:45:00;7;20;3;93;49;12;21;75;70;15;7
2020-07-09 09:00:00;10;26;5;65;46;10;24;57;51;7;5
2020-07-09 09:15:00;9;19;2;66;56;9;20;65;75;8;6
2020-07-09 09:30:00;17;21;1;79;49;41;28;66;76;4;3
2020-07-09 09:45:00;7;24;4;77;59;25;31;66;70;9;8
2020-07-09 10:00:00;14;31;3;82;51;8;34;66;58;5;5
2020-07-09 10:15:00;10;25;6;96;64;20;31;75;49;2;3
2020-07-09 10:30:00;11;23;6;79;60;12;27;67;65;9;8
2020-07-09 10:45:00;11;21;4;88;63;57;24;67;61;9;7
2020-07-09 11:00:00;7;38;2;104;59;42;21;68;70;8;10
2020-07-09 11:15:00;8;34;4;90;83;21;37;66;70;15;11
2020-07-09 11:30:00;17;26;1;100;78;88;28;63;59;9;11
2020-07-09 11:45:00;16;30;4;108;71;36;37;75;58;9;8
2020-07-09 12:00:00;17;35;5;117;80;42;28;67;68;12;8
2020-07-09 12:15:00;13;24;3;101;73;111;31;59;72;14;11
2020-07-09 12:30:00;14;21;1;95;85;144;40;57;50;9;11
2020-07-09 12:45:00;12;25;6;98;83;49;36;73;63;12;11
2020-07-09 13:00:00;15;35;3;115;106;44;23;70;52;10;8
2020-07-09 13:15:00;8;19;3;100;84;20;37;59;60;11;8
2020-07-09 13:30:00;12;35;5;96;66;11;43;88;79;15;15
2020-07-09 13:45:00;14;27;5;113;79;37;26;93;82;15;12
2020-07-09 14:00:00;12;29;2;126;91;37;40;79;68;14;16
2020-07-09 14:15:00;11;22;4;146;108;17;34;72;65;13;11
2020-07-09 14:30:00;22;46;8;126;94;13;45;72;70;13;9
2020-07-09 14:45:00;14;33;2;123;95;16;35;75;70;17;16
2020-07-09 15:00:00;9;31;2;111;77;8;35;76;68;16;17
2020-07-09 15:15:00;23;278;6;119;105;20;36;69;70;11;8
2020-07-09 15:30:00;9;20;7;142;112;19;39;79;67;16;15
2020-07-09 15:45:00;19;37;4;135;112;17;40;84;78;17;16
2020-07-09 16:00:00;14;26;4;149;119;23;59;82;76;23;20
2020-07-09 16:15:00;16;36;6;151;122;19;43;72;80;14;11
2020-07-09 16:30:00;10;27;4;136;131;18;32;82;77;16;13
2020-07-09 16:45:00;10;34;5;139;105;21;52;66;68;16;14
2020-07-09 17:00:00;12;33;1;138;124;24;35;76;79;21;17
2020-07-09 17:15:00;20;33;3;146;124;22;38;82;86;23;21
