DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-08-28 00:00:00;4;6;12;1;1;5;0;0;0;0;0;0
2020-08-28 00:15:00;5;8;11;0;4;3;0;0;0;0;0;0
2020-08-28 00:30:00;1;2;9;0;1;8;0;0;0;0;0;0
2020-08-28 00:45:00;1;5;12;0;0;8;0;0;0;0;0;0
2020-08-28 01:00:00;0;2;9;1;0;9;0;0;0;0;0;0
2020-08-28 01:15:00;1;2;2;0;1;1;1;0;0;0;0;0
2020-08-28 01:30:00;3;5;7;0;0;3;0;0;0;0;0;0
2020-08-28 01:45:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-08-28 02:00:00;1;2;7;1;0;5;0;0;0;0;0;0
2020-08-28 02:15:00;1;0;2;0;0;1;0;0;0;0;0;0
2020-08-28 02:30:00;1;5;8;0;0;4;0;0;0;0;0;0
2020-08-28 02:45:00;0;3;3;1;0;0;0;0;0;0;0;0
2020-08-28 03:00:00;0;2;2;0;0;1;0;0;0;0;0;0
2020-08-28 03:15:00;0;1;2;0;0;3;0;0;0;0;0;0
2020-08-28 03:30:00;0;1;3;0;0;2;0;0;0;0;0;0
2020-08-28 03:45:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-08-28 04:00:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-08-28 04:15:00;1;2;5;0;1;5;0;0;0;0;0;0
2020-08-28 04:30:00;1;2;3;0;0;3;0;0;0;0;0;0
2020-08-28 04:45:00;5;5;5;0;0;3;0;0;0;0;0;0
2020-08-28 05:00:00;6;3;4;0;0;2;0;0;0;0;0;0
2020-08-28 05:15:00;5;5;10;0;1;8;0;0;0;0;0;0
2020-08-28 05:30:00;7;9;11;0;3;7;0;0;0;0;0;0
2020-08-28 05:45:00;12;12;15;0;4;6;0;0;0;0;0;0
2020-08-28 06:00:00;14;15;30;4;7;19;0;0;0;0;0;0
2020-08-28 06:15:00;23;24;34;5;5;21;1;0;0;0;0;0
2020-08-28 06:30:00;22;27;37;7;10;24;0;0;0;0;0;0
2020-08-28 06:45:00;28;28;41;5;5;23;0;0;0;0;0;0
2020-08-28 07:00:00;23;33;46;15;8;26;0;0;0;0;0;0
2020-08-28 07:15:00;37;51;49;17;5;20;0;0;0;0;0;0
2020-08-28 07:30:00;41;43;55;13;8;40;0;0;0;0;0;0
2020-08-28 07:45:00;44;44;64;13;6;43;1;0;0;0;0;0
2020-08-28 08:00:00;38;40;62;8;7;36;0;0;0;0;0;0
2020-08-28 08:15:00;42;46;66;7;6;43;2;0;0;0;0;0
2020-08-28 08:30:00;30;39;49;5;8;32;3;0;1;0;0;0
2020-08-28 08:45:00;34;45;61;13;5;40;2;0;0;1;0;0
2020-08-28 09:00:00;28;35;51;8;6;35;0;0;0;0;0;0
2020-08-28 09:15:00;38;41;68;7;7;46;1;0;1;0;0;0
2020-08-28 09:30:00;34;47;57;15;9;35;0;0;0;0;0;0
2020-08-28 09:45:00;38;45;72;5;4;43;0;0;1;0;0;0
2020-08-28 10:00:00;46;41;68;8;6;47;0;0;0;0;0;0
2020-08-28 10:15:00;29;51;70;15;8;50;0;0;0;0;0;0
2020-08-28 10:30:00;44;47;93;14;9;67;0;0;1;3;0;0
2020-08-28 10:45:00;39;58;67;11;4;38;0;0;0;0;0;0
2020-08-28 11:00:00;39;44;68;19;8;56;0;3;2;0;0;0
2020-08-28 11:15:00;42;46;90;16;9;72;1;0;0;1;0;0
2020-08-28 11:30:00;32;43;81;21;9;57;0;0;0;0;0;0
2020-08-28 11:45:00;53;43;77;16;4;51;3;0;0;0;0;0
2020-08-28 12:00:00;29;34;87;20;7;71;0;0;1;0;0;0
2020-08-28 12:15:00;46;43;96;16;8;77;0;0;0;1;0;0
2020-08-28 12:30:00;42;34;76;19;5;70;0;0;0;0;0;0
2020-08-28 12:45:00;39;39;95;35;5;71;0;0;2;0;0;0
2020-08-28 13:00:00;39;37;91;18;8;70;1;2;0;0;0;0
2020-08-28 13:15:00;40;32;79;18;8;59;2;0;0;0;0;0
2020-08-28 13:30:00;40;37;78;13;8;60;0;1;1;0;0;0
2020-08-28 13:45:00;42;34;68;11;6;51;0;0;0;0;0;0
2020-08-28 14:00:00;40;43;93;11;6;67;0;0;0;0;0;0
2020-08-28 14:15:00;43;38;73;15;6;64;1;0;0;0;0;0
2020-08-28 14:30:00;42;35;89;18;8;77;1;1;3;0;0;0
2020-08-28 14:45:00;41;33;93;9;6;79;0;0;0;1;0;0
2020-08-28 15:00:00;35;33;98;19;9;86;0;0;0;0;0;0
2020-08-28 15:15:00;32;35;92;11;6;80;0;0;0;2;0;0
2020-08-28 15:30:00;37;35;86;14;8;75;0;0;3;0;0;0
2020-08-28 15:45:00;28;41;96;9;6;71;0;0;1;15;0;0
2020-08-28 16:00:00;29;38;95;15;7;82;0;1;0;0;0;0
2020-08-28 16:15:00;28;35;72;12;5;58;1;0;0;0;0;0
2020-08-28 16:30:00;24;38;94;11;9;77;0;0;0;0;0;0
2020-08-28 16:45:00;36;43;103;15;6;74;1;0;3;0;0;0
2020-08-28 17:00:00;39;37;105;23;10;89;1;0;0;0;0;0
2020-08-28 17:15:00;34;37;79;8;9;58;0;0;1;2;0;0
2020-08-28 17:30:00;38;35;50;9;7;33;7;1;1;0;0;0
2020-08-28 17:45:00;26;41;65;13;5;40;1;0;0;0;0;0
2020-08-28 18:00:00;32;33;79;12;7;61;1;0;0;0;0;0
2020-08-28 18:15:00;36;47;82;9;6;55;0;0;0;0;0;0
2020-08-28 18:30:00;26;24;61;14;9;54;1;0;0;0;0;0
2020-08-28 18:45:00;42;41;64;20;4;36;0;0;1;0;0;0
2020-08-28 19:00:00;26;35;72;10;7;51;0;0;2;0;0;0
2020-08-28 19:15:00;26;37;63;16;7;42;0;0;0;0;0;0
2020-08-28 19:30:00;25;34;53;16;6;36;1;0;0;0;0;0
2020-08-28 19:45:00;29;46;65;20;6;38;0;0;0;0;0;0
2020-08-28 20:00:00;22;22;45;13;10;41;0;0;0;0;0;0
2020-08-28 20:15:00;21;26;50;9;6;35;0;0;0;0;0;0
2020-08-28 20:30:00;15;25;49;4;6;33;0;0;0;0;0;0
2020-08-28 20:45:00;14;13;35;7;3;25;0;0;0;0;0;0
2020-08-28 21:00:00;12;18;31;6;5;19;1;0;0;0;0;0
2020-08-28 21:15:00;10;14;31;4;1;21;2;0;0;0;0;0
2020-08-28 21:30:00;13;13;34;0;1;24;1;0;0;0;0;0
2020-08-28 21:45:00;14;17;25;0;1;19;0;0;0;0;0;0
2020-08-28 22:00:00;11;12;34;2;4;24;1;0;0;0;0;0
2020-08-28 22:15:00;11;12;37;7;3;30;1;0;0;0;0;0
2020-08-28 22:30:00;12;13;45;8;3;33;1;0;0;0;0;0
2020-08-28 22:45:00;10;15;33;4;2;22;1;0;0;0;0;0
2020-08-28 23:00:00;8;10;28;5;4;19;4;0;0;0;0;0
2020-08-28 23:15:00;6;12;42;46;1;5;1;0;0;0;0;0
2020-08-28 23:30:00;4;9;21;3;2;15;0;0;0;0;0;0
2020-08-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
