DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-08-07 00:00:00;10;13;0;0;18;10;0;16;134;0;0
2019-08-07 00:15:00;8;12;0;0;19;13;0;17;161;0;0
2019-08-07 00:30:00;19;26;1;0;13;8;0;11;201;0;0
2019-08-07 00:45:00;7;10;0;0;17;11;0;16;173;0;0
2019-08-07 01:00:00;5;2;1;0;14;12;0;10;194;0;0
2019-08-07 01:15:00;5;6;1;1;5;4;0;5;139;0;0
2019-08-07 01:30:00;3;12;2;0;9;4;0;8;203;0;0
2019-08-07 01:45:00;2;12;7;0;4;7;0;3;131;0;0
2019-08-07 02:00:00;4;8;0;0;6;6;0;5;158;0;0
2019-08-07 02:15:00;8;7;0;0;10;6;0;10;144;0;0
2019-08-07 02:30:00;7;9;0;0;7;6;0;6;185;0;0
2019-08-07 02:45:00;3;7;2;1;6;5;0;6;162;0;0
2019-08-07 03:00:00;9;11;1;0;10;8;0;8;172;1;0
2019-08-07 03:15:00;5;4;0;0;4;2;1;4;149;0;0
2019-08-07 03:30:00;7;10;1;0;6;1;0;5;176;0;0
2019-08-07 03:45:00;5;1;1;0;3;2;0;3;145;0;0
2019-08-07 04:00:00;13;14;3;3;10;6;0;10;173;0;0
2019-08-07 04:15:00;24;21;0;0;14;5;0;13;157;0;0
2019-08-07 04:30:00;16;15;1;0;9;6;0;8;183;0;0
2019-08-07 04:45:00;23;22;3;1;16;13;0;15;149;0;0
2019-08-07 05:00:00;26;31;2;0;27;11;1;24;199;0;0
2019-08-07 05:15:00;38;30;7;1;33;17;2;31;176;0;0
2019-08-07 05:30:00;58;60;12;1;48;30;0;50;230;0;0
2019-08-07 05:45:00;61;71;8;2;61;35;3;61;213;0;0
2019-08-07 06:00:00;58;83;20;7;72;34;1;70;240;0;6
2019-08-07 06:15:00;67;82;20;5;102;52;3;95;241;0;0
2019-08-07 06:30:00;100;132;15;7;117;95;7;117;276;2;15
2019-08-07 06:45:00;102;132;16;9;112;116;12;108;286;0;1
2019-08-07 07:00:00;78;142;11;16;115;120;5;113;303;1;12
2019-08-07 07:15:00;102;123;11;6;108;125;6;104;296;1;1
2019-08-07 07:30:00;81;103;11;4;117;114;9;103;289;3;20
2019-08-07 07:45:00;95;124;15;10;109;123;12;108;265;2;2
2019-08-07 08:00:00;95;130;14;10;107;101;11;106;257;1;6
2019-08-07 08:15:00;98;127;15;3;83;80;7;84;241;8;0
2019-08-07 08:30:00;81;114;9;11;90;100;10;90;276;4;0
2019-08-07 08:45:00;88;137;17;5;101;90;8;95;260;7;13
2019-08-07 09:00:00;99;107;10;7;105;90;6;94;261;5;1
2019-08-07 09:15:00;91;111;12;5;96;78;8;97;248;5;0
2019-08-07 09:30:00;70;100;8;6;104;90;11;98;255;8;1
2019-08-07 09:45:00;83;92;9;9;117;102;11;107;253;12;0
2019-08-07 10:00:00;110;111;9;8;95;99;4;92;266;12;1
2019-08-07 10:15:00;94;112;11;8;99;93;7;92;263;6;4
2019-08-07 10:30:00;95;95;10;8;101;95;5;98;255;9;0
2019-08-07 10:45:00;91;109;15;6;100;101;11;100;273;10;5
2019-08-07 11:00:00;94;94;10;7;96;99;11;98;253;6;4
2019-08-07 11:15:00;104;104;17;9;97;101;7;88;261;10;2
2019-08-07 11:30:00;91;104;11;4;101;95;11;92;266;8;12
2019-08-07 11:45:00;68;120;7;5;109;113;8;101;258;9;0
2019-08-07 12:00:00;99;131;15;5;98;107;11;97;272;10;6
2019-08-07 12:15:00;98;126;15;5;104;108;8;98;263;6;4
2019-08-07 12:30:00;1;181;41;6;103;106;5;100;272;1;0
2019-08-07 12:45:00;19;187;35;2;108;110;9;97;266;3;1
2019-08-07 13:00:00;110;136;10;2;111;105;6;109;281;9;0
2019-08-07 13:15:00;109;136;10;7;97;107;14;88;267;7;1
2019-08-07 13:30:00;109;120;12;8;116;116;12;110;301;12;1
2019-08-07 13:45:00;118;105;7;7;94;110;7;86;290;4;2
2019-08-07 14:00:00;102;112;11;4;118;94;8;107;300;8;0
2019-08-07 14:15:00;110;113;15;8;104;104;6;94;268;8;1
2019-08-07 14:30:00;116;116;10;11;113;114;12;108;273;7;2
2019-08-07 14:45:00;119;135;16;10;109;117;6;107;270;8;6
2019-08-07 15:00:00;125;126;9;10;124;136;9;119;309;9;0
2019-08-07 15:15:00;102;132;17;7;112;132;16;112;287;10;11
2019-08-07 15:30:00;125;131;14;22;141;154;8;136;316;12;5
2019-08-07 15:45:00;130;169;17;14;137;148;11;124;324;11;3
2019-08-07 16:00:00;130;151;14;21;132;146;11;129;327;13;7
2019-08-07 16:15:00;117;159;20;29;127;155;11;120;327;9;47
2019-08-07 16:30:00;122;147;12;24;148;164;7;142;308;18;3
2019-08-07 16:45:00;109;136;3;20;145;169;10;141;298;11;2
2019-08-07 17:00:00;123;153;15;17;150;155;11;135;314;16;23
2019-08-07 17:15:00;112;146;15;8;141;182;11;137;321;13;1
