DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-06-05 00:00:00;8;5;2;0;0;6;3;6;0;0;0
2020-06-05 00:15:00;4;2;2;0;0;7;1;7;0;0;0
2020-06-05 00:30:00;4;3;2;0;0;7;1;7;1;3;0
2020-06-05 00:45:00;3;2;2;0;0;7;2;7;0;0;0
2020-06-05 01:00:00;10;3;2;0;0;3;5;3;2;3;0
2020-06-05 01:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-06-05 01:30:00;3;2;2;0;0;4;1;4;2;5;3
2020-06-05 01:45:00;4;2;1;0;0;3;3;3;1;2;7
2020-06-05 02:00:00;3;2;2;0;0;5;4;5;0;0;1
2020-06-05 02:15:00;5;5;3;0;0;6;4;6;1;2;5
2020-06-05 02:30:00;2;4;3;0;0;10;4;10;0;1;56
2020-06-05 02:45:00;6;4;4;0;0;4;5;4;0;0;45
2020-06-05 03:00:00;4;3;2;0;0;4;4;3;2;3;61
2020-06-05 03:15:00;7;4;2;0;0;6;4;6;1;1;50
2020-06-05 03:30:00;13;2;1;0;0;11;3;11;1;4;6
2020-06-05 03:45:00;4;1;2;0;0;2;3;3;3;3;84
2020-06-05 04:00:00;7;5;3;0;0;3;4;3;2;7;76
2020-06-05 04:15:00;8;2;2;0;0;4;2;4;2;2;11
2020-06-05 04:30:00;13;0;0;0;0;10;6;10;2;1;9
2020-06-05 04:45:00;17;4;1;0;0;12;4;12;2;1;62
2020-06-05 05:00:00;61;6;2;0;0;28;6;28;1;3;52
2020-06-05 05:15:00;51;6;5;0;0;23;3;24;3;6;33
2020-06-05 05:30:00;78;4;1;0;0;45;5;45;3;7;50
2020-06-05 05:45:00;80;4;3;0;2;49;14;47;4;5;37
2020-06-05 06:00:00;76;9;3;0;0;76;17;76;10;14;15
2020-06-05 06:15:00;116;4;2;0;0;58;13;58;12;8;21
2020-06-05 06:30:00;113;3;1;0;0;69;7;69;3;6;30
2020-06-05 06:45:00;166;3;2;0;1;55;11;55;5;4;0
2020-06-05 07:00:00;149;5;3;0;1;59;15;59;7;4;0
2020-06-05 07:15:00;172;4;0;0;0;64;13;64;9;9;21
2020-06-05 07:30:00;161;2;2;0;3;63;17;63;10;5;2
2020-06-05 07:45:00;178;7;4;0;1;67;25;68;16;11;0
2020-06-05 08:00:00;127;1;0;0;0;44;19;44;10;9;0
2020-06-05 08:15:00;109;4;2;1;1;57;21;57;16;7;0
2020-06-05 08:30:00;105;0;0;1;3;71;19;71;10;15;0
2020-06-05 08:45:00;106;4;4;0;2;67;21;67;11;6;0
2020-06-05 09:00:00;88;5;2;1;0;70;31;70;14;13;0
2020-06-05 09:15:00;125;3;2;0;7;74;35;74;29;16;0
2020-06-05 09:30:00;130;4;2;0;1;66;24;65;36;12;0
2020-06-05 09:45:00;135;0;0;0;1;78;29;77;26;8;0
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;127;2;0;1;0;95;30;95;36;11;0
2020-06-05 10:30:00;125;1;0;0;1;99;35;99;29;16;1
2020-06-05 10:45:00;109;1;2;0;0;86;41;88;32;12;0
2020-06-05 11:00:00;113;1;1;0;5;97;40;95;32;15;0
2020-06-05 11:15:00;123;0;0;2;3;117;35;114;43;16;0
2020-06-05 11:45:00;101;2;0;0;1;132;24;133;25;8;0
2020-06-05 12:00:00;125;1;1;0;2;148;38;149;38;21;14
2020-06-05 12:15:00;126;3;1;0;4;154;33;154;35;20;25
2020-06-05 12:30:00;124;1;1;1;1;133;30;132;32;23;28
2020-06-05 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 13:00:00;136;3;1;1;2;141;36;141;34;12;39
2020-06-05 13:15:00;156;1;0;0;3;160;23;164;34;15;67
2020-06-05 13:30:00;157;0;0;0;0;137;32;135;39;9;31
2020-06-05 13:45:00;132;4;2;0;0;142;29;141;22;7;26
2020-06-05 14:00:00;142;4;2;0;2;134;34;134;21;12;38
2020-06-05 14:15:00;127;1;1;0;3;153;32;153;22;11;68
2020-06-05 14:30:00;135;2;1;1;1;157;42;156;23;13;53
2020-06-05 14:45:00;132;0;0;0;1;151;36;151;38;11;46
2020-06-05 15:00:00;147;2;2;1;2;191;30;191;38;14;0
2020-06-05 15:15:00;135;5;0;0;1;146;36;147;25;13;0
2020-06-05 15:30:00;120;1;1;1;1;148;27;149;27;10;2
2020-06-05 15:45:00;134;3;0;1;1;127;19;129;21;10;0
2020-06-05 16:00:00;114;1;1;0;0;155;30;151;18;6;1
2020-06-05 16:15:00;105;4;3;2;1;153;18;144;24;8;1
2020-06-05 16:30:00;118;3;1;0;1;135;20;135;19;4;1
2020-06-05 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 17:00:00;113;3;2;1;1;125;17;125;13;6;0
2020-06-05 17:15:00;115;3;0;0;1;123;24;122;15;9;1
