DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-04-06 00:00:00;1;0;0;0;0;3;2;0;0;0;1;0;0
2020-04-06 00:15:00;3;1;1;3;1;4;4;1;0;2;4;1;1
2020-04-06 00:30:00;5;2;0;1;5;1;1;0;0;0;0;1;0
2020-04-06 00:45:00;1;1;0;2;0;4;1;0;0;0;0;0;0
2020-04-06 01:00:00;5;0;0;0;0;1;2;0;0;0;0;0;0
2020-04-06 01:15:00;6;0;0;0;1;3;4;0;0;1;4;1;0
2020-04-06 01:30:00;2;0;0;2;2;9;7;1;0;1;4;0;0
2020-04-06 01:45:00;1;0;0;0;0;8;4;0;1;1;0;0;0
2020-04-06 02:00:00;0;1;2;1;0;3;5;1;0;0;1;1;2
2020-04-06 02:15:00;0;0;1;0;1;7;6;1;1;0;1;1;1
2020-04-06 02:30:00;0;0;2;0;2;9;5;1;0;0;2;0;2
2020-04-06 02:45:00;0;1;0;0;2;8;4;0;0;0;1;1;0
2020-04-06 03:00:00;4;0;0;0;0;5;4;0;0;0;0;0;0
2020-04-06 03:15:00;9;0;0;2;0;3;1;1;1;1;10;2;0
2020-04-06 03:30:00;4;2;1;1;1;4;5;1;0;1;2;0;1
2020-04-06 03:45:00;4;0;0;1;1;7;7;2;2;4;5;0;0
2020-04-06 04:00:00;3;1;0;1;2;10;6;1;0;1;2;0;0
2020-04-06 04:15:00;5;4;0;2;5;15;5;0;0;1;4;0;0
2020-04-06 04:30:00;5;1;0;1;11;15;7;1;0;0;1;0;0
2020-04-06 04:45:00;9;0;1;2;2;14;19;4;3;1;3;1;1
2020-04-06 05:00:00;13;2;0;1;10;15;11;5;4;2;3;0;0
2020-04-06 05:15:00;17;5;4;19;11;28;31;8;1;1;1;0;4
2020-04-06 05:30:00;27;13;3;9;13;33;26;13;5;2;4;2;3
2020-04-06 05:45:00;21;14;2;21;23;42;38;20;15;11;5;0;2
2020-04-06 06:00:00;25;16;1;13;18;40;37;17;8;5;3;1;1
2020-04-06 06:15:00;40;35;4;15;33;49;47;23;19;20;11;3;4
2020-04-06 06:30:00;41;26;9;37;47;56;67;42;27;14;8;3;9
2020-04-06 06:45:00;51;29;13;53;39;82;85;54;29;24;10;2;11
2020-04-06 07:00:00;51;35;22;29;26;55;64;30;35;22;16;2;19
