DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-10-03 00:00:00;17;1;4;4;0;0
2019-10-03 00:15:00;14;0;12;0;0;0
2019-10-03 00:30:00;21;0;12;4;0;0
2019-10-03 00:45:00;11;0;7;0;0;0
2019-10-03 01:00:00;10;0;7;10;0;0
2019-10-03 01:15:00;7;0;8;3;0;0
2019-10-03 01:30:00;8;0;10;0;0;0
2019-10-03 01:45:00;8;1;6;1;0;0
2019-10-03 02:00:00;10;1;7;2;0;0
2019-10-03 02:15:00;11;1;10;0;0;0
2019-10-03 02:30:00;5;0;5;1;0;0
2019-10-03 02:45:00;7;0;3;0;0;0
2019-10-03 03:00:00;7;0;9;0;0;0
2019-10-03 03:15:00;6;0;7;0;0;0
2019-10-03 03:30:00;7;0;8;0;0;0
2019-10-03 03:45:00;9;0;5;0;0;0
2019-10-03 04:00:00;2;0;12;0;0;0
2019-10-03 04:15:00;4;0;7;0;0;0
2019-10-03 04:30:00;5;0;2;0;0;0
2019-10-03 04:45:00;6;1;7;0;0;0
2019-10-03 05:00:00;3;0;10;0;0;0
2019-10-03 05:15:00;14;1;8;4;0;0
2019-10-03 05:30:00;26;2;12;14;3;2
2019-10-03 05:45:00;57;1;26;44;14;1
2019-10-03 06:00:00;90;0;9;74;4;12
2019-10-03 06:15:00;22;3;12;31;1;3
2019-10-03 06:30:00;17;1;8;7;0;0
2019-10-03 06:45:00;9;0;12;1;0;0
2019-10-03 07:00:00;5;0;7;1;0;0
2019-10-03 07:15:00;5;0;2;0;0;0
2019-10-03 07:30:00;4;0;4;0;0;0
2019-10-03 07:45:00;10;0;13;0;0;0
2019-10-03 08:00:00;4;0;15;0;0;0
2019-10-03 08:15:00;6;0;10;3;0;0
2019-10-03 08:30:00;6;0;8;0;0;0
2019-10-03 08:45:00;11;0;11;1;0;0
2019-10-03 09:00:00;10;1;19;0;0;0
2019-10-03 09:15:00;6;0;24;0;0;0
2019-10-03 09:30:00;14;0;25;1;0;0
2019-10-03 09:45:00;21;0;33;0;0;0
2019-10-03 10:00:00;21;0;41;1;0;0
2019-10-03 10:15:00;21;0;24;1;0;0
2019-10-03 10:30:00;32;0;34;0;0;0
2019-10-03 10:45:00;32;0;43;0;0;0
2019-10-03 11:00:00;25;1;33;0;0;0
2019-10-03 11:15:00;35;0;44;1;0;0
2019-10-03 11:30:00;51;0;50;0;0;0
2019-10-03 11:45:00;32;1;43;1;0;0
2019-10-03 12:00:00;31;1;43;1;0;0
2019-10-03 12:15:00;39;0;40;0;0;0
2019-10-03 12:30:00;27;0;42;0;0;0
2019-10-03 12:45:00;38;0;41;0;0;0
2019-10-03 13:00:00;25;0;57;0;0;0
2019-10-03 13:15:00;45;0;47;0;0;0
2019-10-03 13:30:00;38;0;49;2;0;0
2019-10-03 13:45:00;45;0;44;0;0;0
2019-10-03 14:00:00;55;1;57;1;0;0
2019-10-03 14:15:00;42;0;63;0;0;0
2019-10-03 14:30:00;67;0;60;2;0;0
2019-10-03 14:45:00;47;0;70;0;0;0
2019-10-03 15:00:00;49;0;47;0;0;0
2019-10-03 15:15:00;43;0;47;2;0;0
2019-10-03 15:30:00;50;0;45;2;0;0
2019-10-03 15:45:00;44;1;51;0;0;0
2019-10-03 16:00:00;43;0;58;1;0;0
2019-10-03 16:15:00;44;0;49;1;0;0
2019-10-03 16:30:00;55;1;54;2;0;0
2019-10-03 16:45:00;53;4;45;0;0;0
2019-10-03 17:00:00;49;0;53;1;0;0
2019-10-03 17:15:00;67;1;50;5;0;0
2019-10-03 17:30:00;52;0;48;1;0;0
2019-10-03 17:45:00;56;0;43;0;0;0
2019-10-03 18:00:00;56;0;47;1;0;0
2019-10-03 18:15:00;53;0;45;0;0;0
2019-10-03 18:30:00;45;0;34;0;0;0
2019-10-03 18:45:00;56;0;41;0;0;0
2019-10-03 19:00:00;39;1;50;0;0;0
2019-10-03 19:15:00;50;0;29;1;0;0
2019-10-03 19:30:00;51;0;37;0;0;0
2019-10-03 19:45:00;35;0;33;1;0;0
2019-10-03 20:00:00;36;0;35;2;0;0
2019-10-03 20:15:00;26;0;24;0;0;0
2019-10-03 20:30:00;26;0;11;0;0;0
2019-10-03 20:45:00;21;0;25;1;0;0
2019-10-03 21:00:00;29;2;17;0;0;0
2019-10-03 21:15:00;20;0;24;0;0;0
2019-10-03 21:30:00;23;1;23;0;0;0
2019-10-03 21:45:00;15;1;19;0;0;0
2019-10-03 22:00:00;28;0;11;0;0;0
2019-10-03 22:15:00;14;0;16;0;0;0
2019-10-03 22:30:00;23;0;5;0;0;0
2019-10-03 22:45:00;18;0;10;0;0;0
2019-10-03 23:00:00;16;1;2;0;0;0
2019-10-03 23:15:00;14;0;7;0;0;0
2019-10-03 23:30:00;9;0;12;0;0;0
2019-10-03 23:45:00;5;0;8;0;0;0
