DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-07-20 00:00:00;5;7;5;4;2;5;3;0;1
2020-07-20 00:15:00;9;7;1;2;0;5;5;0;1
2020-07-20 00:30:00;3;2;3;4;2;5;3;0;1
2020-07-20 00:45:00;1;0;3;1;0;3;0;0;1
2020-07-20 01:00:00;3;1;3;1;0;5;2;0;0
2020-07-20 01:15:00;5;4;3;3;0;3;2;0;5
2020-07-20 01:30:00;2;0;1;0;0;1;0;0;0
2020-07-20 01:45:00;4;2;1;5;0;2;1;0;3
2020-07-20 02:00:00;2;4;2;4;2;1;1;0;1
2020-07-20 02:15:00;1;2;1;3;0;2;0;0;2
2020-07-20 02:30:00;2;1;1;3;2;0;1;0;2
2020-07-20 02:45:00;3;2;2;2;0;1;1;0;3
2020-07-20 03:00:00;3;0;0;2;0;2;1;0;0
2020-07-20 03:15:00;1;0;0;1;1;3;2;0;3
2020-07-20 03:30:00;3;0;1;2;1;0;1;0;0
2020-07-20 03:45:00;4;2;2;6;0;1;0;0;6
2020-07-20 04:00:00;1;2;0;7;0;2;3;0;4
2020-07-20 04:15:00;4;1;1;9;0;3;2;0;3
2020-07-20 04:30:00;3;4;1;8;1;1;5;0;3
2020-07-20 04:45:00;5;2;2;9;4;9;9;0;6
2020-07-20 05:00:00;21;12;6;17;6;27;15;0;3
2020-07-20 05:15:00;32;14;7;27;8;26;24;0;9
2020-07-20 05:30:00;38;25;3;23;16;25;25;0;7
2020-07-20 05:45:00;39;18;6;18;14;43;46;0;15
2020-07-20 06:00:00;24;14;9;40;32;39;47;0;16
2020-07-20 06:15:00;43;15;9;34;26;55;66;0;16
2020-07-20 06:30:00;56;34;9;41;25;86;91;0;13
2020-07-20 06:45:00;59;34;6;37;33;98;102;0;19
2020-07-20 07:00:00;51;26;4;32;19;126;136;0;24
2020-07-20 07:15:00;61;32;11;28;20;135;135;0;23
2020-07-20 07:30:00;72;51;12;43;34;124;128;0;17
2020-07-20 07:45:00;88;52;22;30;33;97;100;0;29
2020-07-20 08:00:00;53;42;15;22;23;85;79;0;17
2020-07-20 08:15:00;51;31;19;33;20;81;86;0;23
2020-07-20 08:30:00;68;30;17;33;25;75;85;0;22
2020-07-20 08:45:00;62;41;19;33;36;56;70;0;20
2020-07-20 09:00:00;55;26;15;26;21;50;67;0;11
2020-07-20 09:15:00;62;33;15;44;31;67;76;0;24
2020-07-20 09:30:00;80;45;25;43;41;56;65;0;20
2020-07-20 09:45:00;65;42;23;40;23;66;69;0;27
2020-07-20 10:00:00;78;44;16;45;41;50;64;0;24
2020-07-20 10:15:00;63;28;16;41;43;57;69;0;18
2020-07-20 10:30:00;72;54;14;47;41;56;65;0;32
2020-07-20 10:45:00;77;29;19;45;47;58;68;0;33
2020-07-20 11:00:00;78;42;23;45;44;64;58;0;18
2020-07-20 11:15:00;77;42;18;47;34;58;58;0;15
2020-07-20 11:30:00;80;47;11;43;38;44;55;0;27
2020-07-20 11:45:00;76;49;20;35;47;55;55;0;20
2020-07-20 12:00:00;67;51;19;38;36;61;70;0;23
2020-07-20 12:15:00;93;53;15;42;52;54;57;0;14
2020-07-20 12:30:00;84;49;21;51;37;53;64;0;20
2020-07-20 12:45:00;80;54;17;54;63;55;54;0;26
2020-07-20 13:00:00;90;69;26;56;51;63;74;0;26
2020-07-20 13:15:00;106;68;21;49;46;68;81;0;21
2020-07-20 13:30:00;83;67;24;54;48;69;75;0;26
2020-07-20 13:45:00;69;46;14;57;57;59;81;0;27
2020-07-20 14:00:00;88;55;19;71;72;71;78;0;30
2020-07-20 14:15:00;74;42;17;104;89;68;80;0;25
2020-07-20 14:30:00;85;78;17;105;102;56;74;0;24
2020-07-20 14:45:00;94;71;21;78;75;66;71;0;25
2020-07-20 15:00:00;96;70;15;70;87;60;69;0;21
2020-07-20 15:15:00;89;65;13;84;81;74;80;0;30
2020-07-20 15:30:00;103;75;11;83;79;71;70;0;21
2020-07-20 15:45:00;89;68;23;87;82;68;71;0;16
2020-07-20 16:00:00;118;95;17;75;83;66;92;0;15
2020-07-20 16:15:00;139;97;23;88;78;78;79;0;25
2020-07-20 16:30:00;110;98;24;86;59;74;92;0;23
2020-07-20 16:45:00;111;100;12;70;62;81;89;0;25
2020-07-20 17:00:00;132;77;17;80;74;75;94;0;17
2020-07-20 17:15:00;134;90;25;81;67;71;69;0;25
2020-07-20 17:30:00;102;64;20;70;48;70;84;0;22
2020-07-20 17:45:00;80;53;21;63;52;76;77;0;23
2020-07-20 18:00:00;75;58;24;51;45;74;78;0;15
2020-07-20 18:15:00;96;52;25;55;36;59;78;0;12
2020-07-20 18:30:00;88;49;20;41;32;53;66;0;15
2020-07-20 18:45:00;84;42;11;49;40;51;54;0;19
2020-07-20 19:00:00;62;32;17;36;27;47;51;0;7
2020-07-20 19:15:00;53;33;14;23;14;43;46;0;4
2020-07-20 19:30:00;51;26;12;34;30;37;45;0;8
2020-07-20 19:45:00;47;18;10;38;27;47;47;0;2
2020-07-20 20:00:00;46;23;11;31;16;44;51;0;5
2020-07-20 20:15:00;53;25;7;35;22;34;39;0;11
2020-07-20 20:30:00;33;22;8;26;16;41;45;0;7
2020-07-20 20:45:00;32;9;9;26;11;23;32;0;8
2020-07-20 21:00:00;33;14;10;22;13;18;25;0;6
2020-07-20 21:15:00;42;16;9;19;10;29;18;0;3
2020-07-20 21:30:00;45;17;14;31;18;26;26;0;8
2020-07-20 21:45:00;29;14;12;42;45;23;11;0;1
2020-07-20 22:00:00;29;25;8;76;66;28;26;0;7
2020-07-20 22:15:00;35;17;6;52;44;25;24;0;1
2020-07-20 22:30:00;26;9;6;18;8;14;21;0;2
2020-07-20 22:45:00;25;13;3;15;7;18;15;0;5
2020-07-20 23:00:00;14;7;3;8;4;14;12;0;2
2020-07-20 23:15:00;10;5;2;12;5;13;5;0;4
2020-07-20 23:30:00;9;4;0;7;2;11;7;0;3
2020-07-20 23:45:00;8;3;6;3;2;13;6;0;4
