DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-01-24 00:00:00;14;7;10;2;5;5;3;23;0;0;0;0;0
2020-01-24 00:15:00;12;7;7;4;1;1;5;21;0;0;0;0;0
2020-01-24 00:30:00;13;4;11;3;2;2;1;26;0;0;0;0;0
2020-01-24 00:45:00;9;2;2;2;0;1;0;9;0;0;0;0;0
2020-01-24 01:00:00;8;3;4;0;1;1;0;16;0;0;0;0;0
2020-01-24 01:15:00;13;4;3;2;0;0;0;8;0;0;0;0;0
2020-01-24 01:30:00;9;5;4;4;0;0;1;9;0;0;0;0;0
2020-01-24 01:45:00;12;0;1;0;1;1;0;3;0;0;0;0;0
2020-01-24 02:00:00;14;2;2;0;0;0;0;5;0;0;0;0;0
2020-01-24 02:15:00;6;4;5;3;0;0;0;9;0;0;0;0;0
2020-01-24 02:30:00;4;2;5;4;0;0;0;9;0;0;0;0;0
2020-01-24 02:45:00;8;1;1;1;0;0;0;5;0;0;0;0;0
2020-01-24 03:00:00;10;1;2;1;0;0;0;5;0;0;0;0;0
2020-01-24 03:15:00;6;2;2;1;0;0;0;3;0;0;0;0;0
2020-01-24 03:30:00;9;3;6;3;0;0;0;8;0;0;0;0;0
2020-01-24 03:45:00;10;3;4;3;0;0;0;8;0;0;0;0;0
2020-01-24 04:00:00;10;4;4;3;2;2;1;8;0;0;0;0;0
2020-01-24 04:15:00;13;2;2;1;0;0;0;8;0;0;0;0;0
2020-01-24 04:30:00;11;3;2;1;1;1;0;15;0;0;0;0;0
2020-01-24 04:45:00;15;2;4;2;2;1;3;16;0;0;0;0;0
2020-01-24 05:00:00;19;4;8;3;2;1;2;29;0;0;0;0;0
2020-01-24 05:15:00;38;10;13;7;3;5;4;52;0;0;0;0;0
2020-01-24 05:30:00;49;11;15;8;8;7;11;103;0;0;0;0;0
2020-01-24 05:45:00;54;9;20;8;6;7;6;121;0;0;0;0;0
2020-01-24 06:00:00;98;14;22;13;5;6;5;95;0;0;0;0;0
2020-01-24 06:15:00;99;15;15;14;5;8;7;90;0;0;0;0;0
2020-01-24 06:30:00;112;13;22;12;9;12;15;189;1;0;0;0;0
2020-01-24 06:45:00;107;22;28;24;13;12;22;153;1;2;0;0;0
2020-01-24 07:00:00;140;20;29;13;10;51;23;191;0;0;0;0;0
2020-01-24 07:15:00;200;17;16;15;26;26;25;172;0;0;0;0;0
2020-01-24 07:30:00;200;15;20;21;27;28;26;215;1;1;0;0;0
2020-01-24 07:45:00;145;28;31;24;31;33;29;220;2;2;0;0;0
2020-01-24 08:00:00;167;27;31;24;27;31;25;198;0;4;0;0;0
2020-01-24 08:15:00;162;20;30;24;32;30;16;195;0;1;0;0;0
2020-01-24 08:30:00;165;25;25;20;29;32;23;174;1;0;0;0;0
2020-01-24 08:45:00;150;27;27;23;30;28;28;176;0;1;0;0;0
2020-01-24 09:00:00;136;24;25;21;29;34;21;167;2;3;0;0;0
2020-01-24 09:15:00;153;26;32;18;32;37;18;195;5;0;0;0;0
2020-01-24 09:30:00;149;25;31;22;29;32;15;184;2;0;0;0;0
2020-01-24 09:45:00;119;21;26;23;32;31;22;145;1;1;0;0;0
2020-01-24 10:00:00;181;24;26;28;41;46;120;208;2;4;0;0;0
2020-01-24 10:15:00;187;23;26;23;27;32;270;203;0;0;0;0;0
2020-01-24 10:30:00;153;20;24;20;40;42;14;183;5;0;0;0;0
2020-01-24 10:45:00;182;19;21;13;38;41;20;182;3;0;0;0;0
2020-01-24 11:00:00;167;25;29;26;37;40;14;174;0;2;0;0;0
