2020-09-30 00:00:00;5;0;0;3;0;0;0;0
2020-09-30 00:15:00;5;1;0;3;0;0;0;0
2020-09-30 00:30:00;5;3;1;8;1;0;0;0
2020-09-30 00:45:00;0;0;0;1;0;0;0;0
2020-09-30 01:00:00;0;0;0;2;0;0;0;0
2020-09-30 01:15:00;3;2;1;3;1;0;0;0
2020-09-30 01:30:00;2;0;1;4;0;0;0;0
2020-09-30 01:45:00;3;0;0;2;0;0;0;0
2020-09-30 02:00:00;1;1;3;1;0;0;0;0
2020-09-30 02:15:00;2;0;0;0;1;0;0;0
2020-09-30 02:30:00;1;0;1;1;1;0;0;0
2020-09-30 02:45:00;1;0;0;1;1;0;0;0
2020-09-30 03:00:00;2;0;0;0;0;0;0;0
2020-09-30 03:15:00;1;0;0;4;1;0;0;0
2020-09-30 03:30:00;1;0;0;1;0;0;0;0
2020-09-30 03:45:00;6;1;0;1;0;0;0;0
2020-09-30 04:00:00;3;2;1;2;0;0;0;0
2020-09-30 04:15:00;7;1;1;2;0;0;0;0
2020-09-30 04:30:00;4;1;1;4;2;0;0;0
2020-09-30 04:45:00;11;0;1;1;0;0;0;0
2020-09-30 05:00:00;16;4;1;1;0;0;0;0
2020-09-30 05:15:00;28;7;4;8;0;0;0;0
2020-09-30 05:30:00;47;2;4;27;1;0;0;0
2020-09-30 05:45:00;66;9;5;32;6;0;0;0
2020-09-30 06:00:00;42;3;11;22;4;0;0;0
2020-09-30 06:15:00;86;11;8;38;3;0;0;0
2020-09-30 06:30:00;122;9;7;73;2;10;0;0
2020-09-30 06:45:00;108;15;3;78;15;3;0;2
2020-09-30 07:00:00;182;16;9;59;17;8;0;1
2020-09-30 07:15:00;195;19;23;94;24;13;0;0
2020-09-30 07:30:00;215;24;35;108;31;15;0;0
2020-09-30 07:45:00;121;16;35;115;32;6;0;0
2020-09-30 08:00:00;120;14;30;131;41;8;0;0
2020-09-30 08:15:00;106;8;26;84;15;6;0;0
2020-09-30 08:30:00;117;18;39;65;14;8;0;0
2020-09-30 08:45:00;97;10;36;82;11;8;0;0
2020-09-30 09:00:00;87;16;20;64;19;4;0;0
2020-09-30 09:15:00;74;11;30;69;13;2;0;0
2020-09-30 09:30:00;77;16;40;77;20;1;0;0
2020-09-30 09:45:00;100;14;41;83;21;1;0;0
2020-09-30 10:00:00;86;17;35;81;20;6;0;0
2020-09-30 10:15:00;84;10;33;79;22;7;0;0
2020-09-30 10:30:00;83;8;34;73;17;2;0;0
2020-09-30 10:45:00;71;13;40;81;20;5;0;0
2020-09-30 11:00:00;61;10;39;71;18;3;0;0
2020-09-30 11:15:00;82;13;30;77;10;5;0;0
2020-09-30 11:30:00;81;12;36;77;17;2;0;0
2020-09-30 11:45:00;86;15;38;75;25;9;0;5
2020-09-30 12:00:00;57;8;49;89;20;2;0;0
2020-09-30 12:15:00;83;10;33;101;24;18;0;0
2020-09-30 12:30:00;90;15;32;83;18;6;0;0
2020-09-30 12:45:00;93;11;38;109;24;1;0;0
2020-09-30 13:00:00;92;13;45;122;16;0;0;0
2020-09-30 13:15:00;92;16;29;130;20;3;0;3
2020-09-30 13:30:00;102;14;33;93;28;10;0;0
2020-09-30 13:45:00;74;14;35;107;23;4;0;0
2020-09-30 14:00:00;86;7;45;125;18;17;0;0
2020-09-30 14:15:00;79;9;46;113;23;16;0;0
2020-09-30 14:30:00;107;14;56;98;24;14;0;1
2020-09-30 14:45:00;105;17;63;99;26;6;0;0
2020-09-30 15:00:00;91;8;60;102;21;5;0;1
2020-09-30 15:15:00;101;18;47;123;28;3;2;0
2020-09-30 15:30:00;115;6;40;125;29;13;0;0
2020-09-30 15:45:00;140;22;61;133;24;6;0;0
2020-09-30 16:00:00;139;18;70;155;27;8;0;1
2020-09-30 16:15:00;120;17;73;150;27;23;0;0
2020-09-30 16:30:00;113;14;54;143;23;17;0;0
2020-09-30 16:45:00;141;17;72;155;32;13;0;0
2020-09-30 17:00:00;116;19;57;130;34;17;0;0
2020-09-30 17:15:00;110;13;57;135;25;19;0;0
2020-09-30 17:30:00;101;12;76;152;26;3;0;0
2020-09-30 17:45:00;99;8;61;130;20;10;0;0
2020-09-30 18:00:00;93;11;49;103;52;12;0;0
2020-09-30 18:15:00;89;13;53;129;18;11;0;0
2020-09-30 18:30:00;97;16;57;86;35;11;0;0
2020-09-30 18:45:00;79;13;41;115;31;22;0;0
2020-09-30 19:00:00;64;14;30;65;26;6;0;0
2020-09-30 19:15:00;77;16;28;78;24;3;0;0
2020-09-30 19:30:00;54;11;26;71;15;4;0;0
2020-09-30 19:45:00;53;11;20;68;15;1;0;0
2020-09-30 20:00:00;45;13;19;59;15;1;0;0
2020-09-30 20:15:00;43;7;8;58;10;0;0;0
2020-09-30 20:30:00;29;10;5;58;5;2;0;0
2020-09-30 20:45:00;11;1;4;44;5;2;0;0
2020-09-30 21:00:00;24;6;5;41;5;2;0;0
2020-09-30 21:15:00;20;2;3;38;2;3;0;0
2020-09-30 21:30:00;21;4;9;37;4;0;0;0
2020-09-30 21:45:00;27;2;7;29;5;0;0;0
2020-09-30 22:00:00;20;1;15;35;2;0;0;0
2020-09-30 22:15:00;16;1;4;21;4;0;0;0
2020-09-30 22:30:00;15;2;4;32;7;0;0;0
2020-09-30 22:45:00;12;2;1;22;2;0;0;0
2020-09-30 23:00:00;16;3;1;20;7;0;0;0
2020-09-30 23:15:00;8;1;2;24;1;0;0;0
2020-09-30 23:30:00;3;0;2;13;0;0;0;0
2020-09-30 23:45:00;3;0;1;4;0;0;0;0
