DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-06-16 00:00:00;8;4;6;8;0;1
2020-06-16 00:15:00;10;2;4;5;0;3
2020-06-16 00:30:00;17;6;4;7;3;0
2020-06-16 00:45:00;16;4;5;6;1;0
2020-06-16 01:00:00;10;3;2;6;1;1
2020-06-16 01:15:00;6;1;0;5;0;1
2020-06-16 01:30:00;8;2;2;5;0;0
2020-06-16 01:45:00;9;1;4;11;2;1
2020-06-16 02:00:00;5;1;4;6;0;2
2020-06-16 02:15:00;6;3;3;3;0;2
2020-06-16 02:30:00;4;4;2;8;0;1
2020-06-16 03:00:00;12;0;5;2;0;2
2020-06-16 03:15:00;5;1;2;2;0;2
2020-06-16 03:30:00;15;3;6;3;0;0
2020-06-16 03:45:00;9;0;1;4;0;0
2020-06-16 04:00:00;9;2;1;10;1;1
2020-06-16 04:15:00;13;6;1;12;1;1
2020-06-16 04:30:00;25;12;6;8;0;6
2020-06-16 04:45:00;38;27;9;20;0;5
2020-06-16 05:00:00;93;72;14;25;4;8
2020-06-16 05:15:00;125;112;16;31;1;15
2020-06-16 05:30:00;135;142;23;52;4;11
2020-06-16 05:45:00;123;112;45;89;4;6
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;149;141;53;115;8;11
2020-06-16 06:30:00;144;165;54;84;7;19
2020-06-16 06:45:00;171;194;38;108;6;23
2020-06-16 07:00:00;175;194;62;100;5;16
2020-06-16 07:15:00;191;210;66;96;11;28
2020-06-16 07:30:00;194;206;90;132;16;50
2020-06-16 07:45:00;177;209;81;150;14;64
2020-06-16 08:00:00;189;190;61;119;13;36
2020-06-16 08:15:00;182;175;81;98;15;42
2020-06-16 08:30:00;182;187;63;132;14;41
2020-06-16 08:45:00;172;183;74;129;20;37
2020-06-16 09:00:00;175;179;61;101;16;33
2020-06-16 09:15:00;148;143;60;100;10;26
2020-06-16 09:30:00;163;159;68;128;13;34
2020-06-16 09:45:00;153;159;85;152;8;33
2020-06-16 10:00:00;139;148;90;115;10;31
2020-06-16 10:15:00;158;130;80;135;11;41
2020-06-16 10:30:00;155;160;94;135;16;47
2020-06-16 10:45:00;168;137;72;145;14;37
2020-06-16 11:00:00;154;148;81;151;11;30
2020-06-16 11:15:00;169;158;80;135;16;30
2020-06-16 11:30:00;165;154;80;161;25;38
2020-06-16 11:45:00;158;146;89;155;13;36
2020-06-16 12:00:00;155;127;93;128;24;45
2020-06-16 12:15:00;169;162;99;153;21;45
2020-06-16 12:30:00;150;154;87;141;17;52
2020-06-16 12:45:00;175;160;95;164;7;35
2020-06-16 13:00:00;153;138;82;161;20;39
2020-06-16 13:15:00;160;173;97;174;18;34
2020-06-16 13:30:00;178;209;92;179;12;33
2020-06-16 13:45:00;165;192;107;161;14;42
2020-06-16 14:00:00;174;157;104;176;18;36
2020-06-16 14:15:00;181;174;110;201;13;46
2020-06-16 14:30:00;184;177;121;221;17;43
2020-06-16 14:45:00;160;176;125;226;23;48
2020-06-16 15:00:00;139;146;122;217;9;38
2020-06-16 15:15:00;176;152;162;244;16;37
2020-06-16 15:30:00;172;170;153;243;17;41
2020-06-16 15:45:00;187;167;134;240;17;30
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;173;184;161;248;23;45
2020-06-16 16:30:00;185;182;128;234;14;41
2020-06-16 16:45:00;157;161;117;229;21;47
2020-06-16 17:00:00;176;158;138;207;9;57
2020-06-16 17:15:00;189;189;134;236;27;40
2020-06-16 17:30:00;182;172;124;197;15;37
2020-06-16 17:45:00;184;169;139;158;25;34
2020-06-16 18:00:00;181;177;114;184;23;48
2020-06-16 18:15:00;178;147;90;176;20;38
2020-06-16 18:30:00;160;147;89;159;14;36
2020-06-16 18:45:00;143;135;86;126;14;37
2020-06-16 19:00:00;126;115;55;105;15;38
2020-06-16 19:15:00;127;117;63;118;10;30
2020-06-16 19:30:00;108;88;58;81;8;27
2020-06-16 19:45:00;99;98;50;88;8;35
2020-06-16 20:00:00;99;60;44;81;4;15
2020-06-16 20:15:00;100;65;58;85;9;14
2020-06-16 20:30:00;102;77;39;64;4;21
2020-06-16 20:45:00;101;78;41;52;5;10
2020-06-16 21:00:00;111;113;34;68;3;12
2020-06-16 21:15:00;100;110;33;67;6;10
2020-06-16 21:30:00;91;74;32;56;2;7
2020-06-16 21:45:00;63;42;45;92;3;8
2020-06-16 22:00:00;64;35;66;97;2;5
2020-06-16 22:15:00;69;46;41;97;4;8
2020-06-16 22:30:00;57;34;17;42;4;8
2020-06-16 22:45:00;54;26;10;35;2;7
2020-06-16 23:00:00;38;18;15;26;1;3
2020-06-16 23:15:00;22;14;12;23;2;1
2020-06-16 23:30:00;29;17;7;17;0;1
