DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-01-03 00:00:00;19;5;5;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:15:00;23;11;0;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:30:00;12;13;0;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:45:00;16;4;0;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:00:00;7;8;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:15:00;17;13;2;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:30:00;4;3;0;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:45:00;7;5;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:00:00;9;4;1;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:15:00;7;6;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:30:00;10;8;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:45:00;4;4;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:00:00;8;7;0;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:15:00;11;8;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:30:00;4;6;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:45:00;2;2;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:00:00;4;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:15:00;5;6;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:30:00;15;7;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:45:00;17;5;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:00:00;15;10;0;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:15:00;24;22;0;19;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:30:00;42;57;1;21;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:45:00;38;29;0;13;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 06:00:00;29;30;1;21;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 06:15:00;45;42;0;18;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 06:30:00;50;46;0;24;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 06:45:00;52;39;1;20;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 07:00:00;54;45;0;24;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 07:15:00;59;43;0;32;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
