2020-07-29 00:00:00;6;0;2;2;10;0;5;3;0;0;0;0;0;0;0
2020-07-29 00:15:00;14;2;3;2;5;1;7;4;0;0;0;0;0;0;0
2020-07-29 00:30:00;2;0;2;6;12;1;4;8;0;0;0;0;0;0;0
2020-07-29 00:45:00;6;2;2;6;4;0;2;8;0;0;0;0;0;0;0
2020-07-29 01:00:00;2;1;1;0;7;1;4;1;0;0;0;0;0;0;0
2020-07-29 01:15:00;6;3;3;1;5;1;2;7;0;0;0;0;0;0;0
2020-07-29 01:30:00;4;1;5;3;4;0;0;7;0;0;0;0;0;0;0
2020-07-29 01:45:00;3;2;6;2;7;1;2;7;0;0;0;0;0;0;0
2020-07-29 02:00:00;3;0;4;4;2;1;2;6;0;0;0;0;0;0;0
2020-07-29 02:15:00;3;0;6;4;2;0;2;7;0;0;0;0;0;0;0
2020-07-29 02:30:00;6;0;5;7;4;1;0;8;0;0;0;0;0;0;0
2020-07-29 02:45:00;2;0;2;4;1;2;1;7;0;0;0;0;0;0;0
2020-07-29 03:00:00;4;0;2;0;2;0;4;2;0;0;0;0;0;0;0
2020-07-29 03:15:00;6;2;2;5;2;1;1;10;0;0;0;0;0;0;0
2020-07-29 03:30:00;2;2;2;5;3;0;2;8;0;0;0;0;0;0;0
2020-07-29 03:45:00;0;0;4;3;3;1;1;7;0;0;0;0;0;0;0
2020-07-29 04:00:00;4;3;4;4;2;0;4;12;0;0;0;0;0;0;0
2020-07-29 04:15:00;7;3;7;2;2;1;2;7;0;0;0;0;0;0;0
2020-07-29 04:30:00;11;3;5;3;3;2;3;9;0;0;0;0;0;0;0
2020-07-29 04:45:00;15;3;4;4;4;0;1;9;0;0;0;0;0;0;0
2020-07-29 05:00:00;26;2;4;8;10;0;7;12;0;0;0;0;0;0;0
2020-07-29 05:15:00;37;9;5;5;21;1;11;17;0;0;2;0;0;0;0
2020-07-29 05:30:00;65;13;18;22;19;1;17;25;0;1;1;0;0;0;0
2020-07-29 05:45:00;80;25;25;34;22;2;22;33;0;0;0;0;0;0;0
2020-07-29 06:00:00;70;30;21;27;32;4;21;32;0;0;0;0;0;0;0
2020-07-29 06:15:00;114;28;15;40;34;4;20;31;0;0;0;0;0;0;0
2020-07-29 06:30:00;94;33;24;41;49;3;35;29;0;0;0;0;0;0;0
2020-07-29 06:45:00;129;39;22;56;47;1;52;34;0;0;1;0;0;0;0
2020-07-29 07:00:00;144;26;33;40;36;6;30;28;0;0;1;0;0;0;0
2020-07-29 07:15:00;157;20;36;40;47;6;48;36;0;0;0;0;1;2;0
2020-07-29 07:30:00;130;19;38;42;48;8;31;35;0;0;0;0;0;0;0
2020-07-29 07:45:00;146;33;31;38;47;9;46;30;0;1;3;0;0;2;0
2020-07-29 08:00:00;114;10;37;35;47;9;47;37;0;1;0;4;0;0;0
2020-07-29 08:15:00;126;15;41;26;58;13;39;31;0;1;0;0;0;0;0
2020-07-29 08:30:00;132;16;37;44;52;8;48;43;0;2;3;0;0;0;0
2020-07-29 08:45:00;136;11;38;36;58;14;52;32;0;0;1;0;0;0;0
2020-07-29 09:00:00;141;10;27;32;72;4;44;36;0;1;0;0;0;0;0
2020-07-29 09:15:00;115;10;44;28;61;7;41;40;0;1;0;0;0;0;0
2020-07-29 09:30:00;120;17;39;28;69;8;47;41;0;3;2;0;0;0;0
2020-07-29 09:45:00;116;14;25;54;77;12;58;40;0;2;0;0;0;0;0
2020-07-29 10:00:00;110;9;40;33;77;11;38;39;0;0;0;0;5;0;0
2020-07-29 10:15:00;130;10;35;32;62;4;47;35;0;0;1;0;7;0;0
2020-07-29 10:30:00;107;10;37;50;91;17;52;39;0;0;3;0;0;0;0
2020-07-29 10:45:00;119;10;39;39;70;11;52;43;0;4;0;0;0;0;0
2020-07-29 11:00:00;109;8;37;46;80;11;55;41;0;0;0;0;0;0;0
2020-07-29 11:15:00;104;11;35;37;91;5;59;44;0;0;0;0;0;0;0
2020-07-29 11:30:00;98;5;36;29;99;13;34;25;0;2;2;0;0;1;0
2020-07-29 11:45:00;107;10;53;34;68;13;42;40;0;0;5;0;0;0;0
2020-07-29 12:00:00;98;5;35;49;99;8;65;40;0;0;0;0;0;0;0
2020-07-29 12:15:00;96;7;45;46;107;9;59;30;0;1;0;0;0;0;0
2020-07-29 12:30:00;78;7;52;52;99;10;57;41;0;3;4;4;0;1;0
2020-07-29 12:45:00;108;10;37;41;85;9;57;36;0;0;0;0;0;0;0
2020-07-29 13:00:00;108;6;40;40;101;7;41;27;0;0;1;0;0;0;0
2020-07-29 13:15:00;137;12;47;46;102;7;54;35;0;0;1;0;0;0;0
2020-07-29 13:30:00;117;16;40;24;93;10;50;33;0;1;0;0;6;0;0
2020-07-29 13:45:00;101;16;30;30;115;10;40;30;0;0;4;0;2;3;0
2020-07-29 14:00:00;91;4;35;26;95;16;47;33;0;3;1;0;0;1;0
2020-07-29 14:15:00;98;10;37;27;120;4;48;32;0;0;1;0;0;0;0
2020-07-29 14:30:00;102;7;54;27;113;16;65;44;0;1;2;1;0;0;1
2020-07-29 14:45:00;114;8;56;36;117;14;64;27;0;0;1;0;0;6;0
2020-07-29 15:00:00;83;7;43;39;113;5;59;33;0;0;0;0;0;0;0
