DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-10-21 00:00:00;20;9;0;1;7;11;21;8;13;0;0;0
2019-10-21 00:15:00;11;5;3;6;15;12;11;12;10;0;0;0
2019-10-21 00:30:00;4;2;1;3;8;14;4;9;12;1;0;1
2019-10-21 00:45:00;8;3;0;1;10;8;8;6;8;0;0;1
2019-10-21 01:00:00;9;5;0;2;7;11;8;6;12;0;0;0
2019-10-21 01:15:00;10;4;1;0;6;3;10;6;3;0;0;0
2019-10-21 01:30:00;8;4;0;1;4;5;9;4;5;0;0;1
2019-10-21 01:45:00;12;6;1;2;3;19;10;3;15;0;1;1
2019-10-21 02:00:00;10;6;1;0;6;8;9;6;6;0;0;0
2019-10-21 02:15:00;10;2;0;1;11;15;10;12;9;0;0;0
2019-10-21 02:30:00;9;1;0;0;5;9;9;4;6;0;0;0
2019-10-21 02:45:00;8;9;0;1;0;5;10;1;2;0;0;0
2019-10-21 03:00:00;5;2;0;0;5;3;5;4;3;0;0;0
2019-10-21 03:15:00;7;5;0;0;2;4;8;3;4;0;0;0
2019-10-21 03:30:00;8;3;0;0;9;4;9;9;6;0;0;0
2019-10-21 03:45:00;7;2;0;1;7;8;7;11;13;4;0;0
2019-10-21 04:00:00;19;10;0;0;12;9;17;11;12;1;0;0
2019-10-21 04:15:00;21;8;0;0;9;12;21;7;10;0;0;0
2019-10-21 04:30:00;24;9;0;0;16;23;26;16;20;3;0;1
2019-10-21 04:45:00;31;11;1;0;23;20;31;25;22;2;1;0
2019-10-21 05:00:00;59;19;1;1;40;53;58;38;46;1;0;4
2019-10-21 05:15:00;65;21;4;4;74;89;68;81;77;3;0;2
2019-10-21 05:30:00;95;25;6;6;70;94;94;84;84;4;0;4
2019-10-21 05:45:00;90;21;9;5;59;94;89;67;86;3;0;2
2019-10-21 06:00:00;126;37;5;12;62;85;129;78;74;1;0;10
2019-10-21 06:15:00;137;35;5;10;76;123;144;88;93;3;0;5
2019-10-21 06:30:00;199;27;11;25;121;149;211;117;135;4;0;12
2019-10-21 06:45:00;199;42;16;18;85;182;214;126;124;3;0;11
2019-10-21 07:00:00;181;43;14;24;107;130;202;126;146;7;3;13
2019-10-21 07:15:00;246;42;14;21;92;219;275;133;139;5;0;13
2019-10-21 07:30:00;217;50;26;22;129;240;260;144;173;4;0;34
2019-10-21 07:45:00;207;69;31;32;83;208;235;110;120;6;2;25
2019-10-21 08:00:00;164;52;28;32;121;215;203;140;120;6;1;11
2019-10-21 08:15:00;183;38;23;23;159;191;209;128;99;3;2;17
2019-10-21 08:30:00;200;44;22;20;150;200;224;131;166;5;1;13
2019-10-21 08:45:00;188;35;26;38;151;176;196;129;177;1;2;11
2019-10-21 09:00:00;178;38;25;28;132;165;203;117;159;3;0;7
2019-10-21 09:15:00;175;35;31;31;119;141;187;109;155;2;2;7
2019-10-21 09:30:00;189;44;18;43;124;165;214;116;142;5;2;6
2019-10-21 09:45:00;188;37;41;38;98;146;212;108;150;3;0;5
2019-10-21 10:00:00;172;26;34;41;110;153;183;105;157;2;1;3
2019-10-21 10:15:00;172;30;30;45;83;154;198;94;156;4;1;4
2019-10-21 10:30:00;188;34;32;47;97;133;207;107;134;2;2;3
2019-10-21 10:45:00;199;39;32;59;110;167;218;114;154;2;3;8
2019-10-21 11:00:00;223;34;40;52;98;157;248;114;153;2;2;2
2019-10-21 11:15:00;179;33;41;41;85;119;199;116;130;3;3;7
2019-10-21 11:30:00;251;33;44;56;76;104;272;100;116;3;2;5
2019-10-21 11:45:00;225;33;35;55;89;145;245;116;128;1;3;5
2019-10-21 12:00:00;230;25;36;59;95;146;245;120;145;1;1;5
2019-10-21 12:15:00;249;32;30;55;82;134;270;102;126;1;2;5
2019-10-21 12:30:00;239;30;33;66;86;148;250;114;154;1;2;4
2019-10-21 12:45:00;224;40;36;52;75;137;244;91;129;2;4;7
2019-10-21 13:00:00;228;30;43;68;82;123;239;126;157;3;0;7
2019-10-21 13:15:00;236;30;39;82;50;80;251;149;168;0;1;9
2019-10-21 13:30:00;219;33;22;52;63;75;225;125;153;3;2;12
2019-10-21 13:45:00;237;32;31;70;46;67;251;122;145;2;3;14
2019-10-21 14:00:00;234;26;27;56;49;64;245;92;131;1;0;5
2019-10-21 14:15:00;258;34;24;42;46;52;273;164;128;3;2;10
2019-10-21 14:30:00;282;37;26;50;65;89;298;167;145;0;0;12
2019-10-21 14:45:00;276;29;25;80;44;96;241;112;143;3;2;8
2019-10-21 15:00:00;261;25;33;80;51;53;216;105;142;2;3;8
2019-10-21 15:15:00;264;25;47;80;53;51;244;109;160;1;8;12
2019-10-21 15:30:00;298;17;36;72;76;126;256;102;172;2;1;16
2019-10-21 15:45:00;293;25;39;89;78;75;191;111;167;2;2;13
2019-10-21 16:00:00;269;23;43;99;78;112;215;128;166;5;5;18
2019-10-21 16:15:00;289;30;44;105;59;94;253;121;156;3;1;9
2019-10-21 16:30:00;296;17;42;94;69;124;220;119;168;2;4;23
2019-10-21 16:45:00;279;16;41;88;72;100;218;126;150;3;1;20
2019-10-21 17:00:00;275;18;51;98;72;66;249;131;148;1;4;15
2019-10-21 17:15:00;271;22;44;82;91;113;238;153;169;0;2;25
2019-10-21 17:30:00;276;18;38;96;65;129;278;133;160;0;1;21
2019-10-21 17:45:00;287;12;49;81;97;136;261;125;164;2;3;14
2019-10-21 18:00:00;265;32;38;85;92;86;283;133;156;1;4;12
2019-10-21 18:15:00;283;23;31;69;102;177;292;106;157;1;2;15
2019-10-21 18:30:00;262;26;25;42;84;109;264;111;152;6;1;15
2019-10-21 18:45:00;239;30;25;60;60;106;239;80;112;1;5;15
2019-10-21 19:00:00;239;41;20;47;42;69;252;77;104;0;1;9
2019-10-21 19:15:00;194;31;25;44;39;59;201;64;78;0;0;11
2019-10-21 19:30:00;186;41;13;30;30;73;197;57;69;2;1;14
2019-10-21 19:45:00;178;28;16;53;36;66;188;67;85;1;1;6
2019-10-21 20:00:00;165;21;16;48;53;71;165;71;84;0;2;6
2019-10-21 20:15:00;162;26;17;65;38;41;151;57;47;0;3;8
2019-10-21 20:30:00;125;35;15;39;46;55;130;48;64;1;0;5
2019-10-21 20:45:00;95;22;13;42;39;36;99;61;49;1;0;4
2019-10-21 21:00:00;81;27;11;44;40;50;81;68;81;0;4;5
2019-10-21 21:15:00;92;30;20;40;39;36;96;63;72;0;1;2
2019-10-21 21:30:00;101;25;8;21;27;39;105;34;53;1;1;6
2019-10-21 21:45:00;127;24;6;20;25;36;123;34;33;0;0;4
2019-10-21 22:00:00;202;37;10;34;27;41;202;35;41;1;0;4
2019-10-21 22:15:00;187;37;23;38;25;37;185;36;31;0;0;3
2019-10-21 22:30:00;88;21;9;26;20;26;85;32;31;1;1;2
2019-10-21 22:45:00;61;11;4;18;18;19;60;21;20;1;0;4
2019-10-21 23:00:00;64;22;4;9;15;17;70;16;14;0;0;2
2019-10-21 23:15:00;40;16;4;9;14;17;38;12;14;0;2;1
2019-10-21 23:30:00;32;13;0;10;10;11;31;7;9;0;0;2
2019-10-21 23:45:00;24;10;1;3;20;10;24;13;7;0;0;0
