DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-05-29 00:00:00;7;1;0;5;0;10;1;0;0
2020-05-29 00:15:00;4;1;0;5;0;14;0;0;0
2020-05-29 00:30:00;8;2;0;8;0;12;1;0;0
2020-05-29 00:45:00;8;3;0;3;0;13;1;0;0
2020-05-29 01:00:00;6;1;1;6;0;12;1;0;0
2020-05-29 01:15:00;1;2;0;4;0;14;1;0;0
2020-05-29 01:30:00;3;1;0;2;0;12;0;0;0
2020-05-29 01:45:00;5;0;0;1;0;14;1;0;0
2020-05-29 02:00:00;3;0;0;1;0;12;1;0;0
2020-05-29 02:15:00;1;1;0;6;0;14;1;0;0
2020-05-29 02:30:00;3;3;0;1;0;12;1;0;0
2020-05-29 02:45:00;1;2;0;2;0;13;0;0;0
2020-05-29 03:00:00;5;1;0;4;0;12;1;0;0
2020-05-29 03:15:00;2;1;0;3;0;14;1;0;0
2020-05-29 03:30:00;2;0;0;2;0;12;1;0;0
2020-05-29 03:45:00;4;2;1;3;0;14;1;0;0
2020-05-29 04:00:00;5;1;0;4;0;12;0;0;0
2020-05-29 04:15:00;3;3;2;8;0;13;1;0;0
2020-05-29 04:30:00;13;4;0;6;0;12;1;0;0
2020-05-29 04:45:00;19;2;0;7;0;14;1;0;0
2020-05-29 05:00:00;50;6;1;20;0;9;0;0;0
2020-05-29 05:15:00;114;6;0;46;0;11;1;0;0
2020-05-29 05:30:00;94;15;0;78;0;9;1;0;0
2020-05-29 05:45:00;107;35;4;146;0;11;0;0;0
2020-05-29 06:00:00;72;23;1;83;0;9;1;0;0
2020-05-29 06:15:00;64;8;2;111;0;11;1;0;0
2020-05-29 06:30:00;81;20;5;111;0;9;0;0;0
2020-05-29 06:45:00;84;23;11;122;0;10;1;0;0
2020-05-29 07:00:00;75;16;3;95;1;11;0;0;0
2020-05-29 07:15:00;70;22;6;144;4;9;1;0;0
2020-05-29 07:30:00;86;17;7;142;9;10;1;0;0
2020-05-29 08:00:00;73;18;10;87;0;10;1;0;0
2020-05-29 08:15:00;74;16;7;125;0;10;1;0;0
2020-05-29 08:30:00;80;16;6;111;0;10;0;0;0
2020-05-29 08:45:00;92;11;15;115;0;10;1;0;0
2020-05-29 09:00:00;71;19;10;112;22;13;1;0;0
2020-05-29 09:15:00;69;17;15;109;1;12;0;0;0
2020-05-29 09:30:00;85;15;18;112;8;13;1;0;0
2020-05-29 09:45:00;93;36;18;123;6;13;1;0;0
2020-05-29 10:00:00;78;33;20;112;8;13;0;0;0
2020-05-29 10:15:00;81;18;30;137;0;13;1;0;0
2020-05-29 10:30:00;92;15;25;123;2;13;0;0;0
2020-05-29 10:45:00;112;16;32;124;0;13;1;0;0
2020-05-29 11:00:00;105;15;22;104;3;12;1;0;0
2020-05-29 11:15:00;100;13;18;105;2;12;0;0;0
2020-05-29 11:30:00;105;12;20;132;9;13;1;0;0
2020-05-29 11:45:00;124;19;19;130;0;13;1;0;0
2020-05-29 12:00:00;137;15;27;123;1;13;1;0;0
2020-05-29 12:15:00;147;24;19;146;6;13;0;0;0
2020-05-29 12:30:00;129;12;24;121;28;13;1;0;0
2020-05-29 12:45:00;129;19;20;141;21;12;0;0;0
2020-05-29 13:00:00;143;27;22;138;6;13;1;0;0
2020-05-29 13:15:00;132;24;15;137;0;9;1;0;0
2020-05-29 13:30:00;133;18;14;119;6;9;0;0;0
2020-05-29 13:45:00;160;22;20;160;1;10;1;0;0
2020-05-29 14:00:00;146;25;22;155;0;10;1;0;0
2020-05-29 14:15:00;143;44;24;149;0;10;0;0;0
2020-05-29 14:30:00;139;25;22;152;2;10;1;0;0
2020-05-29 14:45:00;132;19;27;167;0;10;0;0;0
2020-05-29 15:00:00;127;21;26;138;0;10;1;0;0
2020-05-29 15:15:00;125;20;16;157;1;10;1;0;0
2020-05-29 15:30:00;112;16;24;126;0;10;0;0;0
2020-05-29 15:45:00;105;22;20;147;3;10;1;0;0
2020-05-29 16:00:00;127;18;27;132;0;10;1;0;0
