DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-08-19 00:00:00;5;7;2;4;2;4;0;1
2019-08-19 00:15:00;7;5;3;1;1;7;0;7
2019-08-19 00:30:00;7;2;1;3;2;5;0;2
2019-08-19 00:45:00;5;2;2;2;1;3;0;1
2019-08-19 01:00:00;5;1;0;7;4;8;0;1
2019-08-19 01:15:00;2;3;1;2;3;3;0;1
2019-08-19 01:30:00;4;2;1;1;1;2;0;3
2019-08-19 01:45:00;2;2;0;2;2;2;0;0
2019-08-19 02:00:00;0;1;1;2;1;2;0;0
2019-08-19 02:15:00;1;1;1;4;4;2;0;0
2019-08-19 02:30:00;2;2;0;3;4;2;0;3
2019-08-19 02:45:00;4;3;1;1;2;0;0;1
2019-08-19 03:00:00;0;0;2;1;1;0;0;1
2019-08-19 03:15:00;3;0;0;2;2;2;0;0
2019-08-19 03:30:00;4;0;1;3;0;0;0;0
2019-08-19 03:45:00;0;1;1;2;1;1;0;2
2019-08-19 04:00:00;2;2;2;0;0;1;0;1
2019-08-19 04:15:00;4;4;1;1;1;2;0;0
2019-08-19 04:30:00;3;1;2;2;1;1;0;0
2019-08-19 04:45:00;6;4;2;3;2;0;0;3
2019-08-19 05:00:00;8;7;7;5;3;7;0;6
2019-08-19 05:15:00;20;26;29;9;6;8;0;8
2019-08-19 05:30:00;22;22;28;8;7;8;0;12
2019-08-19 05:45:00;32;24;38;6;7;13;0;19
2019-08-19 06:00:00;27;24;37;7;6;14;0;16
2019-08-19 06:15:00;22;23;58;18;15;7;0;19
2019-08-19 06:30:00;48;34;81;18;10;25;0;33
2019-08-19 06:45:00;51;44;78;23;27;30;0;33
2019-08-19 07:00:00;40;36;58;13;9;18;0;27
2019-08-19 07:15:00;55;40;96;11;22;25;0;36
2019-08-19 07:30:00;55;43;69;20;25;36;0;51
2019-08-19 07:45:00;55;53;81;22;50;32;0;36
2019-08-19 08:00:00;40;44;65;19;29;42;0;40
2019-08-19 08:15:00;65;49;67;17;30;36;0;30
2019-08-19 08:30:00;50;37;57;24;31;28;0;33
2019-08-19 08:45:00;47;46;51;24;25;29;0;35
2019-08-19 09:00:00;44;46;42;22;68;30;0;22
2019-08-19 09:15:00;43;27;31;22;67;26;0;32
2019-08-19 09:30:00;47;33;29;25;26;23;0;31
2019-08-19 09:45:00;54;34;30;24;30;30;0;38
2019-08-19 10:00:00;41;34;19;28;34;28;0;29
2019-08-19 10:15:00;60;28;28;22;14;34;0;27
2019-08-19 10:30:00;57;23;24;23;37;25;0;31
2019-08-19 10:45:00;49;34;24;31;26;31;0;39
2019-08-19 11:00:00;54;31;19;20;43;36;0;35
2019-08-19 11:15:00;52;32;18;35;27;31;0;40
2019-08-19 11:30:00;46;37;27;34;30;28;0;53
2019-08-19 11:45:00;44;46;23;19;41;44;0;46
2019-08-19 12:00:00;42;34;30;26;42;28;0;33
2019-08-19 12:15:00;50;36;27;32;18;27;0;35
2019-08-19 12:30:00;49;43;20;26;41;20;0;32
2019-08-19 12:45:00;39;27;26;23;17;28;0;35
2019-08-19 13:00:00;45;40;17;29;68;13;0;25
2019-08-19 13:15:00;52;35;23;23;27;27;0;35
2019-08-19 13:30:00;46;38;28;24;36;21;0;33
2019-08-19 13:45:00;60;40;23;23;26;25;0;39
2019-08-19 14:00:00;58;42;30;33;23;26;0;34
2019-08-19 14:15:00;56;36;24;46;46;28;0;42
2019-08-19 14:30:00;59;42;27;32;71;29;0;40
