DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-09-11 00:00:00;1;6;8;12;6;0;0;0;0;0;0;0
2019-09-11 00:15:00;2;9;10;8;1;0;0;0;0;0;0;0
2019-09-11 00:30:00;0;6;8;10;4;0;0;0;0;0;0;0
2019-09-11 00:45:00;0;5;6;6;4;0;0;0;0;0;0;0
2019-09-11 01:00:00;0;7;8;4;6;0;0;0;0;0;0;0
2019-09-11 01:15:00;1;8;4;3;8;0;0;0;0;0;0;0
2019-09-11 01:30:00;3;8;6;3;3;0;0;0;0;0;0;0
2019-09-11 01:45:00;0;0;1;4;1;0;0;0;0;0;0;0
2019-09-11 02:00:00;0;3;3;4;2;0;0;0;0;0;0;0
2019-09-11 02:15:00;0;2;2;1;3;0;0;0;0;0;0;0
2019-09-11 02:30:00;0;4;2;2;1;0;0;0;0;0;0;0
2019-09-11 02:45:00;1;4;2;1;1;0;0;0;0;0;0;0
2019-09-11 03:00:00;1;6;3;2;3;0;0;0;0;0;0;0
2019-09-11 03:15:00;4;0;0;0;3;0;0;0;0;0;0;0
2019-09-11 03:30:00;0;1;1;1;3;0;0;0;0;0;0;0
2019-09-11 03:45:00;1;1;2;4;1;0;0;0;0;0;0;0
2019-09-11 04:00:00;0;5;5;3;0;0;0;0;0;0;0;0
2019-09-11 04:15:00;1;5;3;5;2;0;0;0;0;0;0;0
2019-09-11 04:30:00;2;8;9;9;5;0;0;0;0;0;0;0
2019-09-11 04:45:00;3;17;10;7;8;0;0;0;0;0;0;0
2019-09-11 05:00:00;10;19;18;21;15;0;0;0;0;0;0;0
2019-09-11 05:15:00;12;34;28;26;29;0;0;0;0;0;0;0
2019-09-11 05:30:00;24;46;36;42;32;0;0;0;0;0;3;0
2019-09-11 05:45:00;17;42;42;59;54;0;0;0;0;0;0;0
2019-09-11 06:00:00;16;43;60;45;63;2;0;0;0;0;0;0
2019-09-11 06:15:00;15;65;51;57;70;0;0;0;0;0;0;0
2019-09-11 06:30:00;19;64;57;102;144;2;0;0;0;2;2;0
2019-09-11 06:45:00;24;69;56;124;156;3;0;0;0;8;0;0
2019-09-11 07:00:00;17;64;46;130;189;9;1;0;0;15;1;0
2019-09-11 07:15:00;20;86;58;158;166;3;4;0;0;20;8;14
2019-09-11 07:30:00;28;91;52;100;119;7;4;0;0;25;7;157
2019-09-11 07:45:00;36;112;74;100;106;4;10;0;0;28;10;11
2019-09-11 08:00:00;33;90;63;88;103;1;7;0;0;13;11;42
2019-09-11 08:15:00;28;90;65;79;97;4;2;0;0;0;4;0
2019-09-11 08:30:00;24;80;67;94;99;2;2;0;0;19;4;2
2019-09-11 08:45:00;21;66;48;66;59;1;6;0;0;5;5;6
2019-09-11 09:00:00;18;68;59;69;74;1;8;0;0;10;8;5
2019-09-11 09:15:00;22;62;54;69;78;2;3;0;0;1;3;4
2019-09-11 09:30:00;15;75;64;73;78;2;5;0;0;5;6;1
2019-09-11 09:45:00;26;66;60;74;69;3;4;0;0;7;3;0
2019-09-11 10:00:00;25;61;76;70;67;1;3;0;0;4;12;2
2019-09-11 10:15:00;16;61;58;59;54;5;3;0;0;2;8;4
2019-09-11 10:30:00;19;65;69;62;47;0;2;0;0;12;5;1
2019-09-11 10:45:00;21;61;46;69;72;3;3;0;0;5;6;31
2019-09-11 11:00:00;18;57;67;40;69;3;3;0;0;7;11;29
2019-09-11 11:15:00;19;85;53;36;108;0;0;0;0;0;16;22
2019-09-11 11:30:00;28;84;80;66;65;3;16;0;0;57;30;100
2019-09-11 11:45:00;21;71;78;69;64;8;3;0;0;9;10;11
2019-09-11 12:00:00;28;73;69;48;56;2;0;0;0;15;5;9
2019-09-11 12:15:00;25;86;96;57;65;1;6;0;0;51;12;62
2019-09-11 12:30:00;28;82;82;58;61;1;3;0;0;10;16;20
2019-09-11 12:45:00;18;93;75;56;58;4;4;0;0;17;10;7
2019-09-11 13:00:00;29;85;74;56;52;1;2;0;0;10;11;3
2019-09-11 13:15:00;24;93;107;65;71;4;2;0;0;11;9;28
2019-09-11 13:30:00;29;107;92;65;70;7;7;0;0;9;8;5
2019-09-11 13:45:00;26;86;79;66;59;10;10;0;0;22;5;3
2019-09-11 14:00:00;28;108;93;82;77;2;5;0;0;60;10;1
2019-09-11 14:15:00;20;105;110;68;59;5;2;0;0;5;8;0
2019-09-11 14:30:00;27;118;116;58;67;1;10;0;0;22;8;6
2019-09-11 14:45:00;28;112;99;62;61;7;10;0;0;15;9;29
2019-09-11 15:00:00;24;99;93;66;66;1;5;0;2;11;6;5
2019-09-11 15:15:00;22;144;132;76;70;8;9;0;0;19;15;75
2019-09-11 15:30:00;29;135;123;76;82;4;1;0;0;2;23;60
2019-09-11 15:45:00;27;135;114;65;64;6;5;0;0;15;13;66
2019-09-11 16:00:00;29;154;145;76;83;5;4;0;0;50;13;5
2019-09-11 16:15:00;31;175;133;87;86;14;1;0;0;39;22;34
2019-09-11 16:30:00;36;179;147;89;95;1;4;0;1;46;15;79
2019-09-11 16:45:00;33;145;140;87;91;11;5;0;30;88;3;0
2019-09-11 17:00:00;32;135;104;84;87;7;6;0;0;28;10;28
2019-09-11 17:15:00;36;168;136;89;90;10;3;0;0;58;10;97
2019-09-11 17:30:00;37;139;129;101;91;4;5;0;0;0;7;10
2019-09-11 17:45:00;27;113;110;84;86;11;3;0;0;68;4;16
2019-09-11 18:00:00;22;107;81;89;83;14;3;0;0;25;4;6
2019-09-11 18:15:00;20;96;92;76;80;4;7;0;0;27;9;5
2019-09-11 18:30:00;24;89;61;63;71;5;2;0;0;8;5;3
2019-09-11 18:45:00;27;70;64;60;58;11;5;0;1;2;4;2
2019-09-11 19:00:00;14;65;70;60;66;5;1;0;0;102;8;24
2019-09-11 19:15:00;24;74;70;51;49;3;3;0;0;19;6;2
2019-09-11 19:30:00;22;57;62;53;56;4;5;0;0;20;7;51
2019-09-11 19:45:00;20;47;48;45;45;5;12;0;0;15;2;1
2019-09-11 20:00:00;17;63;45;50;46;0;3;0;0;2;3;11
2019-09-11 20:15:00;23;55;42;54;56;4;1;0;0;6;1;1
2019-09-11 20:30:00;15;67;41;49;48;0;1;0;0;0;4;1
2019-09-11 20:45:00;15;49;36;36;27;1;5;0;0;143;2;0
2019-09-11 21:00:00;13;39;37;41;28;0;4;0;0;0;0;0
