DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-09-19 00:00:00;0;21;0;1;1;3;30;24;3;3
2020-09-19 00:15:00;0;34;1;0;0;1;18;11;2;0
2020-09-19 00:30:00;0;19;1;0;1;5;22;14;1;0
2020-09-19 00:45:00;0;25;0;0;0;3;21;14;3;0
2020-09-19 01:00:00;0;20;0;0;0;1;21;15;1;0
2020-09-19 01:15:00;0;13;0;0;0;1;18;9;0;0
2020-09-19 01:30:00;0;12;0;1;0;2;12;5;6;3
2020-09-19 01:45:00;0;11;0;0;0;0;19;10;1;0
2020-09-19 02:00:00;0;19;0;1;1;2;13;8;4;0
2020-09-19 02:15:00;0;12;0;1;1;1;8;6;0;0
2020-09-19 02:30:00;0;11;0;0;1;3;12;8;0;0
2020-09-19 02:45:00;0;8;0;0;1;3;7;4;2;1
2020-09-19 03:00:00;0;11;0;1;1;0;7;8;1;0
2020-09-19 03:15:00;0;16;1;2;1;1;5;7;0;0
2020-09-19 03:30:00;0;9;0;0;0;0;12;6;2;0
2020-09-19 03:45:00;0;6;0;0;0;0;7;3;0;0
2020-09-19 04:00:00;0;10;0;2;1;1;8;1;0;0
2020-09-19 04:15:00;0;17;0;0;0;2;4;7;0;0
2020-09-19 04:30:00;0;7;0;0;1;1;9;7;0;0
2020-09-19 04:45:00;0;21;0;1;0;4;11;10;1;1
2020-09-19 05:00:00;0;13;0;1;1;12;10;10;2;0
2020-09-19 05:15:00;0;17;1;1;1;13;22;12;2;3
2020-09-19 05:30:00;0;35;5;3;10;24;32;29;2;2
2020-09-19 05:45:00;0;61;22;38;40;5;21;27;2;2
2020-09-19 06:00:00;0;95;10;48;47;11;23;24;3;1
2020-09-19 06:15:00;0;56;2;16;20;6;27;28;0;0
2020-09-19 06:30:00;0;39;3;7;7;12;31;24;2;0
2020-09-19 06:45:00;0;29;1;2;5;4;19;33;2;0
2020-09-19 07:00:00;0;33;0;1;0;2;16;27;1;1
2020-09-19 07:15:00;0;39;0;0;3;3;23;27;2;2
2020-09-19 07:30:00;0;44;0;2;0;8;27;28;1;1
2020-09-19 07:45:00;0;54;1;10;1;8;31;33;0;0
2020-09-19 08:00:00;0;51;1;1;0;4;28;31;8;5
2020-09-19 08:15:00;0;48;0;0;2;5;42;51;4;2
2020-09-19 08:30:00;0;54;1;0;1;8;55;63;8;3
2020-09-19 08:45:00;0;68;0;2;0;13;58;92;4;3
2020-09-19 09:00:00;0;100;2;1;3;10;61;86;3;0
2020-09-19 09:15:00;0;72;0;0;0;5;62;99;5;1
2020-09-19 09:30:00;0;96;3;4;3;14;69;96;6;2
2020-09-19 09:45:00;0;108;1;3;5;15;75;115;5;1
2020-09-19 10:00:00;0;92;5;5;3;14;91;124;8;3
2020-09-19 10:15:00;0;110;6;3;4;16;94;123;8;4
2020-09-19 10:30:00;0;118;2;6;3;16;83;112;3;1
2020-09-19 10:45:00;0;138;2;7;7;14;96;115;4;2
2020-09-19 11:00:00;0;148;2;5;0;16;92;107;8;2
2020-09-19 11:15:00;0;130;4;7;5;13;88;122;8;2
2020-09-19 11:30:00;0;127;5;11;5;29;112;133;6;0
2020-09-19 11:45:00;0;133;8;8;8;18;106;145;9;2
2020-09-19 12:00:00;0;140;4;5;8;10;124;141;5;2
2020-09-19 12:15:00;0;144;4;5;6;12;100;110;6;2
2020-09-19 12:30:00;0;110;4;7;6;13;107;126;5;0
2020-09-19 12:45:00;0;126;0;2;4;14;89;105;5;4
2020-09-19 13:00:00;0;122;1;6;3;28;105;150;7;3
2020-09-19 13:15:00;0;126;1;11;9;17;112;145;5;2
2020-09-19 13:30:00;0;137;4;2;2;9;113;140;8;1
2020-09-19 13:45:00;0;134;5;7;8;15;108;135;11;3
2020-09-19 14:00:00;0;141;11;15;11;15;114;115;2;1
