DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-02-16 00:00:00;22;28;16;3;0;3;3;14;6;7;0;13;23;12;2;3;0
2020-02-16 00:15:00;21;34;18;0;2;7;3;23;19;12;2;19;17;10;25;2;0
2020-02-16 00:30:00;19;33;15;1;1;2;1;10;18;6;4;17;17;12;1;2;0
2020-02-16 00:45:00;27;31;12;0;1;2;6;11;24;8;3;11;14;9;2;0;0
2020-02-16 01:00:00;13;26;8;0;0;0;1;7;13;9;3;7;7;2;14;0;0
2020-02-16 01:15:00;12;23;10;0;0;0;0;15;17;4;1;4;13;5;2;0;0
2020-02-16 01:30:00;17;23;5;2;0;0;0;12;15;7;4;10;7;4;4;1;0
2020-02-16 01:45:00;22;20;10;4;0;2;2;13;15;11;2;8;8;5;1;0;0
2020-02-16 02:00:00;10;13;5;3;0;0;0;5;9;5;4;6;3;2;20;0;0
2020-02-16 02:15:00;8;12;4;1;1;0;0;7;16;6;2;12;7;2;0;0;0
2020-02-16 02:30:00;4;12;4;1;0;0;0;3;10;9;3;7;9;3;1;1;0
2020-02-16 02:45:00;14;10;4;2;0;0;0;7;6;7;1;5;5;2;0;0;0
2020-02-16 03:00:00;8;10;3;1;0;0;0;11;12;3;2;10;8;3;2;0;0
2020-02-16 03:15:00;11;11;1;0;0;0;1;6;12;11;0;8;5;1;15;0;0
2020-02-16 03:30:00;13;10;0;0;0;0;0;6;5;9;5;3;8;4;0;0;0
2020-02-16 03:45:00;8;3;1;0;0;0;1;3;3;5;1;4;6;2;0;1;0
2020-02-16 04:00:00;6;5;2;0;0;0;1;9;5;2;1;8;4;2;0;2;0
2020-02-16 04:15:00;6;8;1;0;0;0;1;13;8;3;0;5;5;3;0;0;0
2020-02-16 04:30:00;4;10;2;0;0;0;0;3;4;1;1;4;3;1;1;0;0
2020-02-16 04:45:00;11;10;1;2;0;77;1;6;2;3;0;6;8;4;0;2;0
2020-02-16 05:00:00;7;13;4;4;0;0;0;5;7;1;2;7;6;3;3;3;0
2020-02-16 05:15:00;15;14;3;7;2;0;1;12;7;3;2;6;6;1;1;5;0
2020-02-16 05:30:00;12;7;4;6;2;0;1;11;4;3;2;11;10;4;0;6;0
2020-02-16 05:45:00;12;14;4;4;1;2;1;8;5;7;2;9;9;3;6;3;0
2020-02-16 06:00:00;8;13;2;2;0;0;0;5;8;2;1;6;6;3;1;3;0
2020-02-16 06:15:00;11;10;5;1;0;0;0;19;18;5;1;13;4;2;2;1;0
2020-02-16 06:30:00;13;16;2;0;1;0;0;5;5;3;2;1;11;0;3;3;0
2020-02-16 06:45:00;12;12;5;2;0;0;0;9;5;2;1;4;9;7;0;1;0
2020-02-16 07:00:00;13;11;5;5;0;1;0;15;17;3;0;6;8;3;0;5;0
2020-02-16 07:15:00;12;13;7;5;0;2;0;15;14;2;2;3;9;4;3;2;0
2020-02-16 07:30:00;10;12;5;3;0;1;2;10;9;5;1;2;10;7;6;1;0
2020-02-16 07:45:00;18;12;12;2;0;1;0;19;16;8;6;13;22;19;5;4;0
2020-02-16 08:00:00;31;26;12;2;0;0;0;13;15;11;2;10;14;7;8;4;0
2020-02-16 08:15:00;25;15;10;3;1;1;1;13;15;16;5;10;22;10;4;6;0
2020-02-16 08:30:00;31;24;14;8;0;29;1;26;25;15;9;10;28;15;10;5;0
2020-02-16 08:45:00;34;39;16;13;1;1;3;29;32;21;2;24;27;28;7;9;0
2020-02-16 09:00:00;38;39;26;18;2;1;2;46;32;20;8;30;37;22;7;19;0
2020-02-16 09:15:00;45;46;26;6;2;0;2;30;40;15;8;24;29;19;4;5;0
2020-02-16 09:30:00;67;45;38;5;1;4;2;48;42;23;10;35;30;36;10;3;0
2020-02-16 09:45:00;71;62;52;6;1;2;0;42;63;25;19;34;32;35;24;10;0
2020-02-16 10:00:00;77;57;37;8;1;2;4;34;53;22;17;28;42;27;11;14;0
2020-02-16 10:15:00;78;71;51;12;3;5;4;38;55;29;16;32;36;24;15;10;0
2020-02-16 10:30:00;85;68;49;18;6;12;4;66;68;27;13;47;39;22;10;16;0
2020-02-16 10:45:00;59;88;58;12;3;9;2;70;67;20;14;39;43;33;6;14;0
2020-02-16 11:00:00;79;80;60;9;3;2;3;44;63;23;18;35;30;21;16;9;0
2020-02-16 11:15:00;94;77;55;13;1;4;3;51;64;21;13;37;25;29;13;18;0
2020-02-16 11:30:00;88;64;51;13;2;3;3;56;55;22;15;41;40;25;6;13;0
2020-02-16 11:45:00;85;94;71;14;1;4;12;57;64;31;16;28;39;27;8;22;0
2020-02-16 12:00:00;79;87;67;18;1;7;3;124;86;31;19;30;35;28;14;21;0
2020-02-16 12:15:00;62;77;61;13;2;5;2;70;67;26;16;46;40;39;79;25;0
2020-02-16 12:30:00;67;80;63;19;0;4;4;69;71;21;10;31;37;28;9;22;0
2020-02-16 12:45:00;56;79;51;7;2;7;7;70;74;22;18;36;37;27;16;12;0
2020-02-16 13:00:00;66;84;58;14;3;10;4;61;68;34;14;35;47;32;11;18;0
2020-02-16 13:15:00;66;70;58;8;1;11;4;44;66;22;8;50;34;29;17;16;0
2020-02-16 13:30:00;52;78;53;9;4;10;8;79;63;25;16;51;40;33;12;16;0
2020-02-16 13:45:00;75;94;68;17;3;6;2;133;87;21;13;40;30;22;23;27;0
2020-02-16 14:00:00;63;65;61;20;5;7;11;104;64;19;12;42;52;40;44;23;0
2020-02-16 14:15:00;69;82;60;28;3;12;15;61;86;27;14;45;61;44;45;26;0
2020-02-16 14:30:00;59;95;69;31;3;9;5;65;74;22;13;49;51;36;27;34;0
2020-02-16 14:45:00;67;69;60;13;2;8;11;70;77;33;21;45;50;39;26;32;0
2020-02-16 15:00:00;75;84;72;17;2;9;12;74;88;25;19;44;52;46;22;24;0
2020-02-16 15:15:00;61;73;57;16;1;2;5;60;60;17;9;31;43;33;40;18;0
2020-02-16 15:30:00;67;72;58;15;5;5;4;85;78;16;9;43;42;38;36;19;0
2020-02-16 15:45:00;78;69;62;21;5;7;7;64;66;27;11;45;44;30;60;27;0
2020-02-16 16:00:00;73;61;50;9;1;8;11;62;66;19;15;34;38;30;9;11;0
2020-02-16 16:15:00;59;64;40;10;7;17;7;53;57;17;11;32;55;47;54;21;0
2020-02-16 16:30:00;58;63;51;10;4;8;14;57;72;19;9;49;43;27;31;16;0
2020-02-16 16:45:00;69;75;75;9;11;12;13;60;71;36;19;56;49;35;32;8;0
2020-02-16 17:00:00;76;87;87;13;8;6;17;74;89;24;18;39;53;32;27;14;0
2020-02-16 17:15:00;76;75;65;10;4;13;15;112;65;39;24;47;44;32;26;12;0
2020-02-16 17:30:00;68;87;76;11;5;8;3;62;76;27;19;50;46;43;30;14;0
2020-02-16 17:45:00;76;90;72;13;2;6;10;67;99;27;23;54;51;43;13;14;0
2020-02-16 18:00:00;60;90;70;3;2;4;5;63;77;36;24;49;48;34;7;7;0
2020-02-16 18:15:00;63;74;68;13;0;4;5;56;64;25;24;57;55;46;8;12;0
2020-02-16 18:30:00;58;75;56;13;3;2;4;107;73;26;19;52;50;28;5;11;0
2020-02-16 18:45:00;61;64;34;11;3;2;4;85;73;32;18;47;45;34;13;10;0
2020-02-16 19:00:00;45;82;61;3;10;12;18;68;74;27;13;38;37;25;5;6;0
2020-02-16 19:15:00;51;60;51;8;2;4;6;44;69;29;16;42;45;40;60;6;0
2020-02-16 19:30:00;42;47;31;6;1;2;1;44;58;13;11;44;52;27;11;8;0
2020-02-16 19:45:00;41;57;29;12;2;3;5;36;53;15;7;30;47;35;4;13;0
2020-02-16 20:00:00;33;51;27;10;0;0;1;28;30;15;15;29;40;25;65;6;0
2020-02-16 20:15:00;45;52;30;3;6;8;4;66;56;17;7;42;38;18;20;5;0
2020-02-16 20:30:00;38;50;21;9;8;10;8;44;34;23;11;19;36;27;9;10;0
2020-02-16 20:45:00;30;37;17;5;3;6;4;27;36;23;7;41;40;21;1;10;0
2020-02-16 21:00:00;47;42;35;4;5;23;4;27;38;13;10;27;33;20;9;7;0
2020-02-16 21:15:00;27;36;22;2;0;1;7;20;34;19;7;27;37;25;4;3;0
2020-02-16 21:30:00;19;34;22;7;0;5;3;13;22;8;4;22;25;13;7;3;0
2020-02-16 21:45:00;26;32;19;4;0;3;3;13;25;13;5;18;27;18;14;4;0
2020-02-16 22:00:00;21;28;19;2;0;2;0;27;33;15;6;19;25;9;16;4;0
2020-02-16 22:15:00;35;25;13;1;2;2;3;20;23;6;5;16;36;12;0;3;0
2020-02-16 22:30:00;18;26;12;5;0;0;0;7;23;5;2;15;24;11;3;6;0
2020-02-16 22:45:00;13;23;19;2;2;0;1;8;14;6;3;14;16;12;6;3;0
2020-02-16 23:00:00;15;19;6;0;0;0;1;10;6;3;2;9;7;5;16;0;0
2020-02-16 23:15:00;9;9;2;0;0;0;1;9;13;5;2;4;15;9;3;2;0
2020-02-16 23:30:00;11;14;6;3;0;19;0;5;7;6;1;7;9;6;11;3;0
2020-02-16 23:45:00;7;13;6;2;1;39;0;6;5;3;4;9;7;1;2;1;0
