DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-09-02 00:00:00;7;4;1;2;4;16;11;4;10;1;0;0
2019-09-02 00:15:00;6;3;0;3;4;10;8;4;2;2;0;0
2019-09-02 00:30:00;4;1;0;0;1;4;8;4;2;1;0;0
2019-09-02 00:45:00;5;3;1;3;6;14;8;2;4;1;0;0
2019-09-02 01:00:00;4;4;1;0;1;6;5;2;3;0;0;0
2019-09-02 01:15:00;5;0;0;2;3;13;9;5;1;2;0;0
2019-09-02 01:30:00;9;7;1;1;0;8;3;1;1;2;0;0
2019-09-02 01:45:00;4;1;0;0;2;1;0;2;1;1;0;0
2019-09-02 02:00:00;3;2;0;1;2;2;5;1;1;0;0;0
2019-09-02 02:15:00;1;1;1;1;2;6;6;3;0;1;0;0
2019-09-02 02:30:00;8;5;1;0;2;3;4;3;2;2;0;0
2019-09-02 02:45:00;2;1;0;2;2;2;2;1;2;2;0;0
2019-09-02 03:00:00;2;1;0;0;0;2;4;2;1;0;0;0
2019-09-02 03:15:00;5;4;1;0;0;4;4;1;0;0;0;0
2019-09-02 03:30:00;1;2;0;1;1;2;3;2;3;2;0;0
2019-09-02 03:45:00;5;1;0;3;2;0;0;0;0;0;0;0
2019-09-02 04:00:00;3;1;1;2;4;3;5;2;2;1;0;0
2019-09-02 04:15:00;6;4;0;0;0;8;8;1;3;1;0;0
2019-09-02 04:30:00;8;3;0;1;1;5;4;1;9;2;0;0
2019-09-02 04:45:00;18;10;0;0;0;12;11;3;8;3;0;0
2019-09-02 05:00:00;22;7;0;4;5;15;13;6;15;2;0;0
2019-09-02 05:15:00;50;22;1;8;11;25;21;6;26;3;0;0
2019-09-02 05:30:00;43;23;1;5;11;44;32;11;35;12;3;0
2019-09-02 05:45:00;37;28;2;10;11;51;55;30;34;9;5;0
2019-09-02 06:00:00;51;19;1;5;5;51;44;21;34;11;2;0
2019-09-02 06:15:00;59;21;5;5;9;72;82;34;31;21;1;1
2019-09-02 06:30:00;61;31;2;16;18;113;114;38;58;17;3;5
2019-09-02 06:45:00;71;24;1;13;18;126;143;55;55;26;2;142
2019-09-02 07:00:00;69;22;3;12;16;121;137;64;55;23;6;15
2019-09-02 07:15:00;82;38;2;15;22;137;121;62;50;14;8;15
2019-09-02 07:30:00;81;42;1;16;20;140;119;70;77;21;2;13
2019-09-02 07:45:00;80;64;4;21;26;136;103;54;64;26;2;11
2019-09-02 08:00:00;68;29;4;8;8;133;120;64;60;16;3;53
2019-09-02 08:15:00;80;45;8;8;9;111;108;70;64;18;3;12
2019-09-02 08:30:00;67;32;4;12;12;111;87;54;50;14;6;15
2019-09-02 08:45:00;53;34;3;5;9;84;72;47;54;11;4;19
2019-09-02 09:00:00;62;46;4;6;10;65;66;45;48;16;4;0
2019-09-02 09:15:00;52;37;0;13;12;86;86;54;55;17;4;6
2019-09-02 09:30:00;57;26;4;15;13;80;83;55;58;11;6;2
2019-09-02 09:45:00;81;45;5;10;13;88;84;48;42;12;3;6
2019-09-02 10:00:00;56;38;2;9;10;64;67;48;49;8;4;4
2019-09-02 10:15:00;68;33;6;12;9;62;59;42;53;16;3;2
2019-09-02 10:30:00;82;46;5;9;9;67;65;63;53;16;3;20
2019-09-02 10:45:00;76;45;5;14;11;70;71;42;69;13;4;0
2019-09-02 11:00:00;82;39;4;14;15;61;67;45;43;17;10;7
2019-09-02 11:15:00;79;53;5;11;16;70;71;48;57;15;5;5
2019-09-02 11:30:00;99;57;3;9;13;52;57;44;53;15;4;16
2019-09-02 11:45:00;65;40;6;11;17;59;52;49;55;12;3;1
2019-09-02 12:00:00;75;55;4;10;19;68;51;42;43;8;1;4
2019-09-02 12:15:00;89;54;2;10;11;61;70;53;62;6;7;4
2019-09-02 12:30:00;61;39;3;15;16;56;52;27;58;14;3;5
2019-09-02 12:45:00;83;50;8;10;15;66;55;41;58;13;6;8
2019-09-02 13:00:00;74;46;8;11;17;54;58;38;66;9;4;10
2019-09-02 13:15:00;81;37;3;10;12;72;65;46;62;7;4;10
2019-09-02 13:30:00;61;45;4;11;21;74;82;57;73;18;7;34
2019-09-02 13:45:00;70;43;2;15;24;80;70;38;66;28;7;52
2019-09-02 14:00:00;83;51;3;18;26;88;79;54;50;18;10;54
2019-09-02 14:15:00;72;55;5;10;11;80;73;69;55;21;6;17
2019-09-02 14:30:00;100;73;12;7;28;78;61;54;60;15;8;106
2019-09-02 14:45:00;85;45;3;20;28;76;60;54;58;13;14;15
2019-09-02 15:00:00;108;67;9;20;23;64;68;47;82;9;5;30
2019-09-02 15:15:00;113;78;11;18;19;84;72;58;63;14;5;4
2019-09-02 15:30:00;108;76;9;11;20;96;71;80;75;22;6;1
2019-09-02 15:45:00;113;63;6;12;15;83;77;47;90;9;6;0
2019-09-02 16:00:00;142;107;11;17;26;87;71;56;97;16;4;24
2019-09-02 16:15:00;146;102;4;18;20;109;87;53;105;19;2;17
2019-09-02 16:30:00;145;102;8;25;30;94;67;57;96;18;10;20
2019-09-02 16:45:00;150;78;5;16;26;115;77;60;85;12;7;4
2019-09-02 17:00:00;152;87;6;22;26;116;74;54;93;14;10;15
2019-09-02 17:15:00;133;100;7;12;27;95;72;56;101;15;12;58
2019-09-02 17:30:00;129;102;4;15;24;95;75;47;82;21;5;17
