DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-06-21 00:00:00;5;1;0;10;4;0;0;0;0;0
2020-06-21 00:15:00;14;9;0;5;6;1;0;0;0;0
2020-06-21 00:30:00;7;2;0;10;5;0;0;0;0;0
2020-06-21 00:45:00;12;6;0;5;1;0;0;0;0;0
2020-06-21 01:00:00;2;2;0;5;3;0;0;0;0;0
2020-06-21 01:15:00;2;0;0;3;3;0;0;0;0;0
2020-06-21 01:30:00;6;4;0;4;1;0;0;0;0;0
2020-06-21 01:45:00;0;1;0;4;7;0;0;0;0;0
2020-06-21 02:00:00;5;1;2;9;3;0;0;0;0;0
2020-06-21 02:15:00;6;1;0;3;3;0;0;0;0;0
2020-06-21 02:30:00;4;5;0;3;1;0;0;0;0;0
2020-06-21 02:45:00;4;1;0;0;0;0;0;0;0;0
2020-06-21 03:00:00;4;3;1;7;4;0;0;0;0;0
2020-06-21 03:15:00;3;2;0;1;0;0;0;0;0;0
2020-06-21 03:30:00;3;2;0;2;0;0;0;0;0;0
2020-06-21 03:45:00;1;1;0;4;0;0;0;0;0;0
2020-06-21 04:00:00;1;0;0;2;1;0;0;0;0;0
2020-06-21 04:15:00;1;2;0;1;0;0;0;0;0;0
2020-06-21 04:30:00;2;3;2;0;0;0;0;0;0;0
2020-06-21 04:45:00;3;4;2;2;1;0;0;0;0;0
2020-06-21 05:00:00;3;1;0;3;0;0;0;0;0;0
2020-06-21 05:15:00;11;6;0;6;3;0;0;0;0;0
2020-06-21 05:30:00;8;3;0;10;0;0;0;0;0;0
2020-06-21 05:45:00;5;2;0;5;3;0;0;0;0;0
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;2;1;0;8;2;0;0;0;0;0
2020-06-21 06:30:00;3;5;0;4;3;0;0;0;0;0
2020-06-21 06:45:00;2;3;0;6;5;0;0;0;0;0
2020-06-21 07:00:00;7;4;3;3;1;0;0;0;0;0
2020-06-21 07:15:00;5;4;1;5;0;0;0;0;0;0
2020-06-21 07:30:00;7;2;1;13;3;0;0;0;0;0
2020-06-21 07:45:00;7;3;0;8;5;0;0;0;0;0
2020-06-21 08:00:00;13;8;1;14;2;0;0;0;0;0
2020-06-21 08:15:00;15;8;0;11;4;0;0;0;0;0
2020-06-21 08:30:00;11;5;0;18;4;0;0;0;0;0
2020-06-21 08:45:00;18;15;0;20;12;0;0;0;0;0
2020-06-21 09:15:00;26;5;0;39;14;0;0;0;0;0
2020-06-21 09:30:00;22;8;0;33;11;0;0;0;0;0
2020-06-21 09:45:00;35;15;2;27;14;0;0;0;0;0
2020-06-21 10:00:00;38;18;0;26;22;0;0;0;0;0
2020-06-21 10:15:00;33;12;0;14;4;0;0;0;0;0
2020-06-21 10:30:00;49;13;1;27;7;0;0;0;0;0
2020-06-21 10:45:00;28;11;0;27;10;0;0;0;0;0
2020-06-21 11:00:00;42;7;1;31;15;0;0;0;0;0
2020-06-21 11:15:00;24;11;0;42;8;0;0;0;0;0
2020-06-21 11:30:00;44;20;1;51;11;0;0;0;0;0
2020-06-21 12:00:00;45;16;1;39;14;0;0;0;0;0
2020-06-21 12:15:00;36;11;1;31;11;0;0;0;0;0
2020-06-21 12:30:00;39;20;0;36;8;0;0;0;0;0
2020-06-21 12:45:00;33;20;0;44;19;0;0;0;0;0
2020-06-21 13:00:00;38;18;0;27;12;0;0;0;0;0
2020-06-21 13:15:00;29;17;2;47;14;0;0;0;0;0
2020-06-21 13:30:00;57;20;0;50;18;0;0;0;0;0
2020-06-21 13:45:00;54;24;0;45;9;0;0;0;0;0
2020-06-21 14:00:00;41;19;0;31;8;0;0;0;0;0
2020-06-21 14:15:00;50;14;0;56;14;0;0;0;0;0
2020-06-21 14:30:00;49;16;1;43;17;0;0;0;0;0
