DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-05-04 00:00:00;2;2;3;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 00:15:00;1;1;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 00:30:00;2;1;1;0;2;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 00:45:00;0;5;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 01:00:00;0;2;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 01:15:00;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 01:30:00;1;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 01:45:00;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 02:00:00;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 02:15:00;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 02:30:00;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 02:45:00;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 03:00:00;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 03:15:00;0;0;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 03:30:00;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 03:45:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 04:00:00;4;2;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 04:15:00;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 04:30:00;3;2;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 04:45:00;2;2;3;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 05:00:00;8;11;4;3;1;4;13;1;0;0;2;0;0;0;3;0;0;0
2020-05-04 05:15:00;24;24;4;7;3;3;28;1;2;1;4;15;0;0;0;0;0;0
2020-05-04 05:30:00;33;30;3;5;0;15;45;1;2;4;2;3;1;6;6;0;0;0
2020-05-04 05:45:00;36;30;3;6;0;10;39;1;1;3;3;0;0;0;7;0;0;0
2020-05-04 06:00:00;29;17;8;3;2;9;34;0;4;3;5;4;0;0;0;0;0;0
2020-05-04 06:15:00;34;24;11;13;0;19;53;0;3;3;2;0;0;0;91;0;0;0
2020-05-04 06:30:00;54;55;4;3;2;24;93;0;3;3;5;4;0;0;74;0;0;0
2020-05-04 06:45:00;42;46;5;6;0;20;77;0;3;4;5;1;0;0;14;0;0;0
2020-05-04 07:00:00;39;41;5;1;2;20;58;1;3;3;6;0;0;0;7;1;0;0
2020-05-04 07:15:00;28;25;2;3;1;23;53;2;5;5;5;2;0;0;5;0;0;0
2020-05-04 07:30:00;38;38;10;3;1;22;35;0;1;1;11;2;0;0;0;0;0;0
2020-05-04 07:45:00;50;40;11;12;4;29;57;4;3;3;8;0;0;0;0;0;1;0
2020-05-04 08:00:00;36;37;6;3;1;28;53;3;1;1;6;4;0;0;6;0;0;0
2020-05-04 08:15:00;35;26;9;3;3;30;48;1;4;3;6;0;0;0;10;0;0;0
2020-05-04 08:30:00;27;30;6;4;4;19;47;4;2;2;5;8;0;0;5;0;0;0
2020-05-04 08:45:00;31;25;5;4;1;33;48;2;1;2;3;4;0;0;6;0;0;0
2020-05-04 09:00:00;33;20;12;2;2;24;40;3;2;2;1;1;0;0;0;0;0;0
2020-05-04 09:15:00;33;19;14;7;3;33;36;1;2;2;1;3;0;0;1;0;0;0
2020-05-04 09:30:00;35;20;8;4;1;26;30;6;1;2;1;0;0;0;5;0;0;0
2020-05-04 09:45:00;40;27;9;0;2;22;23;6;4;2;2;0;0;0;0;0;0;0
2020-05-04 10:00:00;50;24;17;4;0;20;31;4;1;1;7;0;0;0;3;0;0;0
2020-05-04 10:15:00;34;39;17;2;1;27;28;10;3;2;2;0;0;0;5;0;0;0
2020-05-04 10:30:00;32;29;20;1;1;20;26;7;2;3;6;0;0;0;2;0;0;0
2020-05-04 10:45:00;34;28;16;1;1;24;40;4;1;2;7;4;0;0;6;0;0;0
2020-05-04 11:00:00;28;20;13;0;0;26;32;6;2;3;4;8;0;0;5;0;0;0
2020-05-04 11:15:00;44;30;17;0;0;18;35;8;2;3;6;12;0;0;4;0;0;0
2020-05-04 11:30:00;34;29;16;3;1;32;47;4;3;3;3;2;0;0;1;0;0;0
2020-05-04 11:45:00;34;24;15;1;0;39;36;3;1;2;3;2;0;0;8;0;0;0
2020-05-04 12:00:00;41;23;14;2;0;32;49;12;2;4;4;2;1;0;11;0;0;0
2020-05-04 12:15:00;34;30;15;0;2;28;39;6;2;2;4;3;0;0;6;0;0;0
2020-05-04 12:30:00;36;33;17;0;1;21;41;5;2;3;1;17;0;0;10;0;0;0
2020-05-04 12:45:00;46;37;18;1;1;40;42;4;2;2;5;13;0;0;1;2;0;0
2020-05-04 13:00:00;44;39;13;1;0;18;32;6;2;2;4;0;0;0;2;1;0;0
2020-05-04 13:15:00;50;46;13;1;0;27;47;3;1;3;8;5;0;0;8;0;0;0
2020-05-04 13:30:00;64;58;15;1;0;32;40;8;3;2;5;1;0;0;46;0;0;0
2020-05-04 13:45:00;50;85;14;2;1;34;45;3;1;9;10;13;0;0;20;0;0;0
2020-05-04 14:00:00;52;60;15;1;1;41;69;6;2;4;10;0;2;0;38;0;4;0
2020-05-04 14:15:00;37;40;23;2;0;41;49;5;3;6;2;0;0;0;19;0;0;0
2020-05-04 14:30:00;49;31;33;0;0;34;41;3;2;2;3;4;1;0;1;0;0;0
2020-05-04 14:45:00;49;32;41;2;0;40;42;6;1;5;2;5;0;0;16;0;0;0
2020-05-04 15:00:00;48;34;20;1;1;38;54;5;1;1;4;3;0;0;14;0;0;0
2020-05-04 15:15:00;46;58;32;0;0;46;52;3;3;3;4;5;0;0;14;0;0;0
2020-05-04 15:30:00;43;48;25;0;0;37;45;7;2;3;7;4;2;0;21;0;4;0
2020-05-04 15:45:00;31;38;22;0;1;36;41;2;3;4;7;15;0;0;14;4;0;0
2020-05-04 16:00:00;50;46;26;0;0;45;44;2;2;3;2;17;17;0;13;0;0;0
2020-05-04 16:15:00;52;47;22;1;0;43;55;1;4;4;4;13;0;0;6;1;0;0
2020-05-04 16:30:00;32;28;34;1;1;47;53;5;4;2;4;16;0;0;24;0;0;0
2020-05-04 16:45:00;39;43;29;0;0;45;32;4;3;3;3;15;0;0;0;0;0;0
2020-05-04 17:00:00;44;43;27;0;0;39;35;2;3;2;2;5;0;0;6;1;0;0
2020-05-04 17:15:00;41;34;15;2;0;34;45;3;3;3;1;4;0;0;4;0;0;0
2020-05-04 17:30:00;28;27;13;0;0;29;35;6;3;4;3;1;0;0;0;0;0;0
2020-05-04 17:45:00;31;22;19;2;0;34;30;3;2;4;3;8;0;0;19;0;0;2
2020-05-04 18:00:00;26;20;25;0;1;30;21;3;2;2;1;16;0;0;9;4;0;0
2020-05-04 18:15:00;31;19;15;2;0;28;29;1;3;4;0;11;0;0;1;0;0;0
2020-05-04 18:30:00;24;24;13;2;2;18;19;2;1;0;1;14;3;0;9;0;0;0
2020-05-04 18:45:00;23;14;9;1;1;24;19;1;5;4;0;0;0;0;9;0;0;0
2020-05-04 19:00:00;20;17;13;0;0;16;18;1;1;1;1;0;0;0;37;0;0;0
2020-05-04 19:15:00;13;11;6;1;0;19;7;0;3;2;1;0;0;0;0;0;0;0
2020-05-04 19:30:00;11;8;11;0;0;18;18;2;2;2;3;0;4;0;5;0;0;0
2020-05-04 19:45:00;9;8;11;1;0;9;12;0;2;2;0;0;0;0;0;0;0;1
2020-05-04 20:00:00;15;13;11;0;0;10;17;2;0;0;1;0;0;0;0;0;0;0
2020-05-04 20:15:00;12;6;11;0;0;12;6;1;3;1;3;0;0;0;3;0;0;0
2020-05-04 20:30:00;9;6;6;0;0;13;13;2;1;1;2;0;0;0;0;0;0;0
2020-05-04 20:45:00;2;3;3;1;2;10;10;3;2;2;0;0;0;0;3;0;0;0
2020-05-04 21:00:00;11;10;11;1;1;7;8;0;0;0;2;0;0;0;0;0;0;0
2020-05-04 21:15:00;11;14;3;0;0;5;22;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 21:30:00;9;9;4;0;0;9;18;0;0;0;2;0;0;0;0;0;0;0
2020-05-04 21:45:00;14;19;14;1;1;25;40;1;0;0;0;11;0;0;9;0;0;0
2020-05-04 22:00:00;33;25;19;3;2;61;70;2;0;0;4;0;0;0;27;0;0;0
2020-05-04 22:15:00;4;6;11;0;0;25;32;0;0;0;0;0;0;0;1;0;0;0
2020-05-04 22:30:00;4;0;2;0;0;11;7;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 22:45:00;3;8;5;0;0;3;4;0;2;2;0;2;0;0;0;0;0;0
2020-05-04 23:00:00;0;4;3;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-04 23:15:00;0;5;4;0;0;3;1;0;0;0;0;2;0;0;0;0;0;0
2020-05-04 23:30:00;3;4;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0
