DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-02-14 00:00:00;18;9;10;6;5;2;1
2020-02-14 00:15:00;21;10;20;13;2;10;5
2020-02-14 00:30:00;16;7;16;4;3;4;1
2020-02-14 00:45:00;17;6;10;5;1;1;9
2020-02-14 01:00:00;8;4;8;3;0;0;0
2020-02-14 01:15:00;10;7;9;1;2;3;6
2020-02-14 01:30:00;9;4;13;8;4;1;2
2020-02-14 01:45:00;7;3;7;1;6;6;2
2020-02-14 02:00:00;11;2;13;2;2;4;1
2020-02-14 02:15:00;8;4;12;1;3;4;2
2020-02-14 02:30:00;4;4;5;3;2;5;4
2020-02-14 02:45:00;10;2;11;3;2;6;4
2020-02-14 03:00:00;10;4;8;1;1;8;1
2020-02-14 03:15:00;12;3;10;0;4;4;3
2020-02-14 03:30:00;5;2;6;3;5;5;1
2020-02-14 03:45:00;14;4;8;2;3;4;4
2020-02-14 04:00:00;7;4;12;1;1;9;3
2020-02-14 04:15:00;10;4;17;2;2;1;0
2020-02-14 04:30:00;13;11;30;6;0;1;2
2020-02-14 04:45:00;14;14;46;9;2;1;2
2020-02-14 05:00:00;28;23;73;19;0;1;0
2020-02-14 05:15:00;48;21;98;43;1;1;2
2020-02-14 05:30:00;48;28;105;62;0;3;1
2020-02-14 05:45:00;68;57;122;62;3;0;1
2020-02-14 06:00:00;61;48;120;60;3;0;0
2020-02-14 06:15:00;94;55;165;82;5;0;0
2020-02-14 06:30:00;102;69;170;100;5;0;1
2020-02-14 06:45:00;131;74;179;106;4;0;0
2020-02-14 07:00:00;184;80;203;109;8;1;0
2020-02-14 07:15:00;182;102;189;137;12;2;3
2020-02-14 07:30:00;221;133;174;114;14;1;1
2020-02-14 07:45:00;174;135;177;120;17;1;3
2020-02-14 08:00:00;120;108;179;116;11;2;1
2020-02-14 08:15:00;149;95;155;94;8;1;0
2020-02-14 08:30:00;128;99;164;99;13;3;2
2020-02-14 08:45:00;141;107;139;96;19;2;0
2020-02-14 09:00:00;115;79;130;72;10;1;0
2020-02-14 09:15:00;116;90;133;63;3;2;1
2020-02-14 09:30:00;126;111;139;78;9;4;1
2020-02-14 09:45:00;128;92;156;76;8;3;1
2020-02-14 10:00:00;138;89;150;68;11;2;1
2020-02-14 10:15:00;125;93;157;80;8;1;2
2020-02-14 10:30:00;140;91;155;77;7;2;1
2020-02-14 10:45:00;150;107;159;76;12;5;1
2020-02-14 11:00:00;141;110;175;73;13;3;1
2020-02-14 11:15:00;135;112;182;105;11;2;2
2020-02-14 11:30:00;146;114;189;88;8;4;2
2020-02-14 11:45:00;136;109;159;100;10;2;3
2020-02-14 12:00:00;179;131;178;102;12;4;4
2020-02-14 12:15:00;177;116;179;94;9;8;3
2020-02-14 12:30:00;174;137;161;100;12;6;6
2020-02-14 12:45:00;182;128;195;106;15;1;5
2020-02-14 13:00:00;193;142;200;126;8;6;8
2020-02-14 13:15:00;193;146;176;115;9;3;2
2020-02-14 13:30:00;194;138;198;128;18;2;1
2020-02-14 13:45:00;151;142;187;107;11;3;2
2020-02-14 14:00:00;201;164;186;106;21;5;3
2020-02-14 14:15:00;202;156;204;99;12;3;6
2020-02-14 14:30:00;185;142;179;102;14;4;6
2020-02-14 14:45:00;220;166;194;104;14;3;6
2020-02-14 15:00:00;192;137;194;122;8;1;6
2020-02-14 15:15:00;216;156;184;97;13;4;4
2020-02-14 15:30:00;193;168;171;93;12;8;3
2020-02-14 15:45:00;85;57;86;44;5;4;0
2020-02-14 16:00:00;182;163;183;125;14;4;8
2020-02-14 16:15:00;203;186;202;119;12;2;0
2020-02-14 16:30:00;188;138;165;106;7;3;9
2020-02-14 16:45:00;184;156;179;122;10;2;6
2020-02-14 17:00:00;182;156;201;108;8;3;2
2020-02-14 17:15:00;189;164;184;113;13;3;3
2020-02-14 17:30:00;213;165;229;125;5;2;1
2020-02-14 17:45:00;172;145;171;122;10;4;3
2020-02-14 18:00:00;162;141;218;123;11;5;4
2020-02-14 18:15:00;163;155;200;122;7;5;3
2020-02-14 18:30:00;147;127;199;121;7;10;4
2020-02-14 18:45:00;177;151;184;114;12;2;4
2020-02-14 19:00:00;137;116;183;119;2;3;3
2020-02-14 19:15:00;130;94;152;86;4;2;2
2020-02-14 19:30:00;103;72;135;58;4;0;6
2020-02-14 19:45:00;116;76;148;65;3;2;0
2020-02-14 20:00:00;92;78;113;59;4;4;2
2020-02-14 20:15:00;99;63;117;53;1;1;1
2020-02-14 20:30:00;72;57;101;43;2;2;1
2020-02-14 20:45:00;72;70;112;56;6;2;1
2020-02-14 21:00:00;73;41;94;42;3;1;6
2020-02-14 21:15:00;79;51;92;37;5;2;1
2020-02-14 21:30:00;80;45;84;37;3;1;0
2020-02-14 21:45:00;118;89;86;46;8;2;4
2020-02-14 22:00:00;215;170;66;58;5;6;2
2020-02-14 22:15:00;134;106;101;56;5;1;1
2020-02-14 22:30:00;67;31;80;26;5;0;0
2020-02-14 22:45:00;78;46;91;32;3;1;2
2020-02-14 23:00:00;60;45;66;25;7;6;4
2020-02-14 23:15:00;49;37;54;27;5;2;0
2020-02-14 23:30:00;42;20;47;14;4;1;3
2020-02-14 23:45:00;41;37;43;18;5;3;1
