DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-05-17 00:00:00;25;7;1;4;14;18;27;13;17;0;0;1
2020-05-17 00:15:00;36;17;6;4;9;16;40;15;21;0;0;2
2020-05-17 00:30:00;28;12;1;4;11;13;31;11;15;0;0;1
2020-05-17 00:45:00;25;8;4;7;15;16;24;16;14;0;0;1
2020-05-17 01:00:00;29;12;1;8;7;20;28;8;17;0;1;0
2020-05-17 01:15:00;17;5;2;3;8;11;19;15;17;2;0;3
2020-05-17 01:30:00;25;10;2;1;6;13;26;12;13;1;0;2
2020-05-17 01:45:00;17;4;2;0;8;11;18;15;17;1;0;1
2020-05-17 02:00:00;16;4;0;3;7;8;17;6;9;0;0;0
2020-05-17 02:15:00;13;7;0;0;3;4;13;3;7;0;0;0
2020-05-17 02:30:00;8;7;1;1;4;7;10;7;7;0;0;1
2020-05-17 02:45:00;7;4;0;0;2;8;7;2;8;0;0;0
2020-05-17 03:00:00;11;2;0;1;0;5;11;1;5;0;0;0
2020-05-17 03:15:00;4;4;0;0;3;4;5;4;4;0;0;0
2020-05-17 03:30:00;2;2;0;2;2;4;3;1;3;0;0;0
2020-05-17 03:45:00;2;1;0;0;0;3;2;0;2;0;0;0
2020-05-17 04:00:00;7;5;1;1;3;2;8;4;2;0;0;1
2020-05-17 04:15:00;5;5;0;0;0;1;6;1;0;0;0;0
2020-05-17 04:30:00;7;3;0;0;3;2;7;4;2;0;0;0
2020-05-17 04:45:00;8;4;0;1;2;0;8;1;0;0;0;0
2020-05-17 05:00:00;6;2;1;1;1;1;6;1;3;0;0;0
2020-05-17 05:15:00;8;4;1;1;0;0;8;5;7;0;0;1
2020-05-17 05:30:00;5;3;3;1;0;0;6;15;15;0;0;1
2020-05-17 05:45:00;10;4;3;4;0;0;9;11;14;0;0;2
2020-05-17 06:00:00;9;2;0;4;0;0;9;2;13;0;0;1
2020-05-17 06:15:00;13;4;0;3;4;2;13;5;4;0;0;0
2020-05-17 06:30:00;13;5;0;4;11;10;12;7;12;0;0;2
2020-05-17 06:45:00;25;8;0;2;6;6;25;6;5;0;0;0
2020-05-17 07:00:00;24;5;4;2;10;14;20;10;16;1;0;0
2020-05-17 07:15:00;17;4;4;4;7;19;15;9;22;0;0;2
2020-05-17 07:30:00;24;8;3;3;17;15;21;17;16;1;0;1
2020-05-17 07:45:00;29;10;4;3;13;21;32;17;20;0;0;1
2020-05-17 08:00:00;27;8;4;4;16;15;28;17;17;1;1;4
2020-05-17 08:15:00;30;5;4;4;13;18;28;16;19;0;0;3
2020-05-17 08:30:00;35;10;11;6;16;27;34;21;25;0;0;3
2020-05-17 08:45:00;45;14;5;6;33;30;40;24;35;0;0;0
2020-05-17 09:00:00;48;10;8;7;18;29;41;24;30;1;0;3
2020-05-17 09:15:00;67;11;2;4;29;44;67;26;45;4;0;3
2020-05-17 09:30:00;68;12;12;2;43;51;73;47;51;0;0;3
2020-05-17 09:45:00;82;14;16;8;35;52;80;50;55;3;4;5
2020-05-17 10:00:00;73;17;11;10;38;62;82;44;62;2;1;13
2020-05-17 10:15:00;72;14;16;12;38;62;76;52;61;2;0;15
2020-05-17 10:30:00;67;18;15;14;33;65;76;46;66;0;0;4
2020-05-17 10:45:00;92;22;13;12;43;64;93;47;72;1;3;4
