DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-08-07 00:00:00;9;7;1;1;0;0;0;0
2019-08-07 00:15:00;5;10;5;2;0;0;0;0
2019-08-07 00:30:00;3;7;0;0;0;0;0;0
2019-08-07 00:45:00;1;4;1;1;0;0;0;0
2019-08-07 01:00:00;2;2;2;1;0;0;0;0
2019-08-07 01:15:00;4;3;3;1;0;0;0;0
2019-08-07 01:30:00;4;1;0;1;0;0;0;0
2019-08-07 01:45:00;2;3;0;1;0;0;0;0
2019-08-07 02:00:00;2;5;1;0;0;0;0;0
2019-08-07 02:15:00;3;1;1;2;0;0;0;0
2019-08-07 02:30:00;4;4;2;3;0;0;0;0
2019-08-07 02:45:00;2;2;1;1;0;0;0;0
2019-08-07 03:00:00;1;2;1;3;0;0;0;0
2019-08-07 03:15:00;0;0;0;0;0;0;0;0
2019-08-07 03:30:00;1;3;1;0;0;0;0;0
2019-08-07 03:45:00;1;0;1;2;0;0;0;0
2019-08-07 04:00:00;2;3;1;1;0;0;0;0
2019-08-07 04:15:00;1;0;1;2;0;0;0;0
2019-08-07 04:30:00;1;2;0;0;0;0;0;0
2019-08-07 04:45:00;11;3;1;1;0;0;0;0
2019-08-07 05:00:00;7;8;2;2;0;0;0;0
2019-08-07 05:15:00;25;19;1;3;0;0;0;0
2019-08-07 05:30:00;16;21;1;1;0;0;0;0
2019-08-07 05:45:00;40;34;0;0;0;0;0;0
2019-08-07 06:00:00;30;26;5;3;0;0;0;0
2019-08-07 06:15:00;66;37;0;2;0;0;0;0
2019-08-07 06:30:00;67;32;3;3;0;0;0;0
2019-08-07 06:45:00;62;38;7;10;0;0;0;0
2019-08-07 07:00:00;72;35;2;2;0;0;0;0
2019-08-07 07:15:00;78;41;1;4;0;0;0;0
2019-08-07 07:30:00;85;49;6;2;0;0;0;0
2019-08-07 07:45:00;69;45;1;2;0;0;0;0
2019-08-07 08:00:00;75;34;1;1;0;0;0;0
2019-08-07 08:15:00;78;40;4;3;0;0;0;0
