DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-10-11 00:00:00;7;10;8;17;5;2;0;0;0;0;0;0;0
2019-10-11 00:15:00;9;6;7;20;12;1;0;0;0;0;0;0;0
2019-10-11 00:30:00;1;6;9;17;6;1;0;0;0;0;0;0;0
2019-10-11 00:45:00;3;8;3;14;6;1;0;0;0;0;0;0;0
2019-10-11 01:00:00;2;7;4;10;10;0;0;0;0;0;0;0;0
2019-10-11 01:15:00;3;3;6;3;5;0;0;0;0;0;0;0;0
2019-10-11 01:30:00;2;4;1;6;2;0;0;0;0;0;0;0;0
2019-10-11 01:45:00;1;0;4;7;9;0;0;0;0;0;0;0;0
2019-10-11 02:00:00;0;3;4;10;8;0;0;0;0;0;0;0;0
2019-10-11 02:15:00;0;1;1;8;6;1;0;0;0;0;0;0;0
2019-10-11 02:30:00;3;2;1;1;1;0;0;1;0;0;0;0;0
2019-10-11 02:45:00;1;2;5;11;6;0;0;0;0;0;0;0;0
2019-10-11 03:00:00;0;2;4;6;4;0;0;0;0;0;0;0;0
2019-10-11 03:15:00;4;4;4;6;2;0;0;0;0;0;0;0;0
2019-10-11 03:30:00;1;3;2;2;1;0;0;0;0;0;0;0;0
2019-10-11 03:45:00;2;2;4;5;2;0;0;0;0;0;0;0;0
2019-10-11 04:00:00;2;8;1;6;11;0;0;0;0;0;0;0;0
2019-10-11 04:15:00;2;5;5;16;8;0;0;0;0;0;0;0;0
2019-10-11 04:30:00;7;13;6;29;11;1;0;0;0;0;0;0;0
2019-10-11 04:45:00;3;14;13;43;27;0;0;0;0;0;0;0;0
2019-10-11 05:00:00;6;20;8;59;51;0;0;0;0;0;0;0;0
2019-10-11 05:15:00;13;24;13;94;98;2;0;0;0;0;0;0;0
2019-10-11 05:30:00;20;45;17;87;105;2;0;0;1;0;0;4;0
2019-10-11 05:45:00;50;78;19;87;108;2;0;1;0;0;0;0;0
2019-10-11 06:00:00;42;96;38;91;92;2;0;0;0;0;0;0;0
2019-10-11 06:15:00;34;70;34;96;98;5;0;0;1;0;0;0;0
2019-10-11 06:30:00;27;56;44;130;134;4;0;1;2;0;0;0;0
2019-10-11 06:45:00;31;69;45;112;128;8;0;1;1;0;10;0;0
2019-10-11 07:00:00;31;56;46;123;128;9;0;2;9;0;0;0;0
2019-10-11 07:15:00;41;96;51;150;153;19;0;1;2;0;0;0;0
2019-10-11 07:30:00;61;104;75;150;151;17;0;1;17;0;0;1;0
2019-10-11 07:45:00;74;104;60;152;170;33;0;1;8;0;0;0;0
2019-10-11 08:00:00;61;70;61;156;174;22;0;0;8;0;0;3;2
2019-10-11 08:15:00;55;92;55;136;132;37;0;0;7;0;0;0;0
2019-10-11 08:30:00;47;90;71;122;128;26;0;0;7;2;0;0;10
2019-10-11 08:45:00;56;84;77;135;125;20;0;2;1;0;0;0;0
2019-10-11 09:00:00;55;82;48;105;105;18;0;1;0;1;0;0;2
2019-10-11 09:15:00;54;67;56;110;87;23;0;1;6;0;0;0;0
2019-10-11 09:30:00;53;79;50;107;110;27;0;0;3;0;3;0;0
2019-10-11 09:45:00;49;78;56;114;89;31;0;1;4;0;2;0;0
2019-10-11 10:00:00;43;70;38;97;88;17;0;0;1;0;4;0;0
2019-10-11 10:15:00;57;83;53;102;87;33;0;1;7;0;0;0;0
2019-10-11 10:30:00;64;98;56;105;91;23;0;1;5;0;0;0;0
2019-10-11 10:45:00;52;88;50;128;107;27;0;0;21;1;0;0;1
2019-10-11 11:00:00;54;86;50;120;115;41;0;2;12;0;0;0;0
2019-10-11 11:15:00;59;86;54;125;122;24;0;0;2;0;0;0;0
2019-10-11 11:30:00;64;101;52;132;127;33;0;0;6;0;0;0;0
2019-10-11 11:45:00;63;93;52;117;100;36;0;1;6;0;2;4;0
2019-10-11 12:00:00;79;121;57;119;120;31;0;1;5;5;1;6;0
2019-10-11 12:15:00;88;136;54;121;112;51;0;1;25;0;1;0;0
2019-10-11 12:30:00;73;140;60;134;143;31;0;0;0;0;0;0;0
2019-10-11 12:45:00;71;117;66;116;120;27;0;0;18;0;0;16;0
2019-10-11 13:00:00;65;96;55;151;157;28;0;1;1;0;6;25;0
2019-10-11 13:15:00;80;120;66;133;132;36;0;1;7;0;0;0;14
2019-10-11 13:30:00;61;108;80;123;142;30;0;1;58;0;0;4;0
2019-10-11 13:45:00;76;121;72;132;138;30;0;0;4;0;3;13;0
2019-10-11 14:00:00;80;120;59;144;148;31;0;1;3;0;0;0;0
2019-10-11 14:15:00;94;133;70;137;119;41;0;0;76;5;29;14;0
2019-10-11 14:30:00;82;133;72;128;125;31;0;1;2;0;0;2;0
2019-10-11 14:45:00;106;154;71;122;100;41;0;1;9;0;0;0;6
2019-10-11 15:00:00;112;164;78;149;115;36;0;0;2;0;0;1;0
2019-10-11 15:15:00;98;157;75;136;124;35;0;1;5;0;0;4;0
2019-10-11 15:30:00;125;145;74;134;120;33;0;1;11;0;0;0;0
