DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-10-19 00:00:00;0;12;9;3;9;8;6;10;6;2;10;6;8
2019-10-19 00:15:00;0;34;16;5;8;12;3;19;8;3;12;13;5
2019-10-19 00:30:00;0;16;10;1;4;13;2;14;6;3;13;8;7
2019-10-19 00:45:00;0;20;10;0;8;6;3;8;3;0;7;8;6
2019-10-19 01:00:00;0;13;10;2;6;10;3;11;7;1;8;9;4
2019-10-19 01:15:00;0;16;5;2;3;6;4;9;6;2;7;6;5
2019-10-19 01:30:00;0;9;10;0;1;5;4;10;4;0;4;6;6
2019-10-19 01:45:00;0;6;4;2;2;8;2;3;3;1;8;3;6
2019-10-19 02:00:00;0;10;4;3;3;13;2;5;1;0;9;6;2
2019-10-19 02:15:00;0;8;6;2;4;7;5;8;3;1;8;8;7
2019-10-19 02:30:00;0;11;4;1;3;12;7;5;4;0;6;6;7
2019-10-19 02:45:00;0;8;1;0;1;6;4;5;3;1;1;8;6
2019-10-19 03:00:00;0;4;5;1;1;3;2;6;0;1;8;5;6
2019-10-19 03:15:00;0;7;2;1;2;7;1;4;4;1;3;4;2
2019-10-19 03:30:00;0;11;3;2;0;4;0;4;2;0;3;5;4
2019-10-19 03:45:00;0;7;4;3;2;3;4;1;5;1;3;5;3
2019-10-19 04:00:00;0;5;1;1;0;4;5;3;4;0;0;3;3
2019-10-19 04:15:00;0;8;3;1;3;4;4;4;2;0;5;6;4
2019-10-19 04:30:00;0;5;2;0;2;4;3;6;2;2;6;5;2
2019-10-19 04:45:00;0;6;2;1;2;3;2;3;1;0;6;5;0
2019-10-19 05:00:00;0;8;3;0;4;8;8;4;5;0;15;7;4
2019-10-19 05:15:00;0;5;4;2;5;14;5;14;3;1;17;13;8
2019-10-19 05:30:00;0;13;6;1;16;43;10;20;16;2;22;21;10
2019-10-19 05:45:00;0;18;16;1;26;61;21;10;6;0;15;8;2
2019-10-19 06:00:00;0;38;33;2;39;76;38;17;1;1;26;16;6
2019-10-19 06:15:00;0;23;14;2;16;39;25;17;8;2;16;10;9
2019-10-19 06:30:00;0;18;12;1;17;25;11;25;11;5;23;18;10
2019-10-19 06:45:00;0;19;7;1;11;19;12;22;13;8;21;20;10
2019-10-19 07:00:00;0;18;13;1;7;21;10;23;6;0;14;16;11
2019-10-19 07:15:00;0;27;6;3;11;29;13;25;12;4;24;12;11
2019-10-19 07:30:00;0;25;15;2;16;31;12;41;24;5;26;17;9
2019-10-19 07:45:00;0;29;16;7;14;26;20;33;37;5;26;16;25
2019-10-19 08:00:00;0;40;14;2;16;24;13;32;39;2;21;15;21
2019-10-19 08:15:00;0;26;16;3;23;26;16;38;32;9;26;21;21
2019-10-19 08:30:00;0;33;28;7;25;33;12;49;34;7;36;32;15
2019-10-19 08:45:00;0;28;32;8;32;39;18;47;33;9;36;33;39
2019-10-19 09:00:00;0;32;26;4;29;31;24;40;29;9;34;27;30
2019-10-19 09:15:00;0;45;31;3;25;41;14;45;29;8;40;27;35
2019-10-19 09:30:00;0;40;29;6;37;50;25;59;55;15;52;36;35
2019-10-19 09:45:00;0;63;41;2;55;68;22;69;51;19;50;47;33
2019-10-19 10:00:00;0;53;45;6;56;55;19;60;42;13;55;50;39
2019-10-19 10:15:00;0;54;44;6;35;51;31;56;42;22;61;52;43
2019-10-19 10:30:00;0;52;40;5;37;63;32;67;38;24;57;58;26
2019-10-19 10:45:00;0;56;41;13;49;50;21;61;36;19;64;60;32
2019-10-19 11:00:00;0;55;44;4;53;53;36;66;46;21;63;61;30
2019-10-19 11:15:00;0;82;46;5;48;56;28;67;46;16;59;56;47
2019-10-19 11:30:00;0;79;65;6;44;46;35;72;39;20;53;60;43
2019-10-19 11:45:00;0;64;54;15;54;52;29;64;37;16;56;55;41
2019-10-19 12:00:00;0;84;81;10;53;63;30;72;46;28;58;60;38
2019-10-19 12:15:00;0;62;61;8;50;69;26;75;49;19;65;75;59
2019-10-19 12:30:00;0;67;55;12;41;76;25;89;54;17;53;63;35
2019-10-19 12:45:00;0;65;55;8;59;75;23;79;43;18;77;58;43
2019-10-19 13:00:00;0;69;63;6;54;72;28;88;47;17;61;69;44
2019-10-19 13:15:00;0;64;56;3;56;81;29;65;44;22;68;66;47
2019-10-19 13:30:00;0;73;61;5;47;66;30;76;50;24;67;65;37
2019-10-19 13:45:00;0;67;56;8;57;70;33;83;53;17;64;53;57
2019-10-19 14:00:00;0;79;67;10;44;59;26;76;51;13;75;64;31
2019-10-19 14:15:00;0;72;64;7;30;68;34;63;43;13;73;69;51
2019-10-19 14:30:00;0;77;68;6;53;81;32;72;45;12;56;56;30
2019-10-19 14:45:00;0;65;53;7;50;61;28;73;42;16;57;50;40
2019-10-19 15:00:00;0;64;61;9;45;76;32;72;33;22;63;58;43
2019-10-19 15:15:00;0;68;65;7;50;62;18;75;60;24;69;64;46
2019-10-19 15:30:00;0;83;63;11;40;62;24;70;42;15;62;66;37
2019-10-19 15:45:00;0;83;47;8;52;65;26;73;41;13;49;56;35
2019-10-19 16:00:00;0;78;62;3;37;50;25;76;47;11;60;65;44
2019-10-19 16:15:00;0;59;55;9;37;65;37;68;41;14;90;76;50
2019-10-19 16:30:00;0;65;69;3;49;67;35;63;34;28;114;83;49
2019-10-19 16:45:00;0;48;46;9;41;63;28;64;47;19;85;85;56
2019-10-19 17:00:00;0;73;70;14;49;62;20;79;52;16;87;80;41
2019-10-19 17:15:00;0;78;79;10;40;68;33;92;45;13;58;54;47
2019-10-19 17:30:00;0;63;61;10;40;64;32;73;43;18;54;53;44
2019-10-19 17:45:00;0;66;56;11;46;60;28;67;51;13;51;50;42
2019-10-19 18:00:00;0;56;53;4;38;58;18;67;48;23;58;54;38
2019-10-19 18:15:00;0;66;59;3;30;61;35;72;48;14;54;45;30
2019-10-19 18:30:00;0;71;72;7;40;71;25;72;38;14;53;48;40
2019-10-19 18:45:00;0;54;44;0;44;69;34;70;42;16;48;46;38
2019-10-19 19:00:00;0;50;43;5;37;58;14;71;50;9;42;40;40
2019-10-19 19:15:00;0;46;41;4;31;54;24;56;38;13;39;43;36
2019-10-19 19:30:00;0;40;26;4;23;49;18;56;46;14;34;38;25
2019-10-19 19:45:00;0;50;39;3;27;59;24;53;39;9;36;31;31
2019-10-19 20:00:00;0;53;44;4;18;47;25;48;30;12;38;35;32
2019-10-19 20:15:00;0;45;34;3;26;45;17;56;24;11;29;23;28
2019-10-19 20:30:00;0;34;32;2;20;38;16;40;25;6;31;25;17
2019-10-19 20:45:00;0;33;23;5;22;30;23;33;26;6;27;14;25
2019-10-19 21:00:00;0;41;18;7;17;31;7;34;22;6;29;25;12
2019-10-19 21:15:00;0;30;16;6;15;20;3;28;13;5;27;27;17
2019-10-19 21:30:00;0;30;22;2;17;28;15;26;13;7;23;13;15
2019-10-19 21:45:00;0;31;12;3;14;26;8;22;17;4;19;15;22
2019-10-19 22:00:00;0;37;25;3;21;41;9;28;20;4;18;21;16
2019-10-19 22:15:00;0;26;25;5;13;32;9;25;15;7;29;26;21
2019-10-19 22:30:00;0;25;21;3;16;17;12;17;7;3;20;24;16
2019-10-19 22:45:00;0;30;19;4;10;22;13;25;13;5;23;12;19
2019-10-19 23:00:00;0;29;28;4;12;25;10;23;15;8;25;25;17
2019-10-19 23:15:00;0;30;17;2;8;25;8;29;12;5;19;17;18
2019-10-19 23:30:00;0;27;21;3;5;18;11;19;8;2;18;15;12
2019-10-19 23:45:00;0;19;15;2;5;10;9;21;11;4;23;9;8
