DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-02-10 00:00:00;7;6;0;0;9;4;1;1;1;0;8;5;4;13;4;0;0
2020-02-10 00:15:00;12;2;0;0;9;9;1;1;0;0;12;2;10;18;9;0;0
2020-02-10 00:30:00;11;2;0;0;11;4;3;3;0;0;10;2;3;14;4;0;0
2020-02-10 00:45:00;5;2;0;0;10;1;1;1;0;0;5;2;1;11;1;0;0
2020-02-10 01:00:00;6;1;0;0;10;1;0;0;0;0;6;1;1;11;1;0;0
2020-02-10 01:15:00;4;2;0;0;1;2;1;1;0;0;4;2;2;3;2;0;0
2020-02-10 01:30:00;8;3;0;0;4;0;2;2;0;0;8;3;0;4;0;0;0
2020-02-10 01:45:00;9;4;0;0;1;2;1;1;1;0;9;4;2;3;2;0;0
2020-02-10 02:00:00;9;1;0;0;5;2;0;0;0;0;8;1;2;7;2;0;0
2020-02-10 02:15:00;7;3;0;0;2;1;0;0;0;0;7;3;1;3;1;0;0
2020-02-10 02:30:00;7;1;0;0;6;1;1;1;1;0;8;1;1;7;1;0;0
2020-02-10 02:45:00;4;2;1;1;8;2;3;3;0;0;4;0;3;9;2;0;0
2020-02-10 03:00:00;9;4;0;0;6;2;0;0;0;0;9;3;2;8;2;0;0
2020-02-10 03:15:00;8;2;0;1;7;0;0;0;0;0;6;1;0;6;0;0;0
2020-02-10 03:30:00;11;2;1;0;5;1;1;1;0;0;11;1;1;6;1;0;0
2020-02-10 03:45:00;6;5;1;0;6;1;0;0;0;1;6;4;1;7;1;0;0
2020-02-10 04:00:00;7;4;0;0;9;4;0;0;0;0;5;5;4;13;4;0;0
2020-02-10 04:15:00;17;3;1;2;17;6;0;0;0;0;15;3;6;20;6;0;0
2020-02-10 04:30:00;23;7;0;0;11;4;3;3;3;0;20;6;4;15;4;0;0
2020-02-10 04:45:00;28;11;0;0;28;6;3;3;4;2;25;11;6;30;6;0;0
2020-02-10 05:00:00;31;16;3;0;29;12;3;3;2;0;29;14;11;38;11;0;0
2020-02-10 05:15:00;44;25;0;1;39;16;2;2;1;3;46;24;17;51;17;0;0
2020-02-10 05:30:00;58;34;2;1;62;29;4;4;4;4;55;32;28;88;29;0;0
2020-02-10 05:45:00;74;48;2;0;76;35;2;2;1;7;70;50;35;102;35;0;0
2020-02-10 06:00:00;55;41;6;1;64;35;1;2;1;2;49;41;33;95;33;0;0
