DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-12-10 00:00:00;2;0;2;1;0;0
2020-12-10 00:15:00;11;0;3;0;0;0
2020-12-10 00:30:00;7;0;7;0;0;0
2020-12-10 00:45:00;4;0;7;0;0;0
2020-12-10 01:00:00;5;0;11;0;0;0
2020-12-10 01:15:00;4;1;2;1;0;0
2020-12-10 01:30:00;4;0;3;0;0;0
2020-12-10 01:45:00;5;0;5;0;0;0
2020-12-10 02:00:00;3;0;3;4;0;0
2020-12-10 02:15:00;3;0;8;0;0;0
2020-12-10 02:30:00;7;0;5;0;0;0
2020-12-10 02:45:00;9;1;6;0;0;0
2020-12-10 03:00:00;4;0;5;1;0;0
2020-12-10 03:15:00;6;0;7;1;0;0
2020-12-10 03:30:00;4;0;5;0;0;0
2020-12-10 03:45:00;5;0;7;1;0;0
2020-12-10 04:00:00;5;1;6;1;0;0
2020-12-10 04:15:00;3;0;8;0;0;0
2020-12-10 04:30:00;5;0;14;2;0;0
2020-12-10 04:45:00;13;3;23;0;0;0
2020-12-10 05:00:00;16;10;76;1;1;1
2020-12-10 05:15:00;46;29;137;3;6;9
2020-12-10 05:30:00;51;36;163;13;3;6
2020-12-10 05:45:00;125;19;136;64;9;3
2020-12-10 06:00:00;111;13;76;91;6;2
2020-12-10 06:15:00;74;20;111;24;9;11
2020-12-10 06:30:00;57;17;151;11;7;4
2020-12-10 06:45:00;79;15;164;4;5;9
2020-12-10 07:00:00;47;2;125;1;6;0
2020-12-10 07:15:00;58;7;144;1;1;2
2020-12-10 07:30:00;64;7;123;0;3;7
2020-12-10 07:45:00;82;6;107;1;1;10
2020-12-10 08:00:00;67;5;99;2;0;0
2020-12-10 08:15:00;56;2;64;2;3;0
2020-12-10 08:30:00;57;5;84;2;0;0
2020-12-10 08:45:00;63;1;66;4;0;5
2020-12-10 09:00:00;37;3;69;2;1;0
2020-12-10 09:15:00;55;0;55;2;0;1
2020-12-10 09:30:00;50;1;64;1;0;2
2020-12-10 09:45:00;47;1;47;1;1;2
2020-12-10 10:00:00;40;0;56;1;1;0
2020-12-10 10:15:00;58;1;61;1;0;0
2020-12-10 10:30:00;49;0;53;3;2;1
2020-12-10 10:45:00;54;2;58;3;2;0
2020-12-10 11:00:00;74;0;52;0;2;0
2020-12-10 11:15:00;71;1;45;1;0;0
2020-12-10 11:30:00;47;2;64;3;0;18
2020-12-10 11:45:00;62;2;54;6;0;3
2020-12-10 12:00:00;69;2;56;9;1;1
2020-12-10 12:15:00;71;1;51;7;0;1
2020-12-10 12:30:00;50;4;64;3;0;1
2020-12-10 12:45:00;68;3;78;6;1;5
2020-12-10 13:00:00;93;10;96;6;7;8
2020-12-10 13:15:00;102;24;152;2;15;10
2020-12-10 13:30:00;85;48;180;4;2;29
2020-12-10 13:45:00;80;46;193;22;12;8
2020-12-10 14:00:00;138;32;142;56;12;8
2020-12-10 14:15:00;140;9;92;76;8;3
2020-12-10 14:30:00;93;4;65;39;11;5
2020-12-10 14:45:00;98;4;77;29;4;9
2020-12-10 15:00:00;106;1;61;29;13;8
2020-12-10 15:15:00;118;1;71;37;5;5
2020-12-10 15:30:00;105;1;66;18;18;3
2020-12-10 15:45:00;106;3;66;12;1;3
2020-12-10 16:00:00;113;2;63;14;2;0
2020-12-10 16:15:00;109;1;68;10;5;2
2020-12-10 16:30:00;104;3;60;17;11;1
2020-12-10 16:45:00;95;2;70;17;2;3
2020-12-10 17:00:00;113;4;42;12;7;1
2020-12-10 17:15:00;84;2;54;5;1;0
2020-12-10 17:30:00;75;0;45;6;1;1
2020-12-10 17:45:00;85;0;56;6;0;0
2020-12-10 18:00:00;87;1;48;6;0;1
2020-12-10 18:15:00;63;1;48;2;1;0
2020-12-10 18:30:00;54;0;38;6;0;0
2020-12-10 18:45:00;39;0;29;3;0;0
2020-12-10 19:00:00;52;0;31;0;0;0
2020-12-10 19:15:00;53;0;31;2;0;2
2020-12-10 19:30:00;30;0;23;4;0;0
2020-12-10 19:45:00;38;1;25;1;0;6
2020-12-10 20:00:00;29;1;26;0;0;1
2020-12-10 20:15:00;30;0;27;1;0;0
2020-12-10 20:30:00;29;3;28;1;1;0
2020-12-10 20:45:00;33;4;45;3;1;1
2020-12-10 21:00:00;34;11;106;2;6;0
2020-12-10 21:15:00;29;39;153;3;9;4
2020-12-10 21:30:00;30;16;117;31;8;10
2020-12-10 21:45:00;92;3;59;108;7;14
2020-12-10 22:00:00;126;7;33;130;5;2
2020-12-10 22:15:00;29;1;19;35;0;1
2020-12-10 22:30:00;15;0;9;10;0;2
2020-12-10 22:45:00;9;0;8;5;0;1
2020-12-10 23:00:00;9;0;16;3;0;0
2020-12-10 23:15:00;9;0;8;1;0;0
2020-12-10 23:30:00;5;0;4;0;0;0
2020-12-10 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
