DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2019-11-16 00:00:00;18;27;13;2;35;26;2;11;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 00:15:00;20;18;5;1;39;32;2;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 00:30:00;33;32;20;4;39;38;4;14;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 00:45:00;21;34;20;2;28;33;4;10;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 01:00:00;25;29;14;2;33;19;6;13;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 01:15:00;10;21;14;3;18;16;6;14;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 01:30:00;8;15;8;2;22;16;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 01:45:00;13;16;9;1;18;22;2;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 02:00:00;8;12;16;0;18;20;3;14;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 02:15:00;4;10;7;2;16;11;3;8;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 02:30:00;7;16;10;0;19;17;5;10;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 02:45:00;7;9;8;1;16;18;3;8;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 03:00:00;8;12;6;1;15;9;4;6;1;0;0;0;0;0;0;0;0;0;0
2019-11-16 03:15:00;5;5;2;0;7;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 03:30:00;4;10;10;1;7;8;5;9;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 03:45:00;6;6;6;0;12;13;1;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 04:00:00;5;7;3;1;14;12;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 04:15:00;9;13;4;1;13;8;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 04:30:00;10;12;5;2;14;11;3;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 04:45:00;8;10;8;0;7;9;2;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 05:00:00;17;18;7;3;19;16;2;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 05:15:00;17;23;12;0;15;19;3;11;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 05:30:00;50;40;13;3;35;36;10;17;0;0;0;0;0;0;0;0;0;0;0
2019-11-16 05:45:00;14;17;15;2;35;34;8;13;1;0;0;0;0;0;0;0;0;0;0
2019-11-16 06:00:00;18;20;18;0;60;62;13;26;2;0;0;0;0;0;0;0;0;0;0
2019-11-16 06:15:00;36;33;18;2;39;39;27;35;2;1;0;0;0;0;0;0;0;0;0
2019-11-16 06:30:00;39;39;24;2;37;43;21;31;6;2;0;0;0;0;0;0;0;0;0
2019-11-16 06:45:00;26;26;16;2;27;36;18;25;14;3;0;0;0;0;0;0;0;0;0
2019-11-16 07:00:00;38;24;24;4;28;25;12;18;12;12;0;0;0;0;0;2;0;0;0
2019-11-16 07:15:00;40;40;28;2;41;37;26;32;14;8;0;0;0;0;0;8;0;0;0
2019-11-16 07:30:00;53;52;23;7;36;39;32;40;8;7;0;0;0;0;1;9;0;0;0
2019-11-16 07:45:00;55;58;38;7;54;53;35;46;6;7;0;0;0;0;0;3;0;0;0
2019-11-16 08:00:00;56;63;36;14;38;44;31;47;11;8;0;0;0;0;0;23;0;0;0
2019-11-16 08:15:00;66;62;46;14;46;62;32;61;14;6;0;0;0;0;0;15;1;0;0
2019-11-16 08:30:00;80;74;47;12;62;56;33;49;20;12;0;0;0;0;0;10;0;0;0
2019-11-16 08:45:00;69;86;68;22;74;67;45;59;15;13;0;0;0;0;0;13;0;0;0
2019-11-16 09:00:00;92;84;50;15;78;71;41;52;32;13;0;0;0;0;0;13;0;0;0
2019-11-16 09:15:00;89;83;59;17;93;84;44;77;16;14;0;0;0;0;0;22;0;0;0
2019-11-16 09:30:00;112;112;66;18;113;90;40;64;23;19;0;0;0;0;0;35;14;0;0
2019-11-16 09:45:00;101;114;59;34;100;86;50;52;18;13;0;0;0;0;0;28;2;0;1
2019-11-16 10:00:00;121;110;66;31;98;95;56;47;22;27;0;0;0;0;0;32;2;0;5
2019-11-16 10:15:00;111;120;74;22;103;91;44;65;21;17;0;0;0;0;0;11;0;0;0
2019-11-16 10:30:00;113;111;85;27;129;110;41;77;31;32;0;0;0;0;1;25;0;0;0
2019-11-16 10:45:00;120;116;75;32;120;119;50;65;36;23;0;0;0;0;0;19;1;0;2
2019-11-16 11:00:00;120;123;81;34;135;123;51;75;26;26;0;0;0;0;0;17;0;0;0
2019-11-16 11:15:00;130;130;93;31;132;110;58;41;26;24;0;0;0;0;0;17;8;0;0
2019-11-16 11:30:00;149;142;71;29;131;108;48;48;25;27;0;0;0;0;0;32;0;0;0
2019-11-16 11:45:00;128;140;79;28;141;120;48;50;26;28;0;0;0;0;0;18;0;0;0
2019-11-16 12:00:00;115;117;86;25;131;119;51;81;25;31;0;0;0;0;0;6;0;0;0
2019-11-16 12:15:00;124;131;87;20;122;114;52;79;24;31;0;0;0;0;0;9;0;1;0
2019-11-16 12:30:00;105;144;85;19;127;112;50;80;32;31;0;0;0;0;0;41;0;0;0
2019-11-16 12:45:00;115;150;95;20;123;133;58;88;26;23;0;0;0;0;0;30;0;0;0
2019-11-16 13:00:00;122;136;87;21;145;125;59;76;26;20;0;0;0;0;0;18;0;0;0
2019-11-16 13:15:00;119;126;99;17;134;113;58;85;22;24;0;0;0;0;0;43;0;4;0
2019-11-16 13:30:00;130;140;92;20;107;99;57;86;45;20;0;0;0;0;0;8;1;0;0
2019-11-16 13:45:00;107;126;81;15;137;122;52;57;25;18;0;0;0;0;0;18;0;0;6
2019-11-16 14:00:00;137;140;72;22;110;95;51;46;30;30;0;0;0;0;0;8;2;0;6
2019-11-16 14:15:00;114;122;85;26;128;129;58;68;29;33;0;0;0;0;4;54;3;0;1
2019-11-16 14:30:00;112;135;88;25;128;125;53;66;29;22;0;0;0;0;0;28;1;0;0
2019-11-16 14:45:00;114;127;65;24;127;99;41;53;33;22;0;0;0;0;0;25;6;0;2
2019-11-16 15:00:00;111;112;84;18;117;105;51;79;25;19;0;0;0;0;0;29;1;0;7
2019-11-16 15:15:00;102;108;76;11;128;115;54;60;25;27;0;0;0;0;0;12;1;0;0
2019-11-16 15:30:00;114;137;81;13;133;114;48;64;25;17;0;0;0;0;0;16;0;0;0
2019-11-16 15:45:00;102;141;67;19;151;118;49;59;26;20;0;0;0;0;0;26;1;0;0
2019-11-16 16:00:00;103;131;67;15;131;114;43;74;24;14;0;0;0;0;0;17;1;0;1
2019-11-16 16:15:00;116;129;78;17;136;110;50;60;38;26;0;0;0;0;0;30;54;0;0
2019-11-16 16:30:00;129;135;56;15;106;113;44;43;32;20;0;0;0;0;0;17;0;0;4
2019-11-16 16:45:00;110;121;78;18;134;107;44;50;31;25;0;0;0;0;0;36;6;0;0
2019-11-16 17:00:00;114;128;110;14;135;95;47;76;27;27;0;0;0;0;0;13;0;1;6
2019-11-16 17:15:00;108;123;85;18;112;97;56;77;30;26;0;0;0;0;0;9;1;0;0
2019-11-16 17:30:00;105;127;67;21;130;103;47;51;29;20;0;0;0;0;0;12;0;0;0
2019-11-16 17:45:00;126;116;73;8;128;112;52;61;24;15;0;0;0;0;0;25;0;0;0
2019-11-16 18:00:00;106;115;76;21;115;105;41;77;32;25;0;0;0;0;0;14;2;0;0
2019-11-16 18:15:00;110;116;77;10;98;103;48;59;29;29;0;0;0;0;0;11;5;0;0
2019-11-16 18:30:00;92;96;54;18;104;102;46;72;19;11;0;0;0;0;0;38;3;0;0
2019-11-16 18:45:00;96;121;83;15;101;91;43;85;29;15;0;0;0;0;0;12;0;0;0
2019-11-16 19:00:00;90;94;70;21;105;106;40;75;22;14;0;0;0;0;0;13;0;0;0
2019-11-16 19:15:00;108;99;56;23;102;92;36;61;23;16;0;0;0;0;3;11;1;0;2
2019-11-16 19:30:00;70;83;62;16;77;70;25;58;26;18;0;0;0;0;0;41;0;0;0
2019-11-16 19:45:00;75;74;54;15;96;91;22;57;10;6;0;0;0;0;0;3;1;0;0
