DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-08-27 00:00:00;0;10;6;13;6;0;0;0;0;0;0;0;0
2019-08-27 00:15:00;1;7;7;11;3;1;1;0;0;0;0;0;0
2019-08-27 00:30:00;1;11;3;8;4;0;0;0;0;0;0;0;0
2019-08-27 00:45:00;0;6;6;9;2;0;0;0;0;0;0;0;0
2019-08-27 01:00:00;1;7;2;6;2;1;1;1;0;0;0;0;0
2019-08-27 01:15:00;0;7;3;4;2;0;1;1;0;0;0;0;0
2019-08-27 01:30:00;0;10;1;8;5;0;0;0;0;0;0;0;0
2019-08-27 01:45:00;0;4;5;7;0;0;0;0;0;0;0;0;0
2019-08-27 02:00:00;0;6;0;7;2;0;0;0;0;0;0;0;0
2019-08-27 02:15:00;0;8;2;8;1;0;0;0;0;0;0;0;0
2019-08-27 02:30:00;1;9;4;11;5;0;1;1;0;0;0;0;0
2019-08-27 02:45:00;1;3;2;5;1;1;0;0;0;0;0;0;0
2019-08-27 03:00:00;0;8;0;11;0;0;0;2;0;0;0;0;0
2019-08-27 03:15:00;1;6;3;3;2;0;0;0;0;0;0;0;0
2019-08-27 03:30:00;0;5;1;5;1;0;0;0;0;0;0;0;0
2019-08-27 03:45:00;0;8;0;15;1;0;0;0;0;0;0;0;0
2019-08-27 04:00:00;1;10;4;8;2;1;0;0;0;0;0;0;0
2019-08-27 04:15:00;2;12;5;9;3;0;0;1;0;0;0;0;0
2019-08-27 04:30:00;3;16;4;20;3;0;0;1;0;0;0;0;0
2019-08-27 04:45:00;0;12;7;35;9;0;1;5;0;0;0;0;0
2019-08-27 05:00:00;1;30;12;55;27;1;1;3;0;0;0;0;0
2019-08-27 05:15:00;1;41;27;79;93;1;1;2;0;0;0;0;0
2019-08-27 05:30:00;3;57;34;95;100;4;1;4;0;0;0;0;0
2019-08-27 05:45:00;16;61;54;105;101;4;1;1;0;0;0;0;0
2019-08-27 06:00:00;6;91;76;101;99;5;5;6;0;0;0;0;0
2019-08-27 06:15:00;10;84;70;138;130;4;10;16;0;0;0;0;0
2019-08-27 06:30:00;10;71;69;137;157;6;8;7;0;0;0;0;0
2019-08-27 06:45:00;14;64;65;132;132;8;6;10;0;0;0;0;0
2019-08-27 07:00:00;14;48;49;135;151;23;6;13;0;0;5;0;0
2019-08-27 07:15:00;20;65;63;139;149;23;8;13;2;1;3;0;0
2019-08-27 07:30:00;24;71;55;131;121;25;11;10;1;0;4;0;0
2019-08-27 07:45:00;24;67;65;141;124;33;4;10;15;3;7;0;0
2019-08-27 08:00:00;24;54;60;105;121;23;9;16;0;0;16;0;0
2019-08-27 08:15:00;24;64;50;96;97;28;16;20;4;0;8;1;0
2019-08-27 08:30:00;27;57;54;124;123;20;14;20;1;0;6;0;0
2019-08-27 08:45:00;24;77;59;92;91;14;15;11;6;0;1;0;0
2019-08-27 09:00:00;24;52;53;90;83;22;10;18;3;0;11;0;0
2019-08-27 09:15:00;28;56;43;97;78;19;13;16;17;5;7;6;0
2019-08-27 09:30:00;28;82;71;94;63;16;16;21;3;0;7;0;0
2019-08-27 09:45:00;19;72;57;74;52;17;18;23;39;1;13;0;0
2019-08-27 10:00:00;23;69;43;74;60;17;17;30;10;0;3;0;0
2019-08-27 10:15:00;33;55;56;67;50;14;11;24;11;0;12;6;0
2019-08-27 10:30:00;22;77;64;77;52;11;24;33;17;7;2;0;0
2019-08-27 10:45:00;30;74;57;81;49;13;20;27;5;0;7;0;0
2019-08-27 11:00:00;23;87;79;75;57;11;25;28;11;0;12;0;0
2019-08-27 11:15:00;25;84;73;68;45;12;20;28;5;0;8;0;2
2019-08-27 11:30:00;24;89;68;74;53;15;28;16;2;0;16;0;0
2019-08-27 11:45:00;20;90;74;65;45;14;13;20;12;0;5;1;0
2019-08-27 12:00:00;36;78;88;81;56;15;24;28;10;0;4;0;0
2019-08-27 12:15:00;33;91;76;82;57;19;31;31;5;0;6;2;0
2019-08-27 12:30:00;29;95;72;70;63;13;19;39;9;0;6;0;0
2019-08-27 12:45:00;27;83;86;73;71;13;18;24;7;0;5;0;2
2019-08-27 13:00:00;19;83;74;80;78;8;12;24;17;0;32;0;0
2019-08-27 13:15:00;23;89;71;100;73;13;18;21;0;0;10;1;0
2019-08-27 13:30:00;13;88;75;100;101;19;19;27;29;0;5;0;0
2019-08-27 13:45:00;15;94;94;96;84;13;12;19;18;0;1;0;0
2019-08-27 14:00:00;22;106;102;81;75;17;21;24;1;0;8;0;0
2019-08-27 14:15:00;18;139;144;75;55;19;26;27;9;0;36;1;0
2019-08-27 14:30:00;16;156;146;80;65;13;39;43;7;0;1;0;0
2019-08-27 14:45:00;26;101;106;78;66;13;22;24;0;0;4;0;0
2019-08-27 15:00:00;26;133;125;76;64;14;26;27;4;0;0;0;2
2019-08-27 15:15:00;27;153;163;72;53;15;33;24;11;5;6;1;0
2019-08-27 15:30:00;25;126;137;73;59;16;20;21;9;0;0;0;0
2019-08-27 15:45:00;36;153;153;83;64;18;28;28;3;0;12;0;0
2019-08-27 16:00:00;26;160;152;79;69;15;37;39;12;0;5;0;0
2019-08-27 16:15:00;39;159;186;76;69;23;24;21;16;0;8;0;0
2019-08-27 16:30:00;24;150;187;77;83;19;26;27;23;0;27;0;0
2019-08-27 16:45:00;29;139;167;86;78;18;32;47;11;0;1;0;0
2019-08-27 17:00:00;39;133;156;89;68;14;35;41;7;0;3;1;0
2019-08-27 17:15:00;50;128;154;81;81;23;37;39;18;0;3;0;0
2019-08-27 17:30:00;27;95;135;80;52;30;40;37;20;0;28;0;0
2019-08-27 17:45:00;36;107;154;85;67;37;28;33;15;0;1;0;0
