DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-08-20 00:00:00;0;7;3;14;4;0;0;0;0;0;0;0;0
2019-08-20 00:15:00;2;12;5;12;4;0;1;1;0;0;0;0;0
2019-08-20 00:30:00;0;10;1;11;4;0;0;0;0;0;0;0;0
2019-08-20 00:45:00;0;13;1;5;2;1;0;0;0;0;0;0;0
2019-08-20 01:00:00;0;5;3;6;1;0;1;1;0;0;0;0;0
2019-08-20 01:15:00;0;7;1;6;4;0;0;0;0;0;0;0;0
2019-08-20 01:30:00;0;9;3;7;2;0;0;0;0;0;0;0;0
2019-08-20 01:45:00;0;5;2;10;1;0;0;0;0;0;0;0;0
2019-08-20 02:00:00;0;10;3;6;1;0;0;0;0;0;0;0;0
2019-08-20 02:15:00;2;7;3;9;6;0;1;1;0;0;0;0;0
2019-08-20 02:30:00;0;3;3;6;4;1;0;0;0;0;0;0;0
2019-08-20 02:45:00;0;8;2;9;10;0;2;2;0;0;0;0;0
2019-08-20 03:00:00;0;7;2;4;4;0;0;0;0;0;0;0;0
2019-08-20 03:15:00;0;8;1;5;4;0;0;0;0;0;0;0;0
2019-08-20 03:30:00;0;5;3;2;0;0;0;0;0;0;0;0;0
2019-08-20 03:45:00;0;10;4;9;2;0;0;0;0;0;0;0;0
2019-08-20 04:00:00;1;9;5;1;1;1;0;0;0;0;0;0;0
2019-08-20 04:15:00;1;11;5;9;2;0;0;0;0;0;0;0;0
2019-08-20 04:30:00;1;15;2;14;4;2;1;1;0;0;0;0;0
2019-08-20 04:45:00;1;18;9;15;10;0;1;2;0;0;0;0;0
2019-08-20 05:00:00;0;25;6;23;14;1;0;1;0;0;0;0;0
2019-08-20 05:15:00;0;24;18;51;36;0;1;2;0;0;0;0;0
2019-08-20 05:30:00;4;41;25;97;81;1;0;0;0;0;0;0;0
2019-08-20 05:45:00;8;43;34;104;85;4;0;0;0;0;0;0;0
2019-08-20 06:00:00;3;63;50;91;79;2;4;5;0;0;0;0;0
2019-08-20 06:15:00;4;60;56;134;126;4;2;8;0;0;0;0;0
2019-08-20 06:30:00;8;69;50;122;121;12;5;9;5;0;0;0;0
2019-08-20 06:45:00;7;56;58;122;135;10;10;14;8;0;0;0;0
2019-08-20 07:00:00;10;57;54;123;154;15;4;6;0;0;0;0;0
2019-08-20 07:15:00;21;60;60;118;125;26;5;11;1;0;0;0;0
2019-08-20 07:30:00;27;55;48;121;131;23;11;15;0;0;4;0;0
2019-08-20 07:45:00;30;60;69;134;138;32;10;10;2;0;6;0;0
2019-08-20 08:00:00;28;59;64;123;111;17;4;12;3;0;6;0;0
2019-08-20 08:15:00;22;55;49;120;102;27;9;15;2;0;9;0;0
2019-08-20 08:30:00;30;66;52;100;95;16;9;14;14;0;11;0;0
2019-08-20 08:45:00;21;57;54;92;88;16;14;13;3;0;2;0;0
2019-08-20 09:00:00;23;56;47;98;73;19;7;12;0;0;1;1;0
2019-08-20 09:15:00;31;71;66;79;67;14;14;24;11;0;2;0;0
2019-08-20 09:30:00;34;83;63;86;71;12;14;22;7;0;12;0;0
2019-08-20 09:45:00;21;61;64;76;61;19;14;24;4;0;7;0;0
2019-08-20 10:00:00;25;66;52;69;51;10;11;28;5;4;2;0;0
2019-08-20 10:15:00;27;62;66;79;66;12;17;34;8;0;8;0;0
2019-08-20 10:30:00;18;76;69;81;68;21;17;19;7;0;0;1;0
2019-08-20 10:45:00;25;71;62;86;59;19;15;28;9;1;4;0;0
2019-08-20 11:00:00;33;75;81;84;56;20;25;23;2;0;14;2;0
2019-08-20 11:15:00;23;81;72;78;52;18;25;28;21;1;2;0;0
2019-08-20 11:30:00;29;76;72;77;60;17;30;33;6;0;0;0;0
2019-08-20 11:45:00;32;81;60;76;58;18;18;34;0;0;0;0;0
2019-08-20 12:00:00;31;77;68;65;56;15;27;34;2;0;0;0;0
2019-08-20 12:15:00;23;88;85;55;47;9;32;31;0;0;0;0;0
2019-08-20 12:30:00;32;91;86;83;48;20;22;31;23;0;0;0;0
2019-08-20 12:45:00;22;66;70;69;48;21;13;26;1;0;2;1;0
2019-08-20 13:00:00;30;87;81;77;56;21;25;27;1;0;1;3;0
2019-08-20 13:15:00;25;79;79;89;61;16;28;21;1;0;4;0;0
2019-08-20 13:30:00;22;88;69;86;65;17;22;24;0;0;5;0;0
2019-08-20 13:45:00;25;92;65;92;82;16;30;29;0;0;5;0;0
2019-08-20 14:00:00;24;108;109;85;66;13;26;18;10;0;4;0;0
2019-08-20 14:15:00;26;118;117;91;79;21;21;26;9;0;3;0;0
2019-08-20 14:30:00;20;130;118;87;72;15;48;42;5;0;8;0;0
2019-08-20 14:45:00;21;119;120;79;58;14;12;12;4;3;0;0;0
2019-08-20 15:00:00;18;129;145;78;59;17;20;25;20;0;1;0;0
2019-08-20 15:15:00;25;154;156;88;78;17;18;18;2;0;11;0;0
2019-08-20 15:30:00;23;145;148;85;68;18;30;32;10;0;0;0;0
2019-08-20 15:45:00;24;143;155;86;66;24;32;27;17;0;4;0;0
2019-08-20 16:00:00;34;125;150;66;60;26;27;28;1;0;3;0;0
2019-08-20 16:15:00;29;151;166;81;65;18;45;39;0;0;3;2;0
2019-08-20 16:30:00;35;155;166;83;89;18;32;45;7;2;4;0;0
2019-08-20 16:45:00;27;159;170;91;89;20;29;39;0;0;0;0;0
