DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-05-14 00:00:00;0;2;0;0;1;2;0;0
2020-05-14 00:15:00;2;3;0;0;2;4;0;0
2020-05-14 00:30:00;2;1;0;0;0;2;0;0
2020-05-14 00:45:00;3;5;0;0;1;1;0;0
2020-05-14 01:00:00;1;0;0;0;0;1;0;0
2020-05-14 01:15:00;2;0;0;0;2;0;0;0
2020-05-14 01:30:00;2;1;0;0;4;2;0;0
2020-05-14 01:45:00;3;4;0;0;1;0;0;0
2020-05-14 02:00:00;1;1;0;0;0;3;0;0
2020-05-14 02:15:00;0;1;0;0;1;2;0;0
2020-05-14 02:30:00;0;2;0;0;3;1;0;0
2020-05-14 02:45:00;2;1;0;0;1;2;0;0
2020-05-14 03:00:00;2;2;0;0;2;0;0;0
2020-05-14 03:15:00;0;2;0;0;0;1;0;0
2020-05-14 03:30:00;1;2;0;0;1;2;0;0
2020-05-14 03:45:00;1;1;0;0;0;1;0;0
2020-05-14 04:00:00;0;2;0;0;1;0;0;0
2020-05-14 04:15:00;1;4;0;0;1;0;0;0
2020-05-14 04:30:00;2;6;0;0;6;3;0;0
2020-05-14 04:45:00;14;15;0;0;7;5;0;2
2020-05-14 05:00:00;69;73;3;0;13;22;7;14
2020-05-14 05:15:00;33;73;2;0;37;58;8;8
2020-05-14 05:30:00;25;41;0;0;51;63;11;4
2020-05-14 05:45:00;18;53;2;0;78;45;19;1
2020-05-14 06:00:00;21;43;0;0;46;17;7;2
2020-05-14 06:15:00;19;53;0;0;43;36;13;0
2020-05-14 06:30:00;28;84;0;0;55;41;13;1
2020-05-14 06:45:00;33;87;0;0;59;43;15;0
2020-05-14 07:00:00;34;52;6;0;33;36;7;0
2020-05-14 07:15:00;46;67;5;0;41;49;13;0
2020-05-14 07:30:00;34;76;4;0;54;42;11;1
2020-05-14 07:45:00;38;79;5;0;54;55;20;1
2020-05-14 08:00:00;31;62;5;0;38;35;8;1
2020-05-14 08:15:00;36;62;8;0;33;33;8;0
2020-05-14 08:30:00;21;54;8;0;45;35;7;0
2020-05-14 08:45:00;24;37;8;0;33;20;4;0
2020-05-14 09:00:00;29;26;4;0;29;25;2;0
2020-05-14 09:15:00;28;43;7;0;16;18;0;3
2020-05-14 09:30:00;20;35;4;0;38;18;2;2
2020-05-14 09:45:00;25;35;7;0;35;32;4;0
2020-05-14 10:00:00;25;32;7;0;27;17;1;2
2020-05-14 10:15:00;20;28;5;0;26;18;1;0
2020-05-14 10:30:00;24;37;6;0;29;33;3;2
2020-05-14 10:45:00;20;32;10;0;37;26;5;2
2020-05-14 11:00:00;29;33;13;0;28;13;1;2
2020-05-14 11:15:00;25;39;5;0;31;13;0;2
2020-05-14 11:30:00;19;36;4;0;43;21;0;2
2020-05-14 11:45:00;23;29;3;0;38;21;0;4
2020-05-14 12:00:00;31;38;4;0;31;20;3;12
2020-05-14 12:15:00;27;33;3;0;41;21;5;6
2020-05-14 12:30:00;31;41;5;0;32;23;6;3
2020-05-14 12:45:00;31;41;6;0;35;30;2;6
2020-05-14 13:00:00;25;41;5;0;45;29;4;9
2020-05-14 13:15:00;37;41;7;0;40;37;5;9
2020-05-14 13:30:00;99;119;7;0;44;57;8;22
2020-05-14 13:45:00;59;75;5;0;66;78;6;10
2020-05-14 14:00:00;64;76;6;0;57;80;16;5
2020-05-14 14:15:00;41;76;6;0;48;39;11;7
2020-05-14 14:30:00;47;51;6;0;52;39;0;14
2020-05-14 14:45:00;49;46;3;0;42;20;2;15
2020-05-14 15:00:00;48;59;5;0;50;28;0;12
2020-05-14 15:15:00;40;58;6;0;81;47;0;10
2020-05-14 15:30:00;41;39;7;0;54;30;0;23
2020-05-14 15:45:00;41;42;4;0;40;27;1;10
2020-05-14 16:00:00;44;52;3;0;55;20;0;14
2020-05-14 16:15:00;45;37;2;0;44;28;0;8
2020-05-14 16:30:00;48;41;4;0;45;25;4;17
2020-05-14 16:45:00;36;28;2;0;49;26;0;10
2020-05-14 17:00:00;37;33;2;0;43;22;0;12
2020-05-14 17:15:00;31;36;3;0;38;22;0;7
2020-05-14 17:30:00;30;33;2;0;33;22;0;8
2020-05-14 17:45:00;29;31;0;0;51;19;0;11
2020-05-14 18:00:00;39;28;2;0;35;29;0;7
2020-05-14 18:15:00;32;19;3;0;38;22;0;3
2020-05-14 18:30:00;28;28;0;0;28;15;0;0
2020-05-14 18:45:00;31;32;1;0;29;17;0;5
2020-05-14 19:00:00;28;22;1;0;23;14;0;0
2020-05-14 19:15:00;17;20;0;0;13;7;0;2
2020-05-14 19:30:00;11;24;0;0;14;9;0;1
2020-05-14 19:45:00;11;16;0;0;13;8;0;4
2020-05-14 20:00:00;8;12;0;0;10;7;0;0
2020-05-14 20:15:00;13;11;0;0;9;7;2;0
2020-05-14 20:30:00;8;21;2;0;10;12;0;1
2020-05-14 20:45:00;12;19;1;0;10;16;2;5
2020-05-14 21:00:00;74;89;2;0;11;32;9;22
2020-05-14 21:15:00;23;25;1;0;28;52;23;4
2020-05-14 21:30:00;8;22;1;0;18;43;20;0
2020-05-14 21:45:00;9;19;0;0;20;22;7;3
2020-05-14 22:00:00;14;16;1;0;27;20;0;2
2020-05-14 22:15:00;5;7;0;0;9;5;0;0
