DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-05-07 00:00:00;8;0;1;0;1;11;10;0;0;0;0;0;0;0
2020-05-07 00:15:00;6;0;1;1;4;7;14;0;0;0;0;0;0;0
2020-05-07 00:30:00;11;1;1;1;4;4;13;0;0;0;0;0;0;0
2020-05-07 00:45:00;2;2;2;3;2;5;7;0;0;0;0;0;0;0
2020-05-07 01:00:00;1;2;1;2;1;4;4;0;0;0;0;0;0;0
2020-05-07 01:15:00;4;2;1;1;5;8;9;0;0;0;0;0;0;0
2020-05-07 01:30:00;1;0;0;0;2;5;4;0;0;0;0;0;0;0
2020-05-07 01:45:00;4;0;0;0;3;9;5;0;0;0;0;0;0;0
2020-05-07 02:00:00;4;1;0;0;3;8;9;0;0;0;0;0;0;0
2020-05-07 02:15:00;1;2;0;0;5;7;5;0;0;0;0;0;0;0
2020-05-07 02:30:00;4;2;0;1;0;7;7;0;0;0;0;0;0;0
2020-05-07 02:45:00;2;4;0;1;1;3;14;0;0;0;0;0;0;0
2020-05-07 03:00:00;3;4;0;0;1;8;2;0;0;0;0;0;0;0
2020-05-07 03:15:00;2;1;1;1;3;7;7;0;0;0;0;0;0;0
2020-05-07 03:30:00;7;1;0;1;2;7;7;0;0;0;0;0;0;0
2020-05-07 03:45:00;3;1;1;0;2;7;7;0;0;0;0;0;0;0
2020-05-07 04:00:00;7;0;1;1;8;16;9;0;0;0;0;0;0;0
2020-05-07 04:15:00;6;0;2;2;4;14;2;0;0;0;0;0;0;0
2020-05-07 04:30:00;4;0;2;2;9;22;12;0;0;0;0;0;0;0
2020-05-07 04:45:00;19;1;4;1;8;19;13;0;0;0;0;0;0;0
2020-05-07 05:00:00;27;0;3;3;12;39;33;0;0;0;0;0;0;0
2020-05-07 05:15:00;65;3;9;4;12;38;69;0;0;0;0;0;0;0
2020-05-07 05:30:00;78;4;17;5;15;59;88;0;0;0;0;0;0;0
2020-05-07 05:45:00;68;5;10;3;12;50;95;0;0;0;0;0;0;0
2020-05-07 06:00:00;43;6;21;3;20;55;68;0;0;0;0;0;0;0
2020-05-07 06:15:00;79;10;15;6;35;81;97;1;0;0;0;0;0;0
2020-05-07 06:30:00;107;15;23;11;51;94;126;0;0;1;0;0;0;0
2020-05-07 06:45:00;116;28;32;13;41;87;151;0;0;0;0;0;0;0
2020-05-07 07:00:00;117;23;19;13;40;99;158;0;0;0;0;0;0;0
2020-05-07 07:15:00;114;17;30;12;51;101;143;2;0;0;0;0;0;0
2020-05-07 07:30:00;119;28;17;19;50;105;170;2;0;1;0;0;0;0
