DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-08-20 00:00:00;9;14;6;1;8;5;5;3;0;0;0;0;0;0
2019-08-20 00:15:00;6;7;8;3;10;12;3;4;0;0;0;0;0;0
2019-08-20 00:30:00;8;7;3;1;2;11;3;3;0;0;0;0;0;0
2019-08-20 00:45:00;6;7;3;0;9;10;2;4;0;0;0;0;0;0
2019-08-20 01:00:00;9;2;2;0;9;8;2;1;0;0;0;0;0;0
2019-08-20 01:15:00;10;6;5;1;6;6;2;1;0;0;0;0;0;0
2019-08-20 01:30:00;6;2;4;1;1;8;1;2;0;0;0;0;0;0
2019-08-20 01:45:00;12;6;4;0;3;7;2;3;0;0;0;0;0;0
2019-08-20 02:00:00;9;3;1;0;6;7;1;2;0;0;0;0;0;0
2019-08-20 02:15:00;6;5;2;0;5;5;2;0;0;0;0;0;0;0
2019-08-20 02:30:00;2;4;1;0;5;5;4;1;0;0;0;0;0;0
2019-08-20 02:45:00;7;5;0;0;4;4;2;1;0;0;0;0;0;0
2019-08-20 03:00:00;8;2;3;0;3;5;1;0;0;0;0;0;0;0
2019-08-20 03:15:00;5;2;1;1;6;4;0;1;0;0;0;0;0;0
2019-08-20 03:30:00;8;2;2;0;6;4;1;3;0;0;0;0;0;0
2019-08-20 03:45:00;7;4;1;2;4;3;2;2;0;0;0;0;0;0
2019-08-20 04:00:00;5;2;4;1;5;6;2;3;0;0;0;0;0;0
2019-08-20 04:15:00;5;2;3;2;7;7;1;4;0;0;0;0;0;0
2019-08-20 04:30:00;10;6;2;0;8;4;6;6;0;0;0;0;0;0
2019-08-20 04:45:00;7;8;4;1;8;11;4;5;0;0;0;0;0;0
2019-08-20 05:00:00;19;8;7;1;14;18;4;2;0;0;0;0;0;0
2019-08-20 05:15:00;27;23;24;2;21;18;11;7;0;0;0;0;0;0
2019-08-20 05:30:00;45;32;34;12;21;44;12;17;0;0;0;0;0;0
2019-08-20 05:45:00;49;42;40;13;28;53;12;9;0;0;0;0;7;0
2019-08-20 06:00:00;45;44;36;9;30;50;17;21;0;0;0;0;0;0
2019-08-20 06:15:00;66;57;41;10;46;81;15;12;0;0;0;0;0;0
