DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-12-01 00:00:00;14;14;1;0;9;9;16;9;12;2;1057;0;0
2019-12-01 00:15:00;15;8;0;0;21;26;16;7;13;8;1105;0;1
2019-12-01 00:30:00;11;5;0;0;9;12;14;9;14;3;457;0;0
2019-12-01 00:45:00;5;13;3;0;14;16;17;8;10;5;739;0;0
2019-12-01 01:00:00;11;8;0;0;14;22;17;15;10;4;1986;0;0
2019-12-01 01:15:00;4;9;1;0;6;16;7;8;11;7;823;0;0
2019-12-01 01:30:00;10;9;1;1;15;13;12;8;5;3;423;0;0
2019-12-01 01:45:00;10;6;2;2;9;6;6;2;13;3;138;0;0
2019-12-01 02:00:00;11;9;1;0;9;13;11;3;8;0;2312;0;0
2019-12-01 02:15:00;6;5;0;1;10;14;8;3;7;4;2467;0;0
2019-12-01 02:30:00;4;3;1;1;10;9;8;6;7;3;1636;0;0
2019-12-01 02:45:00;9;6;0;1;12;7;7;3;7;2;934;0;0
2019-12-01 03:00:00;5;4;0;0;5;4;9;3;7;0;215;0;0
2019-12-01 03:15:00;5;7;0;0;6;5;6;5;7;1;945;0;1
2019-12-01 03:30:00;3;3;0;0;3;4;0;2;8;1;1808;0;0
2019-12-01 03:45:00;4;4;0;0;2;3;4;1;4;2;1341;0;0
2019-12-01 04:00:00;2;4;0;0;4;3;5;3;5;2;897;0;0
2019-12-01 04:15:00;5;5;0;0;3;2;5;3;4;1;259;0;0
2019-12-01 04:30:00;6;7;1;0;6;5;5;2;4;1;1836;0;0
2019-12-01 04:45:00;3;3;0;0;5;5;5;3;3;1;2116;0;0
2019-12-01 05:00:00;4;4;0;0;1;1;3;5;9;4;1321;0;0
2019-12-01 05:15:00;4;5;0;0;6;10;7;5;8;1;677;0;0
2019-12-01 05:30:00;6;7;1;0;4;5;10;5;9;4;1106;0;0
2019-12-01 05:45:00;3;6;0;0;8;5;11;5;6;3;500;0;0
2019-12-01 06:00:00;6;8;0;0;8;9;9;5;4;2;1601;0;0
2019-12-01 06:15:00;3;4;0;0;4;2;9;2;12;1;2018;0;2
2019-12-01 06:30:00;4;4;0;0;7;3;5;5;9;2;2260;0;0
2019-12-01 06:45:00;2;4;0;0;5;7;4;4;2;1;2391;0;0
2019-12-01 07:00:00;4;4;1;0;7;6;5;2;8;2;838;0;0
2019-12-01 07:15:00;5;2;0;1;12;12;10;4;2;3;641;0;1
2019-12-01 07:30:00;3;1;0;2;14;9;7;8;3;1;290;0;0
2019-12-01 07:45:00;7;5;0;2;10;14;14;10;13;2;1;0;0
2019-12-01 08:00:00;12;7;0;0;9;11;4;1;7;2;0;0;1
2019-12-01 08:15:00;8;6;3;1;13;14;7;6;8;4;0;0;0
2019-12-01 08:30:00;8;1;0;0;16;9;14;3;15;1;0;0;2
2019-12-01 08:45:00;16;7;0;0;19;15;20;7;15;4;2;0;0
2019-12-01 09:00:00;10;2;0;0;21;19;9;2;16;1;2;0;2
2019-12-01 09:15:00;13;8;2;0;18;18;21;12;19;9;1;0;1
2019-12-01 09:30:00;12;4;0;0;25;21;30;8;33;7;1;0;2
2019-12-01 09:45:00;14;10;2;0;24;21;34;14;33;8;2;0;0
2019-12-01 10:00:00;9;9;0;0;34;20;32;6;23;6;7;2;0
2019-12-01 10:15:00;15;11;1;4;34;30;38;16;24;8;1;0;0
2019-12-01 10:30:00;10;13;0;2;26;30;34;13;30;8;3;1;2
2019-12-01 10:45:00;26;15;1;3;41;28;47;22;36;6;4;0;0
2019-12-01 11:00:00;19;6;1;4;36;37;27;9;24;7;3;1;0
2019-12-01 11:15:00;17;12;1;2;41;36;37;16;37;12;2;0;2
2019-12-01 11:30:00;24;7;0;2;35;30;42;17;40;5;3;1;1
2019-12-01 11:45:00;30;11;1;4;49;43;54;21;66;18;3;1;0
2019-12-01 12:00:00;32;16;0;4;52;41;27;15;28;8;3;3;1
2019-12-01 12:15:00;29;19;0;6;43;47;48;16;23;12;7;2;3
2019-12-01 12:30:00;24;18;1;2;45;40;34;14;30;5;3;5;3
2019-12-01 12:45:00;25;14;0;1;39;44;32;14;24;17;2;20;5
2019-12-01 13:00:00;27;16;0;4;42;47;37;14;47;12;2;4;0
2019-12-01 13:15:00;38;26;0;2;47;42;43;13;32;14;1;3;1
2019-12-01 13:30:00;29;16;3;5;47;43;43;22;35;16;4;1;1
2019-12-01 13:45:00;27;19;2;8;54;50;49;32;39;15;3;2;0
2019-12-01 14:00:00;24;11;2;3;40;42;44;19;37;13;5;3;2
2019-12-01 14:15:00;27;16;0;6;41;44;36;22;43;14;9;12;0
2019-12-01 14:30:00;29;18;0;3;47;40;44;17;26;15;11;9;2
2019-12-01 14:45:00;32;14;2;4;43;42;44;15;47;12;2;9;0
2019-12-01 15:00:00;24;18;2;2;42;42;47;19;43;21;6;7;0
2019-12-01 15:15:00;25;19;1;2;47;45;46;15;44;20;5;4;0
2019-12-01 15:30:00;24;21;4;3;41;39;45;16;38;16;5;7;0
2019-12-01 15:45:00;34;16;2;6;49;45;48;16;42;17;7;9;0
2019-12-01 16:00:00;31;24;2;3;37;45;47;20;44;14;5;1;1
2019-12-01 16:15:00;29;16;0;3;45;39;40;13;52;18;6;1;0
2019-12-01 16:30:00;34;25;3;3;42;45;55;15;45;24;443;4;2
2019-12-01 16:45:00;30;18;1;1;51;48;58;18;67;20;628;1;0
