DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-12-24 00:00:00;0;0;5;0;0;1;1;0;0;2;0;0;0;0
2020-12-24 00:15:00;0;0;5;0;1;1;1;0;0;0;0;0;0;0
2020-12-24 00:30:00;2;0;2;0;2;4;0;0;1;1;0;0;0;0
2020-12-24 00:45:00;2;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-12-24 01:00:00;1;0;5;0;0;0;0;0;0;1;0;0;0;0
2020-12-24 01:15:00;0;2;7;0;3;1;0;0;0;2;0;0;0;0
2020-12-24 01:30:00;1;4;2;0;3;2;0;1;1;2;0;0;0;0
2020-12-24 01:45:00;0;0;4;0;1;1;1;0;1;0;0;0;0;0
2020-12-24 02:00:00;0;0;2;0;2;0;1;0;3;1;0;0;0;0
2020-12-24 02:15:00;0;0;2;0;5;2;0;0;1;3;0;0;0;0
2020-12-24 02:30:00;0;2;3;0;5;3;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;1;1;4;0;4;2;1;0;2;0;0;0;0;0
2020-12-24 03:00:00;0;1;5;0;3;1;0;0;0;0;0;0;0;0
2020-12-24 03:15:00;0;1;2;1;4;0;1;0;0;0;0;0;0;0
2020-12-24 03:30:00;1;3;1;0;4;3;3;0;1;3;0;0;0;0
2020-12-24 03:45:00;0;0;6;0;3;1;1;0;2;0;0;0;0;0
2020-12-24 04:00:00;0;0;3;0;3;3;0;0;3;2;0;0;0;0
2020-12-24 04:15:00;2;2;3;0;2;2;1;1;4;2;0;0;0;0
2020-12-24 04:30:00;0;1;2;0;3;2;0;0;2;1;0;0;0;0
2020-12-24 04:45:00;4;2;6;0;3;1;4;0;1;5;0;0;0;0
2020-12-24 05:00:00;5;3;6;0;5;4;2;0;2;4;0;0;0;0
2020-12-24 05:15:00;4;5;7;0;5;2;5;3;2;3;0;0;0;0
2020-12-24 05:30:00;2;4;24;6;4;9;8;4;4;7;0;0;0;0
2020-12-24 05:45:00;2;6;13;5;5;5;4;1;7;2;0;0;0;0
2020-12-24 06:00:00;6;6;19;3;7;2;4;1;5;4;0;0;0;0
2020-12-24 06:15:00;7;3;14;1;6;8;3;2;5;6;0;0;0;0
2020-12-24 06:30:00;5;7;17;6;12;12;8;3;6;9;0;0;0;0
2020-12-24 06:45:00;10;7;20;7;14;14;8;2;5;2;0;0;0;0
2020-12-24 07:00:00;3;4;12;5;9;10;3;3;9;4;0;0;0;0
2020-12-24 07:15:00;8;9;20;6;10;16;9;4;8;4;0;0;0;0
2020-12-24 07:30:00;9;10;27;8;16;10;8;1;12;6;0;0;0;0
2020-12-24 07:45:00;10;13;28;2;14;14;8;2;12;2;0;0;0;0
2020-12-24 08:00:00;12;14;24;6;15;13;11;3;12;8;0;0;0;0
2020-12-24 08:15:00;12;5;26;7;15;14;14;7;9;7;0;0;0;0
2020-12-24 08:30:00;19;20;24;5;15;11;13;6;19;15;0;0;0;0
2020-12-24 08:45:00;14;13;28;12;21;21;13;6;13;16;0;0;0;0
2020-12-24 09:00:00;19;22;27;8;31;17;12;5;24;13;0;0;0;0
2020-12-24 09:15:00;30;33;44;21;22;28;10;5;27;20;0;0;0;0
2020-12-24 09:30:00;28;29;45;17;29;22;18;6;35;28;0;0;0;0
2020-12-24 09:45:00;33;36;57;18;34;24;19;9;32;28;0;0;0;0
2020-12-24 10:00:00;38;27;46;20;33;34;23;10;33;21;0;0;0;0
2020-12-24 10:15:00;35;32;61;15;48;36;14;11;40;36;0;0;0;0
2020-12-24 10:30:00;37;42;66;27;54;35;20;7;34;29;0;0;0;0
2020-12-24 10:45:00;53;45;62;21;48;39;25;11;36;28;0;0;0;0
2020-12-24 11:00:00;45;47;63;18;45;33;32;11;39;30;0;0;0;0
2020-12-24 11:15:00;38;28;58;19;47;34;23;7;46;40;0;0;0;0
2020-12-24 11:30:00;39;45;51;30;36;26;26;15;36;32;0;0;0;0
2020-12-24 11:45:00;48;43;54;28;56;35;29;16;47;32;0;0;0;0
2020-12-24 12:00:00;37;36;46;27;41;30;29;15;44;37;0;0;0;0
2020-12-24 12:15:00;44;32;52;22;38;43;25;21;30;31;0;0;0;0
2020-12-24 12:30:00;41;40;58;30;41;40;30;11;42;31;0;0;0;0
2020-12-24 12:45:00;36;33;47;25;51;31;28;13;39;23;0;0;0;0
2020-12-24 13:00:00;45;28;47;21;44;29;25;11;42;33;0;0;0;0
2020-12-24 13:15:00;43;37;49;28;38;40;24;11;34;28;0;0;0;0
2020-12-24 13:30:00;37;26;54;19;44;35;19;12;41;29;0;0;0;0
2020-12-24 13:45:00;48;40;48;25;37;32;22;8;49;39;0;0;0;0
2020-12-24 14:00:00;53;41;45;24;43;32;22;15;42;38;0;0;0;0
2020-12-24 14:15:00;36;36;42;22;42;36;19;9;38;30;0;0;0;0
2020-12-24 14:30:00;54;29;48;29;35;38;26;10;44;44;0;0;0;0
2020-12-24 14:45:00;47;37;51;29;43;44;19;10;47;43;0;0;0;0
2020-12-24 15:00:00;45;48;49;25;41;34;25;10;57;32;0;0;0;0
2020-12-24 15:15:00;35;41;44;22;48;33;14;7;40;37;0;0;0;0
2020-12-24 15:30:00;45;38;34;19;29;35;22;9;34;38;0;0;0;0
2020-12-24 15:45:00;52;50;44;23;26;26;16;9;46;30;0;0;0;0
2020-12-24 16:00:00;60;45;48;30;27;19;10;6;55;35;0;0;0;0
2020-12-24 16:15:00;45;39;40;18;28;20;12;10;42;33;0;0;0;0
2020-12-24 16:30:00;46;35;28;11;26;25;17;9;41;40;0;0;0;0
2020-12-24 16:45:00;43;40;35;12;29;21;15;11;35;29;0;0;0;0
2020-12-24 17:00:00;32;39;35;15;21;19;8;11;30;23;0;0;0;0
2020-12-24 17:15:00;32;20;29;19;30;26;19;7;19;24;0;0;0;0
2020-12-24 17:30:00;23;21;26;12;19;19;12;3;23;18;0;0;0;0
2020-12-24 17:45:00;22;20;19;9;15;11;8;8;13;17;0;0;0;0
2020-12-24 18:00:00;22;13;16;7;11;10;4;5;14;18;0;0;0;0
2020-12-24 18:15:00;27;22;18;5;12;6;9;5;14;14;0;0;0;0
2020-12-24 18:30:00;12;13;14;5;13;13;9;1;9;9;0;0;0;0
2020-12-24 18:45:00;8;13;17;3;14;8;6;2;13;11;0;0;0;0
2020-12-24 19:00:00;13;14;14;4;15;17;7;3;8;11;0;0;0;0
2020-12-24 19:15:00;22;21;18;6;13;4;14;4;8;23;0;0;0;0
2020-12-24 19:30:00;13;10;19;4;13;9;9;1;16;15;0;0;0;0
2020-12-24 19:45:00;26;16;23;2;22;13;12;5;20;25;0;0;0;0
2020-12-24 20:00:00;27;17;25;9;34;28;10;6;19;24;0;0;0;0
2020-12-24 20:15:00;43;33;39;20;33;38;15;8;33;37;0;0;0;0
2020-12-24 20:30:00;59;46;51;20;51;47;18;9;37;51;0;0;0;0
2020-12-24 20:45:00;55;48;51;20;43;34;25;12;37;57;0;0;0;0
2020-12-24 21:00:00;23;6;14;7;15;16;8;3;9;15;0;0;0;0
2020-12-24 21:15:00;7;1;9;0;3;5;4;0;2;2;0;0;0;0
2020-12-24 21:30:00;0;6;3;2;6;3;2;1;1;2;0;0;0;0
2020-12-24 21:45:00;2;2;4;0;2;4;5;0;4;3;0;0;0;0
2020-12-24 22:00:00;2;0;5;0;2;1;2;0;3;1;0;0;0;0
2020-12-24 22:15:00;1;1;2;0;1;3;1;0;0;2;0;0;0;0
2020-12-24 22:30:00;2;0;1;0;2;3;3;1;2;2;0;0;0;0
2020-12-24 22:45:00;2;2;5;0;3;3;0;0;2;1;0;0;0;0
2020-12-24 23:00:00;1;0;1;0;3;1;1;0;3;1;0;0;0;0
2020-12-24 23:15:00;0;3;2;0;1;0;1;0;1;1;0;0;0;0
2020-12-24 23:30:00;0;3;3;0;3;1;2;0;0;2;0;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
