DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-11-22 00:00:00;25;10;0;1;7;8;29;5;11;0;0;1
2020-11-22 00:15:00;30;17;5;3;16;11;26;14;14;0;0;2
2020-11-22 00:30:00;29;6;2;4;7;8;27;7;8;1;0;0
2020-11-22 00:45:00;19;7;5;4;15;16;19;11;13;0;0;1
2020-11-22 01:00:00;23;4;0;2;5;10;20;5;11;0;0;0
2020-11-22 01:15:00;15;7;0;5;5;9;16;5;6;0;0;0
2020-11-22 01:30:00;15;9;0;2;6;10;18;3;6;0;0;1
2020-11-22 01:45:00;17;8;0;2;4;7;18;2;6;0;0;1
2020-11-22 02:00:00;7;1;2;3;7;6;7;5;7;0;0;0
2020-11-22 02:15:00;8;5;3;1;6;12;10;5;7;0;0;0
2020-11-22 02:30:00;8;7;1;1;3;5;9;3;4;0;0;1
2020-11-22 02:45:00;10;4;2;1;3;7;11;5;6;0;0;0
2020-11-22 03:00:00;7;3;0;0;2;5;7;1;1;1;0;3
2020-11-22 03:15:00;6;3;0;0;2;2;7;1;2;0;0;0
2020-11-22 03:30:00;3;1;0;0;2;3;3;1;2;0;0;0
2020-11-22 03:45:00;3;2;0;0;1;3;5;0;0;0;0;0
2020-11-22 04:00:00;4;2;3;1;0;1;4;0;0;0;0;0
2020-11-22 04:15:00;5;2;1;0;0;2;5;0;0;0;0;0
2020-11-22 04:30:00;3;2;0;1;0;0;4;0;0;0;0;1
2020-11-22 04:45:00;8;5;1;1;4;6;9;0;0;0;0;0
2020-11-22 05:00:00;11;3;0;3;3;3;10;0;0;0;0;0
2020-11-22 05:15:00;3;3;1;1;6;9;4;0;0;0;0;0
2020-11-22 05:30:00;8;3;5;1;11;19;8;7;6;1;0;0
2020-11-22 05:45:00;10;5;1;3;13;20;10;0;0;0;0;1
2020-11-22 06:00:00;9;4;3;7;5;10;9;0;0;0;0;0
2020-11-22 06:15:00;12;4;0;4;6;10;14;0;0;0;0;1
2020-11-22 06:30:00;14;6;1;1;8;13;15;0;0;0;0;0
2020-11-22 06:45:00;14;8;0;2;3;10;16;4;6;2;0;0
2020-11-22 07:00:00;14;7;2;3;7;3;15;8;3;0;0;2
2020-11-22 07:15:00;13;8;1;6;9;9;14;10;12;8;0;1
2020-11-22 07:30:00;11;2;5;3;16;17;10;14;18;12;0;1
2020-11-22 07:45:00;20;5;3;2;10;15;19;6;18;10;0;1
2020-11-22 08:00:00;23;11;5;1;8;9;24;10;11;18;0;1
2020-11-22 08:15:00;24;10;6;4;16;13;25;16;14;22;0;0
2020-11-22 08:30:00;42;12;11;7;15;23;43;23;25;12;0;2
2020-11-22 08:45:00;41;13;3;5;19;22;38;19;25;8;1;1
2020-11-22 09:00:00;32;10;3;2;19;33;32;25;36;9;1;1
2020-11-22 09:15:00;63;12;5;7;34;45;66;32;46;17;0;3
2020-11-22 09:30:00;62;12;13;18;39;44;63;37;46;5;0;1
2020-11-22 09:45:00;63;23;13;7;38;67;65;41;64;2;0;2
2020-11-22 10:00:00;77;22;13;10;29;45;79;38;47;9;0;3
2020-11-22 10:15:00;88;27;10;3;34;51;89;42;52;15;0;2
2020-11-22 10:30:00;105;24;15;15;36;53;104;40;60;19;1;3
2020-11-22 10:45:00;81;18;10;14;47;55;86;42;50;22;0;4
2020-11-22 11:00:00;96;23;11;17;27;67;103;55;79;15;1;3
