DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-07-03 00:00:00;8;4;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 00:15:00;11;7;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 00:30:00;9;7;12;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 00:45:00;11;10;15;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 01:00:00;10;2;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 01:15:00;4;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 01:30:00;12;5;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 01:45:00;9;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 02:00:00;1;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 02:15:00;4;4;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 02:30:00;1;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 02:45:00;5;1;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 03:00:00;9;6;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 03:15:00;3;2;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 03:30:00;3;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 03:45:00;9;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 04:00:00;10;1;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 04:15:00;10;3;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 04:30:00;10;3;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 04:45:00;23;3;14;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 05:00:00;27;13;14;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 05:15:00;51;20;26;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 05:30:00;59;42;28;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 05:45:00;41;62;39;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 06:00:00;46;43;42;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 06:15:00;78;57;47;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 06:30:00;80;63;53;122;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 06:45:00;88;81;38;111;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 07:00:00;105;78;38;123;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 07:15:00;89;92;50;111;26;0;3;0;1;26;0;3;0;0;0;0;0;0;0;0
2020-07-03 07:30:00;117;128;71;155;17;10;0;0;8;21;0;0;0;0;0;0;0;0;0;0
2020-07-03 07:45:00;104;100;64;163;10;4;0;3;1;3;0;0;0;0;0;0;0;0;0;0
2020-07-03 08:00:00;84;95;53;128;0;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 08:15:00;104;98;71;135;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-07-03 08:30:00;95;88;59;104;8;2;4;0;0;4;0;6;0;0;0;0;0;0;0;0
2020-07-03 08:45:00;87;99;65;120;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 09:00:00;73;77;61;107;3;2;0;0;22;1;7;0;0;0;0;0;0;0;0;0
2020-07-03 09:15:00;93;107;64;135;1;2;0;0;18;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 09:30:00;86;107;64;131;4;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-07-03 09:45:00;89;111;65;126;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 10:00:00;103;96;75;154;5;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 10:15:00;84;96;62;119;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 10:30:00;74;105;80;153;3;10;0;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 10:45:00;99;120;81;157;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 11:00:00;94;110;76;175;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-07-03 11:15:00;101;103;65;171;3;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-07-03 11:30:00;107;107;66;150;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-07-03 11:45:00;99;107;84;158;15;19;1;1;25;1;1;0;0;0;0;0;0;0;0;0
2020-07-03 12:00:00;96;114;78;186;3;4;0;0;5;4;0;0;0;0;0;0;0;0;0;0
2020-07-03 12:15:00;100;113;90;208;6;5;1;0;5;4;2;2;0;0;0;0;0;0;0;0
2020-07-03 12:30:00;120;131;84;202;0;25;0;18;20;2;3;0;0;0;0;0;0;0;0;0
2020-07-03 12:45:00;100;117;90;188;2;11;0;0;21;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 13:00:00;108;120;108;188;2;2;0;0;9;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 13:15:00;86;107;74;159;1;8;4;0;10;5;0;1;0;0;0;0;0;0;0;0
2020-07-03 13:30:00;121;114;112;203;12;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-07-03 13:45:00;120;128;73;157;0;5;0;0;25;2;0;0;0;0;0;0;0;0;0;0
2020-07-03 14:00:00;105;115;84;182;3;16;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2020-07-03 14:15:00;137;145;112;194;12;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0
2020-07-03 14:30:00;147;129;114;223;16;6;0;0;5;3;0;0;0;0;0;0;0;0;0;0
2020-07-03 14:45:00;135;122;93;178;4;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-07-03 15:00:00;103;126;124;237;2;0;1;0;20;7;0;0;0;0;0;0;0;0;0;0
2020-07-03 15:15:00;117;139;85;203;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-07-03 15:30:00;137;152;84;190;10;4;1;1;5;16;3;0;0;0;0;0;0;0;0;0
2020-07-03 15:45:00;101;109;90;187;8;1;1;0;2;6;0;1;0;0;0;0;0;0;0;0
2020-07-03 16:00:00;136;140;91;217;5;15;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-07-03 16:15:00;116;100;96;187;3;1;9;0;19;2;0;0;0;0;0;0;0;0;0;0
2020-07-03 16:30:00;127;147;71;160;0;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 16:45:00;135;123;85;199;6;4;0;0;6;4;3;0;0;0;0;0;0;0;0;0
2020-07-03 17:00:00;125;141;90;198;3;3;0;0;3;7;0;0;0;0;0;0;0;0;0;0
2020-07-03 17:15:00;135;133;84;161;10;3;0;0;17;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 17:30:00;107;116;77;155;2;11;0;14;13;0;22;0;0;0;0;0;0;0;0;0
2020-07-03 17:45:00;127;127;87;214;6;5;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-07-03 18:00:00;102;103;76;190;3;1;0;0;7;10;0;0;0;0;0;0;0;0;0;0
2020-07-03 18:15:00;109;95;75;153;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 18:30:00;88;117;76;149;2;4;2;1;13;3;6;0;0;0;0;0;0;0;0;0
2020-07-03 18:45:00;94;99;65;151;8;6;0;0;11;2;2;0;0;0;0;0;0;0;0;0
2020-07-03 19:00:00;89;107;70;147;0;10;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-07-03 19:15:00;71;101;60;137;5;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 19:30:00;74;74;55;112;4;1;0;0;16;3;0;0;0;0;0;0;0;0;0;0
2020-07-03 19:45:00;62;77;64;110;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 20:00:00;68;86;75;138;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-03 20:15:00;56;57;58;123;4;0;0;0;18;5;0;0;0;0;0;0;0;0;0;0
2020-07-03 20:30:00;74;73;41;77;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 20:45:00;60;53;49;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 21:00:00;59;54;45;83;5;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 21:15:00;64;52;34;67;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 21:30:00;67;60;36;58;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 21:45:00;68;44;49;81;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0
2020-07-03 22:00:00;54;43;32;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 22:15:00;49;62;49;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 22:30:00;39;33;30;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 22:45:00;30;32;42;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 23:00:00;23;24;28;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 23:15:00;46;27;37;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-03 23:30:00;22;25;22;19;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-07-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
