DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-04-09 00:00:00;6;1;0;0;1;2;2
2020-04-09 00:15:00;3;3;1;5;3;3;0
2020-04-09 00:30:00;2;1;0;0;1;0;1
2020-04-09 00:45:00;3;4;2;1;8;9;2
2020-04-09 01:00:00;2;1;0;2;6;2;1
2020-04-09 01:15:00;0;0;0;2;2;2;1
2020-04-09 01:30:00;3;3;0;1;1;1;1
2020-04-09 01:45:00;5;3;1;0;1;4;2
2020-04-09 02:00:00;2;6;3;4;11;1;2
2020-04-09 02:15:00;2;2;1;2;6;4;1
2020-04-09 02:30:00;2;2;0;2;2;4;1
2020-04-09 02:45:00;7;3;0;1;2;3;1
2020-04-09 03:00:00;6;3;0;1;1;2;1
2020-04-09 03:15:00;1;3;1;0;1;7;2
2020-04-09 03:30:00;2;1;0;2;2;2;1
2020-04-09 03:45:00;7;2;0;0;1;4;1
2020-04-09 04:00:00;6;2;0;0;0;2;1
2020-04-09 04:15:00;10;4;0;1;0;6;5
2020-04-09 04:30:00;9;7;0;1;2;4;4
2020-04-09 04:45:00;10;8;0;0;1;14;5
2020-04-09 05:00:00;15;11;0;3;3;15;5
2020-04-09 05:15:00;27;24;1;5;10;38;17
2020-04-09 05:30:00;39;32;1;7;11;67;46
2020-04-09 05:45:00;34;35;3;7;21;63;53
2020-04-09 06:00:00;56;46;1;6;13;60;49
2020-04-09 06:15:00;55;38;4;3;12;66;61
2020-04-09 06:30:00;68;46;3;9;17;85;82
2020-04-09 06:45:00;80;56;4;7;15;89;89
2020-04-09 07:00:00;56;45;1;13;23;84;80
2020-04-09 07:15:00;59;47;6;5;18;68;74
2020-04-09 07:30:00;44;49;1;7;17;84;80
2020-04-09 07:45:00;75;36;3;13;23;93;99
2020-04-09 08:00:00;50;32;2;5;11;69;67
2020-04-09 08:15:00;71;38;4;11;18;57;54
2020-04-09 08:30:00;51;37;1;9;14;59;52
2020-04-09 08:45:00;68;46;5;4;13;71;55
2020-04-09 09:00:00;77;41;0;9;15;64;60
2020-04-09 09:15:00;80;37;5;12;20;66;72
2020-04-09 09:30:00;93;41;7;10;19;66;55
2020-04-09 09:45:00;95;46;5;11;21;58;58
2020-04-09 10:00:00;76;47;1;14;16;62;55
2020-04-09 10:15:00;88;53;5;10;15;75;50
2020-04-09 10:30:00;95;52;3;14;26;63;63
2020-04-09 10:45:00;107;51;4;13;16;59;59
2020-04-09 11:00:00;91;46;5;15;27;66;69
2020-04-09 11:15:00;102;45;8;18;31;72;66
2020-04-09 11:30:00;108;58;5;11;23;70;69
2020-04-09 11:45:00;94;40;9;13;22;50;57
2020-04-09 12:00:00;120;71;3;10;19;53;67
2020-04-09 12:15:00;104;50;7;13;30;61;58
2020-04-09 12:30:00;98;47;3;9;17;65;67
2020-04-09 12:45:00;103;58;8;10;27;59;66
2020-04-09 13:00:00;92;50;3;11;20;59;55
2020-04-09 13:15:00;80;61;1;11;27;63;59
2020-04-09 13:30:00;91;56;2;7;17;65;57
2020-04-09 13:45:00;92;79;6;9;22;70;68
2020-04-09 14:00:00;100;88;8;14;34;81;70
2020-04-09 14:15:00;129;107;7;15;28;81;82
2020-04-09 14:30:00;126;66;6;8;20;59;52
2020-04-09 14:45:00;106;80;4;12;26;64;62
2020-04-09 15:00:00;113;69;5;12;20;73;63
2020-04-09 15:15:00;112;71;4;14;33;54;58
2020-04-09 15:30:00;121;74;5;15;36;75;66
2020-04-09 15:45:00;118;83;10;15;22;75;70
2020-04-09 16:00:00;123;80;4;16;33;69;63
2020-04-09 16:15:00;133;75;7;20;35;76;75
2020-04-09 16:30:00;120;77;11;29;44;64;76
2020-04-09 16:45:00;123;80;9;13;28;65;66
2020-04-09 17:00:00;119;84;4;12;25;78;73
2020-04-09 17:15:00;108;79;4;14;33;64;61
2020-04-09 17:30:00;108;62;1;12;21;69;61
2020-04-09 17:45:00;104;52;6;14;27;62;64
2020-04-09 18:00:00;100;61;5;28;43;59;55
2020-04-09 18:15:00;82;36;2;10;22;61;52
2020-04-09 18:30:00;91;41;3;16;20;67;52
2020-04-09 18:45:00;76;39;2;11;27;44;49
2020-04-09 19:00:00;62;36;5;8;18;56;48
2020-04-09 19:15:00;69;37;7;9;18;43;34
2020-04-09 19:30:00;55;37;6;9;21;44;30
2020-04-09 19:45:00;49;17;4;4;12;38;22
2020-04-09 20:00:00;41;32;3;6;10;33;18
2020-04-09 20:15:00;37;19;3;7;16;31;20
2020-04-09 20:30:00;30;13;1;11;14;23;7
2020-04-09 20:45:00;22;9;6;5;15;22;18
2020-04-09 21:00:00;14;9;1;7;11;27;13
2020-04-09 21:15:00;25;10;4;3;4;30;14
2020-04-09 21:30:00;26;7;2;6;7;26;11
2020-04-09 21:45:00;18;15;4;2;4;21;13
2020-04-09 22:00:00;34;18;5;5;6;20;13
2020-04-09 22:15:00;14;14;2;4;11;17;6
2020-04-09 22:30:00;12;6;0;5;11;9;5
2020-04-09 22:45:00;19;3;0;5;7;12;4
2020-04-09 23:00:00;10;2;0;1;3;14;5
2020-04-09 23:15:00;8;1;0;0;4;13;4
2020-04-09 23:30:00;6;0;0;0;2;4;4
2020-04-09 23:45:00;3;3;0;0;2;7;1
