DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-08-13 00:00:00;6;5;1;1;1;8;9;9;12;5;0;0
2020-08-13 00:15:00;8;9;0;6;5;9;9;5;7;6;0;0
2020-08-13 00:30:00;10;3;2;0;1;9;7;1;4;1;0;0
2020-08-13 00:45:00;4;2;1;0;0;12;8;5;4;4;0;0
2020-08-13 01:00:00;5;3;0;1;1;9;11;5;3;1;0;0
2020-08-13 01:15:00;5;2;0;0;1;5;6;4;3;3;0;0
2020-08-13 01:30:00;4;6;0;0;0;6;4;1;3;2;0;0
2020-08-13 01:45:00;4;2;1;0;0;5;2;0;5;2;0;0
2020-08-13 02:00:00;2;4;0;0;0;2;4;1;2;0;0;0
2020-08-13 02:15:00;2;6;2;2;1;4;5;2;0;0;0;0
2020-08-13 02:30:00;6;5;1;1;1;3;4;2;0;1;0;0
2020-08-13 02:45:00;0;3;1;1;2;3;7;6;2;2;0;0
2020-08-13 03:00:00;4;1;1;1;1;2;4;1;0;1;0;0
2020-08-13 03:15:00;6;4;1;2;3;3;3;2;1;2;0;0
2020-08-13 03:30:00;3;4;0;0;0;4;3;2;2;1;0;0
2020-08-13 03:45:00;5;5;1;0;0;3;4;3;1;1;0;0
2020-08-13 04:00:00;5;1;0;2;3;5;4;0;3;0;0;0
2020-08-13 04:15:00;7;1;0;2;2;6;2;3;6;3;0;0
2020-08-13 04:30:00;6;4;0;0;0;7;6;5;6;3;0;0
2020-08-13 04:45:00;14;8;0;2;1;9;7;4;9;3;0;0
2020-08-13 05:00:00;15;10;0;3;2;5;3;3;8;1;0;0
2020-08-13 05:15:00;31;11;0;2;2;23;15;7;23;5;0;0
2020-08-13 05:30:00;34;20;3;3;4;37;37;22;37;3;7;0
2020-08-13 05:45:00;29;14;0;5;8;43;40;23;34;12;3;9
2020-08-13 06:00:00;33;11;1;6;8;49;49;25;34;18;2;0
2020-08-13 06:15:00;40;12;0;10;9;71;62;43;23;26;1;3
2020-08-13 06:30:00;52;20;0;18;14;62;93;47;34;8;3;0
2020-08-13 06:45:00;49;27;3;4;4;85;117;57;45;21;1;7
2020-08-13 07:00:00;51;32;3;9;14;76;90;65;47;19;4;0
2020-08-13 07:15:00;47;29;3;18;16;85;101;72;52;38;3;13
2020-08-13 07:30:00;59;31;4;9;12;86;97;71;63;36;5;7
2020-08-13 07:45:00;70;40;0;12;12;109;90;99;73;16;2;0
2020-08-13 08:00:00;54;32;8;19;20;74;90;71;63;10;2;4
2020-08-13 08:15:00;70;30;5;21;8;78;67;59;63;8;4;0
2020-08-13 08:30:00;57;31;2;11;12;82;76;48;54;17;5;4
2020-08-13 08:45:00;61;34;3;5;6;79;79;64;70;16;4;3
2020-08-13 09:00:00;62;41;3;6;8;70;70;64;74;15;7;3
2020-08-13 09:15:00;68;32;6;6;10;71;72;59;79;14;3;16
2020-08-13 09:30:00;67;33;3;14;12;85;65;63;70;14;3;2
2020-08-13 09:45:00;63;40;5;20;18;70;76;74;65;13;5;2
2020-08-13 10:00:00;49;49;3;9;14;57;64;49;59;17;11;0
2020-08-13 10:15:00;78;43;3;11;12;73;57;62;80;14;4;60
2020-08-13 10:30:00;72;43;6;12;15;76;88;66;76;23;7;2
2020-08-13 10:45:00;84;40;3;14;12;73;85;61;74;16;5;8
2020-08-13 11:00:00;70;35;5;13;16;59;64;41;79;23;5;10
2020-08-13 11:15:00;69;41;2;9;9;58;58;47;70;26;2;5
2020-08-13 11:30:00;69;37;4;15;15;74;72;58;73;18;3;2
2020-08-13 11:45:00;63;38;3;14;14;59;68;58;78;19;6;32
2020-08-13 12:00:00;84;62;3;8;9;70;81;72;74;14;6;1
2020-08-13 12:15:00;59;35;0;17;8;47;67;56;77;24;7;4
2020-08-13 12:30:00;73;54;3;7;7;65;70;63;65;22;5;8
2020-08-13 12:45:00;78;54;4;13;14;52;65;62;84;23;1;40
2020-08-13 13:00:00;76;41;5;16;14;70;71;48;73;14;4;8
2020-08-13 13:15:00;91;49;5;14;11;71;80;66;85;15;3;10
2020-08-13 13:30:00;81;61;4;11;8;78;56;65;85;10;1;0
2020-08-13 13:45:00;72;46;3;10;9;70;77;71;83;13;2;0
2020-08-13 14:00:00;83;53;5;15;15;87;88;62;96;14;2;8
2020-08-13 14:15:00;91;49;4;12;13;74;70;62;73;20;3;1
2020-08-13 14:30:00;75;55;5;14;12;83;78;62;78;19;5;9
2020-08-13 14:45:00;92;55;0;9;10;74;85;63;81;15;4;3
2020-08-13 15:00:00;80;52;4;11;10;64;74;64;88;17;2;1
2020-08-13 15:15:00;68;40;4;21;17;79;84;56;62;20;4;29
2020-08-13 15:30:00;88;61;4;9;13;87;76;71;82;12;0;0
2020-08-13 15:45:00;107;53;2;20;17;80;76;67;98;19;7;11
2020-08-13 16:00:00;109;64;5;15;20;89;68;95;113;18;9;3
2020-08-13 16:15:00;90;57;4;13;17;68;59;56;79;16;8;26
2020-08-13 16:30:00;93;60;8;15;21;95;88;79;118;18;7;3
2020-08-13 16:45:00;99;76;6;21;19;98;77;69;105;12;5;20
2020-08-13 17:00:00;113;78;7;15;19;94;58;85;108;15;9;67
2020-08-13 17:15:00;103;56;4;13;15;85;42;64;111;22;3;8
2020-08-13 17:30:00;101;51;6;13;21;90;76;57;88;18;9;0
2020-08-13 17:45:00;77;61;2;17;14;86;96;80;91;20;6;13
2020-08-13 18:00:00;85;49;6;18;22;85;71;63;86;17;7;4
2020-08-13 18:15:00;80;53;2;12;17;72;77;62;91;8;8;7
2020-08-13 18:30:00;66;51;2;12;12;84;79;65;61;14;7;3
2020-08-13 18:45:00;78;49;3;10;15;85;74;69;50;19;2;12
2020-08-13 19:00:00;51;29;4;14;12;57;73;56;55;16;8;1
2020-08-13 19:15:00;49;32;4;21;11;60;61;45;55;20;6;16
2020-08-13 19:30:00;43;21;10;14;26;71;66;44;54;17;5;4
2020-08-13 19:45:00;60;30;7;6;13;40;55;41;42;13;3;5
2020-08-13 20:00:00;60;34;5;4;13;60;64;54;50;18;11;18
2020-08-13 20:15:00;51;26;4;8;17;61;60;55;40;14;7;11
2020-08-13 20:30:00;46;29;5;7;11;49;53;33;32;12;0;0
2020-08-13 20:45:00;44;28;3;6;11;38;50;35;37;9;0;0
2020-08-13 21:00:00;50;25;2;1;10;32;38;25;39;15;0;0
2020-08-13 21:15:00;30;17;4;4;16;29;41;27;25;20;0;0
2020-08-13 21:30:00;35;19;3;5;9;31;33;27;34;4;0;0
2020-08-13 21:45:00;27;9;1;4;6;20;29;20;26;6;0;0
2020-08-13 22:00:00;34;7;1;3;4;35;35;24;31;13;0;0
2020-08-13 22:15:00;27;9;0;4;5;26;36;21;9;13;0;0
2020-08-13 22:30:00;36;11;3;3;6;18;26;16;21;9;0;0
2020-08-13 22:45:00;20;14;1;2;2;20;21;15;17;5;0;0
2020-08-13 23:00:00;20;7;0;3;5;14;22;15;21;6;0;0
2020-08-13 23:15:00;17;12;4;1;2;7;10;8;19;8;0;0
2020-08-13 23:30:00;5;3;0;2;1;15;6;6;11;3;0;0
2020-08-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
