DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-07-13 00:00:00;7;0;1;2;10;0;5;4;0;0;0;0;0;0;0
2020-07-13 00:15:00;8;1;0;1;18;3;2;1;0;0;0;0;0;0;0
2020-07-13 00:30:00;7;0;3;6;7;2;4;7;0;1;0;8;0;0;0
2020-07-13 00:45:00;7;1;1;3;8;1;4;4;0;0;0;0;0;0;0
2020-07-13 01:00:00;5;2;2;4;10;0;1;10;0;0;0;0;0;0;0
2020-07-13 01:15:00;11;2;0;3;4;0;2;3;0;0;0;0;0;0;0
2020-07-13 01:30:00;0;2;6;5;5;2;1;8;0;0;0;0;0;0;0
2020-07-13 01:45:00;2;1;8;1;1;0;1;9;0;0;0;0;0;0;0
2020-07-13 02:00:00;5;2;8;0;6;1;0;8;0;0;0;0;0;0;0
2020-07-13 02:15:00;3;0;5;12;3;3;0;11;0;1;0;0;0;0;0
2020-07-13 02:30:00;1;0;6;4;2;1;1;6;0;0;0;0;0;0;0
2020-07-13 02:45:00;4;0;3;4;3;0;0;4;0;0;0;0;0;0;0
2020-07-13 03:00:00;5;1;3;1;6;2;2;4;0;0;0;0;0;0;0
2020-07-13 03:15:00;1;1;3;5;3;0;0;4;0;0;0;0;0;0;0
2020-07-13 03:30:00;3;0;1;5;3;0;2;4;0;0;3;0;0;0;0
2020-07-13 03:45:00;4;1;2;2;2;0;2;4;0;0;0;0;0;0;0
2020-07-13 04:00:00;4;0;10;9;3;0;3;13;0;0;0;0;0;0;0
2020-07-13 04:15:00;6;3;2;4;4;0;1;7;0;0;0;0;0;0;0
2020-07-13 04:30:00;9;5;4;3;6;0;2;8;0;0;0;0;0;0;0
2020-07-13 04:45:00;15;2;4;3;6;1;3;9;0;0;0;0;0;0;0
2020-07-13 05:00:00;23;3;4;3;15;1;6;6;0;0;0;0;0;0;0
2020-07-13 05:15:00;31;9;11;7;20;2;7;19;0;1;1;0;0;0;0
2020-07-13 05:30:00;59;20;14;24;23;2;19;31;0;0;0;0;0;0;0
2020-07-13 05:45:00;94;33;19;35;19;2;22;34;0;1;3;4;0;4;0
2020-07-13 06:00:00;78;21;15;33;34;0;15;29;0;1;0;0;0;4;0
2020-07-13 06:15:00;112;30;13;31;45;1;20;26;0;0;0;0;0;0;0
2020-07-13 06:30:00;125;34;19;47;37;5;34;37;0;0;0;0;0;0;0
2020-07-13 06:45:00;133;47;30;54;40;2;49;39;0;1;0;2;0;0;0
2020-07-13 07:00:00;153;27;36;32;41;6;35;30;0;0;0;0;0;0;0
2020-07-13 07:15:00;170;26;42;50;56;4;47;34;0;0;0;0;0;0;0
2020-07-13 07:30:00;177;23;43;42;57;11;43;37;0;1;0;0;1;0;0
2020-07-13 07:45:00;176;36;47;45;47;8;52;44;0;0;1;0;0;0;0
2020-07-13 08:00:00;129;19;42;53;58;6;40;29;0;0;1;0;0;0;0
2020-07-13 08:15:00;146;17;41;44;54;11;43;41;0;0;0;0;0;0;0
2020-07-13 08:30:00;150;15;48;46;57;6;37;34;0;4;4;0;0;4;0
2020-07-13 08:45:00;123;13;44;46;58;3;51;40;0;1;2;0;0;1;0
2020-07-13 09:00:00;109;19;54;37;64;6;42;44;0;0;1;0;0;0;0
2020-07-13 09:15:00;123;11;35;40;74;12;61;36;0;0;2;0;0;0;0
2020-07-13 09:30:00;141;13;47;38;68;4;55;41;0;0;4;2;0;0;0
2020-07-13 09:45:00;128;11;48;55;72;7;40;41;0;3;0;0;0;0;0
2020-07-13 10:00:00;113;13;35;42;69;11;51;35;0;0;1;0;0;3;0
2020-07-13 10:15:00;129;13;46;48;78;8;50;46;0;0;0;0;0;0;0
2020-07-13 10:30:00;117;4;44;62;83;13;41;57;0;1;1;0;0;0;0
2020-07-13 10:45:00;118;10;45;52;89;18;52;49;0;0;3;0;0;0;0
2020-07-13 11:00:00;118;8;49;50;82;11;48;35;0;0;1;0;0;0;0
2020-07-13 11:15:00;104;24;31;51;100;10;54;49;0;1;0;0;0;0;0
2020-07-13 11:30:00;104;13;34;42;81;12;64;32;0;4;1;0;0;1;0
2020-07-13 11:45:00;113;9;49;25;67;14;60;39;0;0;0;0;0;0;0
2020-07-13 12:00:00;81;3;39;34;98;14;62;35;0;1;2;0;0;3;0
2020-07-13 12:15:00;105;10;45;39;88;14;53;37;0;2;0;0;0;2;0
2020-07-13 12:30:00;90;7;49;41;101;12;46;30;0;1;2;0;0;0;0
2020-07-13 12:45:00;93;11;40;38;99;9;47;35;0;0;2;1;0;0;0
2020-07-13 13:00:00;101;4;38;38;96;9;49;38;0;0;8;0;0;0;0
2020-07-13 13:15:00;126;7;50;39;97;16;56;44;0;3;3;5;0;0;0
2020-07-13 13:30:00;90;16;42;35;92;11;73;39;0;0;1;0;0;0;0
2020-07-13 13:45:00;120;5;46;35;107;5;49;38;0;1;2;0;0;0;0
2020-07-13 14:00:00;78;5;42;31;96;9;50;37;0;1;2;0;0;0;0
2020-07-13 14:15:00;133;10;52;37;113;10;57;33;0;1;0;0;0;0;0
2020-07-13 14:30:00;121;4;49;29;102;14;42;29;0;2;2;0;0;7;0
2020-07-13 14:45:00;115;6;52;35;106;10;52;41;0;1;0;0;0;0;0
2020-07-13 15:00:00;107;7;51;35;110;15;52;33;0;2;0;0;0;0;0
2020-07-13 15:15:00;104;11;55;52;130;11;67;32;0;0;1;0;0;0;0
2020-07-13 15:30:00;85;9;54;38;123;9;80;46;0;2;3;2;0;8;0
2020-07-13 15:45:00;110;6;60;37;120;13;72;41;0;2;3;0;6;1;0
