DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-07-06 00:00:00;6;1;2;3;8;1;1;3;0;0;0;0;0;0;0
2020-07-06 00:15:00;7;1;4;6;12;0;0;5;0;0;0;0;0;0;0
2020-07-06 00:30:00;6;1;0;6;15;0;4;6;0;0;0;0;0;0;0
2020-07-06 00:45:00;7;1;0;7;4;1;4;7;0;0;0;0;0;0;0
2020-07-06 01:00:00;3;1;3;3;6;0;1;7;0;0;0;0;0;0;0
2020-07-06 01:15:00;3;3;5;1;5;1;2;5;0;0;0;0;0;0;0
2020-07-06 01:30:00;4;0;4;7;5;0;1;9;0;0;0;0;0;0;0
2020-07-06 01:45:00;6;1;10;3;4;3;1;14;0;0;0;0;0;0;0
2020-07-06 02:00:00;2;0;1;0;5;1;0;1;0;0;0;0;0;0;0
2020-07-06 02:15:00;6;0;1;3;3;0;0;3;0;0;0;0;0;0;0
2020-07-06 02:30:00;4;1;7;3;3;0;0;8;0;0;0;0;0;0;0
2020-07-06 02:45:00;1;0;3;3;6;0;2;5;0;0;0;0;0;0;0
2020-07-06 03:00:00;4;1;2;2;2;0;0;5;0;0;0;0;0;0;0
2020-07-06 03:15:00;1;0;3;6;3;2;3;9;0;0;0;0;0;0;0
2020-07-06 03:30:00;2;1;2;4;0;1;3;5;0;0;0;0;0;0;0
2020-07-06 03:45:00;2;0;0;3;4;0;3;3;0;0;1;0;0;0;0
2020-07-06 04:00:00;3;2;5;6;2;0;3;10;0;0;0;0;0;0;0
2020-07-06 04:15:00;9;5;6;6;6;0;3;14;0;0;0;0;0;0;0
2020-07-06 04:30:00;12;2;5;6;4;1;5;9;0;0;0;0;0;0;0
2020-07-06 04:45:00;10;3;3;1;11;1;4;4;0;0;0;0;0;0;0
2020-07-06 05:00:00;19;2;5;6;9;0;2;11;0;0;0;0;0;4;0
2020-07-06 05:15:00;44;8;7;12;22;0;9;16;0;0;2;0;0;0;0
2020-07-06 05:30:00;60;17;14;27;20;0;23;32;0;0;0;0;0;0;0
2020-07-06 05:45:00;86;31;20;36;24;3;22;36;0;1;0;0;0;0;0
2020-07-06 06:00:00;70;31;14;36;22;0;19;37;0;0;0;0;0;0;0
2020-07-06 06:15:00;118;28;12;20;38;3;26;28;0;1;0;0;0;0;0
2020-07-06 06:30:00;122;33;18;53;38;4;30;43;0;0;2;0;0;0;0
2020-07-06 06:45:00;127;52;31;63;52;1;53;40;0;0;0;0;0;0;0
2020-07-06 07:00:00;151;23;25;38;50;2;39;32;0;0;0;0;0;0;0
2020-07-06 07:15:00;171;25;47;39;50;4;39;34;0;1;1;0;0;0;0
2020-07-06 07:30:00;172;31;51;37;38;7;46;41;0;0;0;0;0;0;0
2020-07-06 07:45:00;167;34;56;37;40;9;50;42;0;5;1;0;0;0;0
2020-07-06 08:00:00;150;17;52;49;54;7;52;34;0;0;0;0;0;0;0
2020-07-06 08:15:00;152;22;38;35;62;17;48;49;0;3;0;0;0;0;0
2020-07-06 08:30:00;152;12;53;34;47;10;47;32;0;1;0;0;0;0;0
2020-07-06 08:45:00;145;23;38;33;52;7;35;48;0;0;0;0;0;0;0
2020-07-06 09:00:00;107;13;36;37;49;11;42;33;0;1;1;0;0;0;0
2020-07-06 09:15:00;129;14;45;39;66;6;43;38;0;0;0;0;0;0;0
2020-07-06 09:30:00;159;14;41;54;65;6;64;41;0;0;0;0;0;0;0
2020-07-06 09:45:00;129;15;50;51;61;16;40;38;0;0;1;0;0;0;0
2020-07-06 10:00:00;115;8;44;53;88;6;52;48;0;0;3;0;0;0;0
2020-07-06 10:15:00;107;10;49;39;71;14;42;38;0;0;0;0;1;0;0
2020-07-06 10:30:00;127;10;55;49;83;13;59;42;0;2;0;0;0;0;0
2020-07-06 10:45:00;130;12;47;41;83;11;53;42;0;0;0;0;0;0;0
2020-07-06 11:00:00;126;11;45;53;84;10;53;37;0;0;0;0;0;0;0
2020-07-06 11:15:00;109;5;45;54;86;9;61;42;0;0;1;0;0;0;0
2020-07-06 11:30:00;102;8;41;55;75;15;79;45;0;3;0;0;0;0;0
2020-07-06 11:45:00;109;7;49;52;89;11;44;37;0;0;0;0;0;0;0
2020-07-06 12:00:00;106;7;48;51;85;20;46;45;0;0;1;0;0;0;0
2020-07-06 12:15:00;94;4;46;49;101;15;49;42;0;4;0;1;1;0;0
2020-07-06 12:30:00;114;10;35;44;92;14;57;38;0;1;1;2;0;0;0
2020-07-06 12:45:00;120;11;36;40;105;9;59;45;0;0;2;0;0;2;0
2020-07-06 13:00:00;104;13;41;37;107;10;58;42;0;3;0;0;0;0;0
2020-07-06 13:15:00;121;9;58;40;116;6;53;25;0;3;8;2;0;1;0
2020-07-06 13:30:00;109;12;40;41;95;12;59;38;0;0;0;0;0;3;0
2020-07-06 13:45:00;113;18;51;33;95;8;63;33;0;0;4;0;0;0;0
2020-07-06 14:00:00;111;10;38;33;92;10;55;44;0;0;1;0;0;0;0
2020-07-06 14:15:00;115;11;45;37;111;13;65;44;0;1;2;0;0;0;0
2020-07-06 14:30:00;111;12;62;36;122;9;74;42;0;0;0;0;0;0;0
2020-07-06 14:45:00;93;10;55;42;107;8;67;35;0;3;3;0;1;13;0
2020-07-06 15:00:00;116;8;71;44;113;18;56;41;0;0;1;0;0;0;0
2020-07-06 15:15:00;118;12;61;32;116;7;69;38;0;1;1;0;5;0;0
2020-07-06 15:30:00;117;6;88;50;113;7;66;52;0;1;0;0;0;0;0
2020-07-06 15:45:00;124;13;74;46;132;16;79;48;0;0;2;0;4;2;0
2020-07-06 16:00:00;100;5;68;52;131;8;84;29;0;1;3;0;0;26;0
2020-07-06 16:15:00;84;8;72;54;141;15;66;58;0;1;2;1;0;0;2
2020-07-06 16:30:00;114;15;68;51;154;13;65;50;0;0;3;0;0;0;0
2020-07-06 16:45:00;109;8;74;52;145;13;85;38;0;3;1;0;0;0;0
2020-07-06 17:00:00;98;8;52;36;136;10;64;47;0;2;1;0;0;0;0
2020-07-06 17:15:00;112;7;60;38;131;14;46;47;0;3;0;2;0;0;0
2020-07-06 17:30:00;85;6;27;25;94;3;57;28;0;0;1;0;0;2;0
2020-07-06 17:45:00;50;2;41;22;61;7;31;22;0;1;0;0;6;0;0
2020-07-06 18:00:00;102;5;36;35;117;9;53;36;0;0;9;0;0;0;0
2020-07-06 18:15:00;99;5;44;34;107;11;47;28;0;0;1;0;0;0;0
