DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-07-07 00:00:00;3;2;8;2;0;0
2020-07-07 00:15:00;11;10;20;10;0;0
2020-07-07 00:30:00;7;5;9;13;0;0
2020-07-07 00:45:00;7;8;6;8;0;0
2020-07-07 01:00:00;3;2;17;6;0;0
2020-07-07 01:15:00;4;6;15;12;0;0
2020-07-07 01:30:00;6;2;13;5;0;0
2020-07-07 01:45:00;5;3;4;3;0;0
2020-07-07 02:00:00;11;8;7;2;0;0
2020-07-07 02:15:00;8;3;7;3;0;0
2020-07-07 02:30:00;6;5;7;2;0;0
2020-07-07 02:45:00;4;5;10;4;0;0
2020-07-07 03:00:00;7;5;6;4;0;0
2020-07-07 03:15:00;9;6;7;4;0;0
2020-07-07 03:30:00;10;9;14;8;0;0
2020-07-07 03:45:00;7;5;11;9;0;0
2020-07-07 04:00:00;11;10;6;3;0;0
2020-07-07 04:15:00;14;15;10;5;0;0
2020-07-07 04:30:00;9;9;22;13;0;0
2020-07-07 04:45:00;18;16;40;15;0;0
2020-07-07 05:00:00;36;23;79;50;0;0
2020-07-07 05:15:00;44;32;125;128;3;0
2020-07-07 05:30:00;52;60;143;118;2;0
2020-07-07 05:45:00;99;123;114;116;0;0
2020-07-07 06:00:00;137;165;116;111;0;0
2020-07-07 06:15:00;90;116;118;119;1;0
2020-07-07 06:30:00;71;98;159;171;0;0
2020-07-07 06:45:00;58;85;131;163;0;0
2020-07-07 07:00:00;73;84;135;162;7;0
2020-07-07 07:15:00;86;98;139;163;3;0
2020-07-07 07:30:00;86;85;150;155;7;0
2020-07-07 07:45:00;97;103;144;152;27;15
2020-07-07 08:00:00;84;102;127;144;4;0
2020-07-07 08:15:00;79;89;144;146;14;0
2020-07-07 08:30:00;80;85;123;122;17;0
2020-07-07 08:45:00;86;93;118;112;8;0
2020-07-07 09:00:00;113;95;97;97;11;0
2020-07-07 09:15:00;87;94;108;83;12;1
2020-07-07 09:30:00;89;81;91;83;4;1
2020-07-07 09:45:00;83;93;107;106;12;2
2020-07-07 10:00:00;88;87;114;89;18;0
2020-07-07 10:15:00;93;92;85;74;3;0
2020-07-07 10:30:00;85;109;91;78;7;0
2020-07-07 10:45:00;87;88;90;87;15;0
2020-07-07 11:00:00;91;89;109;92;13;0
2020-07-07 11:15:00;106;111;112;68;23;0
2020-07-07 11:30:00;99;108;105;71;29;0
2020-07-07 11:45:00;91;94;90;71;3;0
2020-07-07 12:00:00;103;128;89;78;14;0
2020-07-07 12:15:00;105;136;91;88;10;0
2020-07-07 12:30:00;90;119;110;97;8;0
2020-07-07 12:45:00;106;116;87;86;4;0
2020-07-07 13:00:00;85;120;119;108;17;0
2020-07-07 13:15:00;89;103;125;127;7;0
2020-07-07 13:30:00;123;126;162;162;13;0
2020-07-07 13:45:00;104;117;130;149;8;0
2020-07-07 14:00:00;128;155;114;105;13;0
2020-07-07 14:15:00;169;209;101;98;7;0
2020-07-07 14:30:00;216;252;93;88;23;2
2020-07-07 14:45:00;127;158;89;105;16;0
2020-07-07 15:00:00;177;205;99;100;13;3
2020-07-07 15:15:00;155;199;100;91;26;0
2020-07-07 15:30:00;145;183;113;92;7;0
2020-07-07 15:45:00;132;171;78;68;35;7
2020-07-07 16:00:00;149;198;111;103;23;0
2020-07-07 16:15:00;180;215;124;115;7;0
2020-07-07 16:30:00;162;210;107;88;7;0
2020-07-07 16:45:00;157;178;109;88;1;0
2020-07-07 17:00:00;145;180;113;96;11;0
2020-07-07 17:15:00;132;166;92;101;22;3
2020-07-07 17:30:00;140;188;124;117;9;0
2020-07-07 17:45:00;120;169;109;98;60;0
2020-07-07 18:00:00;127;151;106;95;9;0
2020-07-07 18:15:00;91;121;54;72;6;1
2020-07-07 18:30:00;114;122;84;74;1;0
2020-07-07 18:45:00;78;77;66;71;6;1
2020-07-07 19:00:00;103;111;82;74;5;0
2020-07-07 19:15:00;78;86;60;53;6;0
2020-07-07 19:30:00;51;66;57;46;19;0
2020-07-07 19:45:00;64;57;65;44;2;0
2020-07-07 20:00:00;50;64;65;45;6;0
2020-07-07 20:15:00;76;69;70;58;0;0
2020-07-07 20:30:00;58;53;59;41;4;0
2020-07-07 20:45:00;51;53;64;58;2;0
2020-07-07 21:00:00;57;46;133;104;0;0
2020-07-07 21:15:00;44;40;122;115;0;0
2020-07-07 21:30:00;63;58;67;56;0;0
2020-07-07 21:45:00;102;129;47;28;9;2
2020-07-07 22:00:00;143;173;42;45;0;0
2020-07-07 22:15:00;80;76;47;42;5;0
2020-07-07 22:30:00;49;43;33;32;0;0
2020-07-07 22:45:00;33;21;29;19;0;0
2020-07-07 23:00:00;22;26;25;11;0;0
2020-07-07 23:15:00;19;7;28;13;0;0
2020-07-07 23:30:00;15;14;21;12;0;0
