DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-04-13 00:00:00;0;4;0;0;0;1;5;7;2;2
2020-04-13 00:15:00;0;7;0;0;1;2;8;6;1;1
2020-04-13 00:30:00;0;7;0;0;1;1;5;3;0;0
2020-04-13 00:45:00;0;6;0;0;0;1;6;7;0;0
2020-04-13 01:00:00;0;8;0;0;0;0;4;2;0;0
2020-04-13 01:15:00;0;7;0;0;0;0;3;2;0;0
2020-04-13 01:30:00;0;3;0;0;0;0;3;0;0;0
2020-04-13 01:45:00;0;2;0;0;0;0;4;0;0;0
2020-04-13 02:00:00;0;3;0;0;0;0;3;1;0;0
2020-04-13 02:15:00;0;6;0;0;0;0;1;1;0;0
2020-04-13 02:30:00;0;3;0;0;0;0;1;0;0;0
2020-04-13 02:45:00;0;7;0;0;0;1;3;2;0;0
2020-04-13 03:00:00;0;3;0;0;1;0;4;1;1;0
2020-04-13 03:15:00;0;4;0;0;0;0;7;2;0;0
2020-04-13 03:30:00;0;4;0;0;0;1;1;0;0;0
2020-04-13 03:45:00;0;2;0;0;0;0;0;0;0;0
2020-04-13 04:00:00;0;1;0;0;0;0;1;0;0;0
2020-04-13 04:15:00;0;3;0;0;0;1;3;1;0;0
2020-04-13 04:30:00;0;0;0;0;0;0;1;1;0;0
2020-04-13 04:45:00;0;2;0;0;0;0;1;0;0;0
2020-04-13 05:00:00;0;1;0;0;1;10;3;2;0;0
2020-04-13 05:15:00;0;7;0;0;0;4;2;4;0;0
2020-04-13 05:30:00;0;3;0;0;1;2;10;13;0;0
2020-04-13 05:45:00;0;5;0;5;2;3;13;14;0;0
2020-04-13 06:00:00;0;7;1;4;4;3;6;10;0;0
2020-04-13 06:15:00;0;11;0;0;0;2;10;4;0;0
2020-04-13 06:30:00;0;11;0;0;0;3;6;5;1;1
2020-04-13 06:45:00;0;10;2;1;2;3;8;6;0;0
2020-04-13 07:00:00;0;9;1;0;0;3;5;8;0;0
2020-04-13 07:15:00;0;7;0;0;0;0;5;7;1;0
2020-04-13 07:30:00;0;12;1;3;4;1;8;8;0;0
2020-04-13 07:45:00;0;5;0;0;0;0;9;3;0;1
