DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-08-22 00:00:00;10;15;8;0;0;0;0;0
2019-08-22 00:15:00;9;4;11;0;0;0;0;0
2019-08-22 00:30:00;8;14;6;0;0;0;0;0
2019-08-22 00:45:00;5;10;6;0;0;0;0;0
2019-08-22 01:00:00;6;10;10;0;0;0;0;0
2019-08-22 01:15:00;2;7;9;0;0;0;0;0
2019-08-22 01:30:00;2;10;7;0;0;0;0;0
2019-08-22 01:45:00;6;16;6;0;0;0;0;0
2019-08-22 02:00:00;3;10;5;0;0;0;0;0
2019-08-22 02:15:00;5;3;5;0;0;0;0;0
2019-08-22 02:30:00;3;6;3;0;0;0;0;0
2019-08-22 02:45:00;6;11;5;0;0;0;0;0
2019-08-22 03:00:00;6;4;3;0;0;0;0;0
2019-08-22 03:15:00;5;3;1;0;0;0;0;0
2019-08-22 03:30:00;2;5;2;0;0;0;0;0
2019-08-22 03:45:00;5;11;4;0;0;0;0;0
2019-08-22 04:00:00;10;13;1;0;0;0;0;0
2019-08-22 04:15:00;7;7;5;0;0;0;0;0
2019-08-22 04:30:00;7;20;9;0;0;0;0;0
2019-08-22 04:45:00;14;17;6;0;0;0;0;0
2019-08-22 05:00:00;17;23;16;0;0;0;0;0
2019-08-22 05:15:00;20;49;28;0;1;0;0;0
2019-08-22 05:30:00;30;59;38;0;0;0;0;0
2019-08-22 05:45:00;37;72;44;0;0;0;0;0
2019-08-22 06:00:00;47;87;53;0;0;0;0;0
2019-08-22 06:15:00;27;100;62;0;0;0;0;0
2019-08-22 06:30:00;32;118;56;0;0;0;0;0
2019-08-22 06:45:00;54;125;66;0;1;5;7;1
2019-08-22 07:00:00;28;109;73;0;4;0;0;1
2019-08-22 07:15:00;44;117;67;0;3;0;7;3
2019-08-22 07:30:00;64;114;61;0;6;3;12;6
2019-08-22 07:45:00;63;130;77;0;6;3;2;4
2019-08-22 08:00:00;45;128;76;0;10;0;4;7
2019-08-22 08:15:00;58;104;64;0;17;4;10;7
2019-08-22 08:30:00;54;114;45;0;3;4;15;4
2019-08-22 08:45:00;60;99;71;0;3;3;3;3
2019-08-22 09:00:00;48;123;42;0;15;2;2;17
2019-08-22 09:15:00;54;107;49;0;8;9;10;1
2019-08-22 09:30:00;50;113;68;0;4;0;2;0
2019-08-22 09:45:00;59;116;59;0;38;8;5;4
2019-08-22 10:00:00;56;142;69;0;1;4;4;4
2019-08-22 10:15:00;53;121;55;0;5;6;2;6
2019-08-22 10:30:00;65;135;67;0;3;3;17;1
2019-08-22 10:45:00;61;138;55;0;3;0;6;2
2019-08-22 11:00:00;66;120;79;0;7;1;5;4
2019-08-22 11:15:00;84;139;62;0;16;6;4;1
2019-08-22 11:30:00;64;132;56;0;6;4;34;6
2019-08-22 11:45:00;68;160;60;0;48;29;9;11
2019-08-22 12:00:00;75;148;69;0;59;4;7;37
2019-08-22 12:15:00;61;128;55;0;17;9;2;1
2019-08-22 12:30:00;75;139;58;0;1;0;9;7
2019-08-22 12:45:00;75;143;58;0;6;71;12;26
2019-08-22 13:00:00;80;134;68;0;6;6;1;47
2019-08-22 13:15:00;84;142;65;0;5;9;7;5
2019-08-22 13:30:00;82;141;58;0;17;4;3;23
2019-08-22 13:45:00;104;130;60;0;14;3;12;17
2019-08-22 14:00:00;88;141;80;0;40;7;28;0
2019-08-22 14:15:00;98;155;72;0;5;0;12;2
2019-08-22 14:30:00;101;162;70;0;9;2;13;28
2019-08-22 14:45:00;89;161;59;0;34;3;2;18
2019-08-22 15:00:00;110;163;73;0;33;8;15;24
2019-08-22 15:15:00;114;158;69;0;8;0;0;22
2019-08-22 15:30:00;97;214;64;0;43;3;68;4
2019-08-22 15:45:00;101;200;69;0;35;5;10;9
2019-08-22 16:00:00;105;167;80;0;72;4;3;25
2019-08-22 16:15:00;82;199;66;0;7;22;6;5
2019-08-22 16:30:00;111;189;80;0;5;5;11;3
2019-08-22 16:45:00;94;191;87;0;7;3;19;4
2019-08-22 17:00:00;116;212;80;0;5;14;10;3
2019-08-22 17:15:00;89;198;81;0;10;6;13;4
2019-08-22 17:30:00;89;179;75;0;34;2;19;8
2019-08-22 17:45:00;82;187;68;0;13;2;15;4
2019-08-22 18:00:00;64;187;71;0;8;1;9;13
2019-08-22 18:15:00;63;152;55;0;7;2;2;10
2019-08-22 18:30:00;73;148;63;0;13;4;6;6
2019-08-22 18:45:00;58;161;73;0;16;3;9;7
2019-08-22 19:00:00;65;131;65;0;14;1;14;4
2019-08-22 19:15:00;62;130;50;0;20;2;2;65
2019-08-22 19:30:00;40;114;43;0;18;0;0;4
2019-08-22 19:45:00;44;117;40;0;6;1;0;5
2019-08-22 20:00:00;50;130;36;0;5;1;9;4
2019-08-22 20:15:00;41;98;47;0;4;0;0;2
2019-08-22 20:30:00;45;82;38;0;9;1;0;2
2019-08-22 20:45:00;34;75;39;0;4;0;0;0
2019-08-22 21:00:00;33;81;36;0;0;1;0;0
2019-08-22 21:15:00;24;69;28;0;0;0;0;0
2019-08-22 21:30:00;28;77;26;0;0;0;0;0
2019-08-22 21:45:00;31;58;31;0;0;0;0;0
2019-08-22 22:00:00;37;76;26;0;0;0;0;0
2019-08-22 22:15:00;13;54;25;0;0;0;0;0
2019-08-22 22:30:00;21;43;17;0;0;0;0;0
2019-08-22 22:45:00;21;49;23;0;0;0;0;0
2019-08-22 23:00:00;16;28;18;0;0;0;0;0
2019-08-22 23:15:00;19;22;14;0;0;0;0;0
2019-08-22 23:30:00;11;22;10;0;0;0;0;0
2019-08-22 23:45:00;12;21;13;0;0;1;0;0
