DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-07-07 00:00:00;0;0;0;1;2;0;0;0
2020-07-07 00:15:00;0;0;0;3;1;0;0;0
2020-07-07 00:30:00;1;1;1;5;1;0;0;0
2020-07-07 00:45:00;1;0;0;3;0;0;0;0
2020-07-07 01:00:00;2;2;0;4;2;0;0;0
2020-07-07 01:15:00;2;1;1;1;0;0;0;0
2020-07-07 01:30:00;1;0;1;1;0;0;0;0
2020-07-07 01:45:00;5;2;1;3;2;0;0;0
2020-07-07 02:00:00;1;0;0;0;1;0;0;0
2020-07-07 02:15:00;2;0;0;1;2;0;0;0
2020-07-07 02:30:00;1;1;1;0;2;0;0;0
2020-07-07 02:45:00;1;2;0;4;1;0;0;0
2020-07-07 03:00:00;2;0;0;0;2;0;0;0
2020-07-07 03:15:00;3;0;0;1;1;0;0;0
2020-07-07 03:30:00;1;0;0;0;1;0;0;0
2020-07-07 03:45:00;2;0;0;0;0;0;0;0
2020-07-07 04:00:00;2;0;1;1;0;0;0;0
2020-07-07 04:15:00;10;0;0;2;0;0;0;0
2020-07-07 04:30:00;6;1;0;2;1;0;0;0
2020-07-07 04:45:00;13;1;2;7;0;0;0;0
2020-07-07 05:00:00;15;3;1;3;0;0;0;0
2020-07-07 05:15:00;33;8;3;7;1;0;0;0
2020-07-07 05:30:00;47;10;3;26;3;0;0;0
2020-07-07 05:45:00;49;6;8;39;3;0;0;0
2020-07-07 06:00:00;68;3;8;19;4;0;0;0
2020-07-07 06:15:00;74;5;8;36;2;2;0;0
2020-07-07 06:30:00;117;14;11;59;8;9;0;2
2020-07-07 06:45:00;119;7;5;78;10;11;0;1
2020-07-07 07:00:00;139;11;19;65;12;16;0;1
2020-07-07 07:15:00;191;17;17;76;17;8;0;0
2020-07-07 07:30:00;164;8;24;89;28;17;0;0
2020-07-07 07:45:00;135;17;35;113;38;11;0;1
2020-07-07 08:00:00;99;16;25;79;25;6;0;3
2020-07-07 08:15:00;141;15;32;86;17;21;0;0
2020-07-07 08:30:00;124;14;41;70;19;11;0;0
2020-07-07 08:45:00;108;18;24;92;14;11;0;0
2020-07-07 09:00:00;85;12;25;74;24;10;0;0
2020-07-07 09:15:00;92;13;36;69;19;9;0;0
2020-07-07 09:30:00;85;9;28;83;18;11;0;2
2020-07-07 09:45:00;89;15;29;73;21;32;1;0
2020-07-07 10:00:00;82;11;39;81;21;7;0;0
2020-07-07 10:15:00;87;11;26;88;25;4;0;0
2020-07-07 10:30:00;79;15;35;72;24;13;0;0
2020-07-07 10:45:00;75;17;44;95;25;11;0;0
2020-07-07 11:00:00;89;17;36;94;29;6;0;0
2020-07-07 11:15:00;79;6;41;95;32;7;0;0
2020-07-07 11:30:00;79;16;53;93;18;6;0;0
2020-07-07 11:45:00;104;17;48;93;16;6;0;0
2020-07-07 12:00:00;95;18;40;104;23;3;0;0
2020-07-07 12:15:00;80;10;43;102;16;5;0;3
2020-07-07 12:30:00;91;10;34;91;15;12;0;0
2020-07-07 12:45:00;103;14;34;99;27;6;1;0
2020-07-07 13:00:00;85;23;35;109;28;14;0;1
2020-07-07 13:15:00;81;15;34;100;24;8;0;4
2020-07-07 13:30:00;82;10;45;101;13;4;0;0
2020-07-07 13:45:00;102;14;39;110;24;12;0;0
2020-07-07 14:00:00;121;13;42;103;17;28;0;1
2020-07-07 14:15:00;91;12;63;115;20;18;0;0
2020-07-07 14:30:00;93;10;61;105;19;6;0;0
2020-07-07 14:45:00;120;14;48;115;27;16;0;0
2020-07-07 15:00:00;102;14;46;87;10;24;0;0
2020-07-07 15:15:00;107;14;57;134;36;19;0;0
2020-07-07 15:30:00;118;19;43;103;29;24;0;0
2020-07-07 15:45:00;119;12;54;122;21;39;0;0
2020-07-07 16:00:00;128;15;55;158;32;4;0;0
2020-07-07 16:15:00;105;13;51;160;23;10;1;0
2020-07-07 16:30:00;112;15;61;166;21;20;0;0
2020-07-07 16:45:00;114;19;65;128;28;16;0;0
2020-07-07 17:00:00;131;24;51;164;26;18;0;0
2020-07-07 17:15:00;101;25;60;149;35;22;0;0
2020-07-07 17:30:00;117;20;63;138;37;34;0;2
2020-07-07 17:45:00;112;10;52;126;19;13;0;0
2020-07-07 18:00:00;89;12;49;106;28;36;0;3
2020-07-07 18:15:00;89;17;43;140;37;12;0;1
2020-07-07 18:30:00;85;6;37;98;25;18;0;0
2020-07-07 18:45:00;90;10;31;79;33;31;0;0
2020-07-07 19:00:00;64;11;32;83;31;23;0;0
2020-07-07 19:15:00;59;8;30;68;32;9;0;0
2020-07-07 19:30:00;53;16;26;85;24;22;0;0
2020-07-07 19:45:00;62;12;20;72;14;29;0;0
2020-07-07 20:00:00;58;8;12;52;24;8;0;0
2020-07-07 20:15:00;39;5;18;48;13;16;0;0
2020-07-07 20:30:00;49;7;18;60;16;8;0;0
2020-07-07 20:45:00;40;8;14;46;19;9;0;0
2020-07-07 21:00:00;46;7;13;44;20;1;0;0
2020-07-07 21:15:00;24;5;5;41;21;5;0;0
2020-07-07 21:30:00;45;11;9;42;16;5;0;0
2020-07-07 21:45:00;27;6;8;35;10;0;0;0
2020-07-07 22:00:00;26;6;19;36;9;0;0;0
2020-07-07 22:15:00;17;4;5;29;6;0;0;0
2020-07-07 22:30:00;23;5;1;22;5;0;0;0
2020-07-07 22:45:00;17;1;3;33;3;0;0;0
2020-07-07 23:00:00;18;1;4;18;4;0;0;0
2020-07-07 23:15:00;6;0;1;15;3;0;0;0
2020-07-07 23:30:00;7;2;0;12;5;0;0;0
