DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-01-14 00:00:00;6;2;0;0;0;5;0;0;0;5;3
2020-01-14 00:15:00;10;12;1;3;1;6;6;3;5;3;1
2020-01-14 00:30:00;7;7;1;3;3;9;6;2;3;0;0
2020-01-14 00:45:00;4;3;0;0;0;9;3;4;0;1;0
2020-01-14 01:00:00;7;5;1;0;0;3;2;0;2;3;1
2020-01-14 01:15:00;5;5;0;2;0;4;7;2;1;1;0
2020-01-14 01:30:00;5;2;0;1;0;3;6;2;0;0;0
2020-01-14 01:45:00;11;6;1;1;0;9;10;0;0;0;0
2020-01-14 02:00:00;8;4;0;0;0;4;4;0;0;0;0
2020-01-14 02:15:00;6;3;0;2;1;5;3;2;0;2;1
2020-01-14 02:30:00;7;6;2;0;0;8;6;0;1;0;0
2020-01-14 02:45:00;8;6;0;0;0;1;5;1;0;3;2
2020-01-14 03:00:00;5;7;0;1;1;6;2;1;2;3;1
2020-01-14 03:15:00;7;7;1;1;2;8;1;1;0;2;1
2020-01-14 03:30:00;4;4;0;0;1;8;4;1;0;1;0
2020-01-14 03:45:00;6;6;1;2;0;5;2;0;1;1;1
2020-01-14 04:00:00;10;7;1;2;3;6;8;1;0;1;1
2020-01-14 04:15:00;15;10;1;3;4;8;5;1;1;2;0
2020-01-14 04:30:00;12;15;1;2;4;18;7;1;1;1;0
2020-01-14 04:45:00;30;14;2;4;5;45;28;3;3;7;7
2020-01-14 05:00:00;27;26;4;8;7;77;61;3;1;9;6
2020-01-14 05:15:00;39;32;12;16;5;120;114;6;1;15;7
2020-01-14 05:30:00;42;42;22;36;19;109;127;7;7;22;9
2020-01-14 05:45:00;83;97;23;34;18;127;129;9;10;24;10
2020-01-14 06:00:00;99;98;23;39;23;125;142;5;11;18;8
2020-01-14 06:15:00;81;91;20;51;28;152;178;4;14;27;11
2020-01-14 06:30:00;77;79;18;63;20;135;145;16;19;49;15
2020-01-14 06:45:00;61;81;20;68;26;117;138;18;15;28;9
2020-01-14 07:00:00;58;59;21;66;22;142;159;22;15;33;9
2020-01-14 07:15:00;77;60;17;78;20;142;154;37;22;40;11
2020-01-14 07:30:00;81;81;19;101;28;114;148;33;23;41;7
2020-01-14 07:45:00;74;97;28;98;33;118;136;31;35;62;23
2020-01-14 08:00:00;87;103;29;82;19;117;123;26;30;46;15
2020-01-14 08:15:00;66;87;14;71;22;115;119;25;31;51;20
2020-01-14 08:30:00;78;86;21;58;21;114;135;16;26;43;19
2020-01-14 08:45:00;76;79;24;65;14;92;94;24;36;50;22
2020-01-14 09:00:00;60;65;19;54;10;81;97;14;18;38;16
2020-01-14 09:15:00;67;77;12;57;23;78;96;14;25;44;19
2020-01-14 09:30:00;71;75;23;57;10;83;103;20;24;51;23
2020-01-14 09:45:00;72;75;12;55;12;70;69;11;17;44;26
2020-01-14 10:00:00;77;85;18;43;16;74;83;27;22;44;15
2020-01-14 10:15:00;81;87;18;50;22;70;83;17;23;59;22
2020-01-14 10:30:00;72;80;17;51;17;84;75;23;21;55;34
2020-01-14 10:45:00;72;76;21;58;14;72;63;19;35;55;16
2020-01-14 11:00:00;81;87;25;54;27;59;69;28;25;56;30
2020-01-14 11:15:00;71;77;24;58;15;58;62;16;32;61;29
2020-01-14 11:30:00;71;95;24;112;22;55;58;27;34;53;24
2020-01-14 11:45:00;74;75;28;52;29;82;66;22;30;73;44
2020-01-14 12:00:00;90;102;27;45;16;65;60;23;27;54;21
2020-01-14 12:15:00;84;99;25;40;9;70;88;15;34;60;24
2020-01-14 12:30:00;93;92;26;44;11;76;56;17;29;52;21
2020-01-14 12:45:00;90;90;22;50;14;67;83;20;28;62;29
2020-01-14 13:00:00;102;110;28;43;15;91;101;17;33;48;18
2020-01-14 13:15:00;95;127;24;57;13;105;127;18;35;61;25
2020-01-14 13:30:00;115;138;18;62;10;115;110;21;25;48;28
2020-01-14 13:45:00;115;128;30;56;17;87;94;27;19;54;21
2020-01-14 14:00:00;110;132;28;50;14;83;86;24;31;57;21
2020-01-14 14:15:00;164;197;24;46;15;87;78;23;33;70;20
2020-01-14 14:30:00;180;205;30;48;18;79;77;24;28;54;13
2020-01-14 14:45:00;156;191;26;65;12;66;68;18;33;60;18
2020-01-14 15:00:00;142;175;49;56;16;64;74;23;37;70;15
2020-01-14 15:15:00;156;200;33;65;23;72;68;34;39;70;25
2020-01-14 15:30:00;172;195;29;78;26;81;85;26;41;65;23
2020-01-14 15:45:00;174;204;28;67;21;89;98;35;37;77;28
2020-01-14 16:00:00;169;199;32;64;28;67;86;35;40;68;16
2020-01-14 16:15:00;179;190;45;61;28;87;102;23;52;89;29
2020-01-14 16:30:00;168;189;35;64;25;107;101;32;38;80;23
2020-01-14 16:45:00;151;177;23;65;27;93;89;34;42;91;27
2020-01-14 17:00:00;162;182;26;58;31;87;90;44;38;84;35
2020-01-14 17:15:00;173;202;33;65;16;96;106;32;51;66;30
2020-01-14 17:30:00;164;181;26;65;24;88;98;36;35;79;21
2020-01-14 17:45:00;163;194;25;67;15;78;76;23;42;53;17
2020-01-14 18:00:00;130;161;23;45;9;86;96;27;33;67;17
2020-01-14 18:15:00;133;136;28;45;16;77;76;26;24;71;25
2020-01-14 18:30:00;116;118;26;65;19;52;63;29;31;53;19
2020-01-14 18:45:00;109;104;23;33;14;56;55;18;23;49;18
2020-01-14 19:00:00;70;76;28;36;12;64;60;22;21;49;19
2020-01-14 19:15:00;80;76;12;35;11;56;48;14;18;48;9
2020-01-14 19:30:00;58;53;19;36;7;40;23;15;14;37;14
2020-01-14 19:45:00;56;55;26;22;11;45;39;13;15;33;8
2020-01-14 20:00:00;54;47;20;34;5;33;38;13;18;46;12
2020-01-14 20:15:00;47;47;18;27;6;43;33;10;12;24;8
2020-01-14 20:30:00;40;43;18;14;6;36;28;5;9;24;4
2020-01-14 20:45:00;37;26;5;11;7;48;41;4;10;22;4
2020-01-14 21:00:00;43;43;12;21;6;84;80;10;18;33;13
2020-01-14 21:15:00;35;34;21;19;4;71;53;4;3;18;5
2020-01-14 21:30:00;46;46;9;10;2;44;39;2;7;25;9
2020-01-14 21:45:00;80;94;13;14;5;25;16;5;5;22;5
2020-01-14 22:00:00;114;118;16;12;2;26;24;5;6;18;6
2020-01-14 22:15:00;73;70;21;15;3;35;24;7;5;20;6
2020-01-14 22:30:00;38;23;11;5;1;28;22;3;10;18;4
2020-01-14 22:45:00;28;11;4;9;6;13;4;2;5;15;2
2020-01-14 23:00:00;22;11;8;7;3;16;11;2;5;10;2
2020-01-14 23:15:00;13;13;2;2;3;25;14;5;3;8;3
2020-01-14 23:30:00;14;11;2;6;2;9;5;3;3;10;2
