DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-13 00:00:00;4;10;10;7;5;6;21;1;2;0;0;0
2019-10-13 00:15:00;8;11;15;5;4;4;16;5;9;1;0;0
2019-10-13 00:30:00;4;9;10;2;5;3;10;4;4;0;0;0
2019-10-13 00:45:00;1;13;14;2;4;11;30;0;0;0;0;0
2019-10-13 01:00:00;5;8;8;3;3;2;11;3;4;0;0;0
2019-10-13 01:15:00;5;12;14;0;0;6;19;6;7;0;0;0
2019-10-13 01:30:00;2;3;2;1;8;3;17;0;0;0;0;0
2019-10-13 01:45:00;5;10;14;3;2;16;47;0;0;0;0;0
2019-10-13 02:00:00;4;4;6;1;3;4;12;6;6;0;0;0
2019-10-13 02:15:00;3;5;8;0;0;1;7;0;0;0;0;0
2019-10-13 02:30:00;1;2;2;4;2;2;8;1;1;0;0;0
2019-10-13 02:45:00;1;2;3;0;0;3;8;0;0;0;0;0
2019-10-13 03:00:00;1;2;2;0;0;1;5;0;0;0;0;0
2019-10-13 03:15:00;2;3;4;0;4;3;10;0;0;0;0;0
2019-10-13 03:30:00;1;1;1;0;0;0;2;0;0;0;0;0
2019-10-13 03:45:00;0;1;1;2;1;0;2;1;0;0;0;0
2019-10-13 04:00:00;0;1;1;0;0;0;3;0;0;0;0;0
2019-10-13 04:15:00;1;3;4;0;0;2;6;0;0;0;0;0
2019-10-13 04:30:00;1;4;1;0;0;0;6;0;0;0;0;0
2019-10-13 04:45:00;1;5;4;0;0;0;1;0;0;0;0;0
2019-10-13 05:00:00;1;1;1;0;0;0;0;0;0;0;0;0
2019-10-13 05:15:00;2;3;3;0;0;1;3;0;0;0;0;0
2019-10-13 05:30:00;2;0;1;0;0;2;5;0;0;0;0;0
2019-10-13 05:45:00;6;4;4;2;2;0;3;0;0;0;0;0
2019-10-13 06:00:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-10-13 06:15:00;3;1;3;0;0;0;0;0;0;0;0;0
2019-10-13 06:30:00;3;3;2;0;0;1;6;0;0;0;0;0
2019-10-13 06:45:00;1;1;1;0;0;1;9;0;0;0;0;0
2019-10-13 07:00:00;4;3;4;0;0;1;1;0;1;0;0;0
2019-10-13 07:15:00;2;4;3;0;0;0;6;0;0;0;0;0
2019-10-13 07:30:00;4;8;7;0;0;0;3;0;0;0;0;0
2019-10-13 07:45:00;5;13;14;0;1;2;6;0;0;0;0;0
2019-10-13 08:00:00;5;12;16;0;0;1;6;0;0;0;0;0
2019-10-13 08:15:00;11;13;16;0;1;3;6;0;0;1;0;0
2019-10-13 08:30:00;15;16;18;0;2;1;5;0;0;0;0;0
2019-10-13 08:45:00;9;18;22;0;2;3;13;0;0;0;0;0
2019-10-13 09:00:00;8;26;25;0;0;4;14;1;2;1;0;0
2019-10-13 09:15:00;18;20;24;0;0;4;21;0;0;0;0;0
2019-10-13 09:30:00;12;18;17;1;1;2;14;1;3;0;0;0
2019-10-13 09:45:00;23;37;45;0;1;8;32;1;1;0;0;0
2019-10-13 10:00:00;26;24;32;0;0;11;28;0;1;0;0;0
2019-10-13 10:15:00;16;27;39;0;3;6;27;0;0;0;0;0
2019-10-13 10:30:00;20;23;35;1;2;13;38;2;2;0;0;0
2019-10-13 10:45:00;15;28;31;3;5;10;28;0;0;0;0;0
2019-10-13 11:00:00;15;23;26;3;3;15;41;2;3;0;0;4
2019-10-13 11:15:00;24;28;32;1;1;11;40;0;1;0;0;0
2019-10-13 11:30:00;22;26;35;4;2;9;49;0;3;0;0;0
2019-10-13 11:45:00;22;32;42;2;3;11;47;2;2;0;0;0
2019-10-13 12:00:00;23;27;31;1;0;14;55;0;2;1;0;0
2019-10-13 12:15:00;19;29;33;4;1;21;58;1;1;0;0;0
2019-10-13 12:30:00;23;19;28;0;3;5;42;2;2;1;0;0
2019-10-13 12:45:00;24;29;37;1;3;11;41;0;3;0;0;0
2019-10-13 13:00:00;16;26;31;4;2;18;45;0;1;0;0;1
2019-10-13 13:15:00;22;34;45;5;4;27;60;0;2;0;0;0
2019-10-13 13:30:00;25;26;31;2;3;21;48;0;0;0;0;0
2019-10-13 13:45:00;31;45;50;1;3;15;35;0;0;3;0;0
2019-10-13 14:00:00;23;35;38;3;1;14;53;0;0;4;0;3
2019-10-13 14:15:00;24;28;35;2;5;17;47;1;2;0;0;0
2019-10-13 14:30:00;28;42;49;9;2;19;50;0;0;0;0;0
2019-10-13 14:45:00;24;34;37;3;6;10;39;0;0;3;0;0
2019-10-13 15:00:00;23;30;34;2;5;15;43;1;1;2;0;2
2019-10-13 15:15:00;12;29;32;5;4;6;39;0;2;2;0;1
2019-10-13 15:30:00;25;43;45;4;4;15;34;0;0;0;0;6
2019-10-13 15:45:00;22;40;42;2;6;17;47;3;4;0;0;0
2019-10-13 16:00:00;24;39;46;3;1;10;42;0;2;1;0;0
2019-10-13 16:15:00;27;39;44;4;4;12;36;1;1;1;0;0
2019-10-13 16:30:00;24;41;49;4;6;21;52;1;2;2;0;0
2019-10-13 16:45:00;20;54;59;5;5;22;63;8;8;4;0;0
2019-10-13 17:00:00;16;32;42;2;5;14;52;0;1;1;0;0
2019-10-13 17:15:00;38;64;65;3;10;21;50;1;1;1;0;0
2019-10-13 17:30:00;25;41;48;6;8;13;38;2;3;2;0;0
2019-10-13 17:45:00;34;60;68;7;7;16;53;7;3;1;0;2
2019-10-13 18:00:00;27;44;41;9;6;14;43;1;2;0;0;0
2019-10-13 18:15:00;17;33;37;6;9;19;51;0;1;0;0;2
2019-10-13 18:30:00;27;39;52;5;8;18;40;0;2;1;0;0
2019-10-13 18:45:00;16;44;45;6;9;11;37;0;1;0;0;0
2019-10-13 19:00:00;16;43;48;8;8;24;67;2;2;1;0;0
2019-10-13 19:15:00;28;59;66;9;10;14;49;1;2;0;0;0
2019-10-13 19:30:00;26;46;58;5;9;21;63;2;3;0;0;0
2019-10-13 19:45:00;18;43;51;6;6;21;60;4;6;0;0;0
2019-10-13 20:00:00;22;29;40;9;5;17;57;1;1;0;0;0
2019-10-13 20:15:00;13;31;32;7;6;15;34;1;3;0;0;0
2019-10-13 20:30:00;10;28;30;9;5;12;34;0;0;0;0;0
2019-10-13 20:45:00;11;14;23;9;12;12;40;154;2;0;0;0
2019-10-13 21:00:00;6;14;20;3;4;10;29;565;3;1;0;0
2019-10-13 21:15:00;7;13;15;8;21;10;33;304;3;0;0;0
2019-10-13 21:30:00;3;9;15;6;3;9;33;4;8;0;0;0
2019-10-13 21:45:00;8;16;19;4;7;4;23;2;2;0;0;0
2019-10-13 22:00:00;6;7;11;5;2;3;15;0;5;0;0;0
2019-10-13 22:15:00;5;14;19;8;4;6;17;0;0;0;0;0
2019-10-13 22:30:00;5;11;18;2;1;24;92;1;1;0;0;0
2019-10-13 22:45:00;0;7;11;3;3;7;30;5;5;0;0;0
2019-10-13 23:00:00;2;6;9;2;4;0;15;2;2;0;0;0
2019-10-13 23:15:00;3;6;7;2;1;9;25;0;1;0;0;0
2019-10-13 23:30:00;2;0;0;0;5;1;5;9;9;0;0;0
2019-10-13 23:45:00;3;6;12;1;3;5;14;0;0;0;0;0
