DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-02-18 00:00:00;8;10;6;11;3;6;2;4;0;0;0
2020-02-18 00:15:00;5;10;6;12;4;4;3;4;0;1;1
2020-02-18 00:30:00;10;13;9;12;5;1;2;3;0;2;1
2020-02-18 00:45:00;13;16;9;11;3;2;1;2;0;1;1
2020-02-18 01:00:00;10;10;7;10;6;0;0;1;0;1;0
2020-02-18 01:15:00;2;5;1;10;0;2;1;1;0;0;1
2020-02-18 01:30:00;10;10;8;6;4;1;0;0;0;0;1
2020-02-18 01:45:00;6;6;5;6;1;1;0;1;0;0;0
2020-02-18 02:00:00;6;7;3;4;4;1;0;0;0;0;0
2020-02-18 02:15:00;13;13;7;4;1;1;0;1;0;1;0
2020-02-18 02:30:00;12;14;11;4;5;0;0;1;0;0;0
2020-02-18 02:45:00;3;6;3;4;0;0;0;0;0;0;0
2020-02-18 03:00:00;3;6;2;6;1;1;0;0;0;1;3
2020-02-18 03:15:00;5;7;8;8;2;2;0;1;0;0;0
2020-02-18 03:30:00;7;8;4;8;3;1;0;3;0;0;1
2020-02-18 03:45:00;5;6;7;10;1;2;0;0;0;2;0
2020-02-18 04:00:00;11;17;5;6;5;2;2;3;0;2;1
2020-02-18 04:15:00;20;25;9;7;6;0;1;3;0;0;1
2020-02-18 04:30:00;26;27;17;10;8;3;1;5;0;4;6
2020-02-18 04:45:00;36;39;24;6;9;5;1;10;0;6;7
2020-02-18 05:00:00;62;67;59;18;27;13;4;11;0;11;14
2020-02-18 05:15:00;73;79;78;26;21;16;9;9;0;21;25
2020-02-18 05:30:00;110;121;89;45;37;24;7;20;0;21;22
2020-02-18 05:45:00;95;109;87;58;64;18;9;44;0;19;28
2020-02-18 06:00:00;97;122;87;74;61;29;8;54;0;18;22
2020-02-18 06:15:00;122;151;107;77;50;17;6;33;0;33;39
2020-02-18 06:30:00;161;182;153;83;59;39;17;26;0;30;54
2020-02-18 06:45:00;156;182;172;104;71;44;15;37;0;42;49
2020-02-18 07:00:00;145;172;152;135;89;50;23;34;0;29;48
2020-02-18 07:15:00;148;186;152;169;115;58;41;32;0;43;76
2020-02-18 07:30:00;151;180;158;157;121;67;49;27;0;42;77
2020-02-18 07:45:00;160;188;181;151;130;45;32;46;0;45;74
2020-02-18 08:00:00;164;193;138;132;85;40;22;33;0;36;44
2020-02-18 08:15:00;119;150;131;127;98;44;22;50;0;40;47
2020-02-18 08:30:00;133;162;155;102;77;38;20;33;0;28;41
2020-02-18 08:45:00;132;168;137;117;94;34;13;41;0;25;35
2020-02-18 09:00:00;112;133;100;121;95;19;6;42;0;25;18
2020-02-18 09:15:00;104;131;85;98;83;32;28;31;0;23;29
2020-02-18 09:30:00;114;146;95;110;93;32;10;36;0;23;28
2020-02-18 09:45:00;112;141;102;115;83;26;21;38;0;21;28
2020-02-18 10:00:00;104;134;85;115;99;27;12;38;0;23;21
2020-02-18 10:15:00;107;142;103;114;85;24;16;57;0;23;16
2020-02-18 10:30:00;103;146;101;113;84;30;23;42;0;24;32
2020-02-18 10:45:00;115;152;118;110;94;31;12;51;0;15;18
2020-02-18 11:00:00;92;142;89;123;81;31;25;34;0;15;23
2020-02-18 11:15:00;113;159;124;105;92;27;14;46;0;21;28
2020-02-18 11:30:00;88;122;79;105;98;20;5;44;0;10;21
2020-02-18 11:45:00;110;135;96;125;93;18;12;33;0;20;26
2020-02-18 12:00:00;115;150;89;125;97;20;5;63;0;29;24
2020-02-18 12:15:00;109;159;111;189;105;23;13;43;0;21;21
2020-02-18 12:30:00;107;144;105;134;86;25;12;57;0;21;20
2020-02-18 12:45:00;113;141;111;152;101;32;24;61;0;23;27
2020-02-18 13:00:00;128;173;131;97;67;28;13;51;0;22;23
2020-02-18 13:15:00;116;159;108;130;106;32;15;66;0;24;34
2020-02-18 13:30:00;127;162;137;116;105;26;7;61;0;26;37
2020-02-18 13:45:00;115;152;136;143;103;36;16;49;0;33;34
2020-02-18 14:00:00;110;158;101;144;103;17;7;71;0;18;26
2020-02-18 14:15:00;114;169;108;142;120;33;33;55;0;35;37
2020-02-18 14:30:00;104;145;103;166;118;18;14;95;0;25;36
2020-02-18 14:45:00;110;160;124;158;130;29;13;86;0;29;34
2020-02-18 15:00:00;109;153;118;169;115;18;11;79;0;27;38
2020-02-18 15:15:00;100;145;110;183;135;33;19;67;0;28;35
2020-02-18 15:30:00;117;180;113;177;138;38;23;78;0;22;44
2020-02-18 15:45:00;101;163;124;180;140;26;21;84;0;36;36
2020-02-18 16:00:00;140;203;143;206;142;33;13;105;0;35;43
2020-02-18 16:15:00;122;174;119;180;179;37;15;85;0;30;40
2020-02-18 16:30:00;112;168;128;178;149;35;18;84;0;28;32
2020-02-18 16:45:00;125;190;131;205;161;39;23;111;0;37;43
2020-02-18 17:00:00;135;211;131;201;170;39;18;91;0;37;48
2020-02-18 17:15:00;124;191;127;207;185;34;20;82;0;44;45
2020-02-18 17:30:00;134;194;139;176;167;28;20;76;0;29;39
2020-02-18 17:45:00;120;172;119;197;156;27;27;84;0;27;30
2020-02-18 18:00:00;113;184;133;176;152;26;13;69;0;27;32
2020-02-18 18:15:00;94;148;113;170;129;40;29;91;0;29;29
2020-02-18 18:30:00;97;142;94;159;148;32;12;79;0;36;40
2020-02-18 18:45:00;96;154;103;138;123;22;12;56;0;20;12
2020-02-18 19:00:00;94;146;92;128;83;18;11;56;0;32;33
2020-02-18 19:15:00;96;131;77;99;69;21;10;47;0;28;26
2020-02-18 19:30:00;78;112;75;102;81;23;15;48;0;27;23
2020-02-18 19:45:00;82;126;79;104;79;29;11;36;0;23;13
2020-02-18 20:00:00;74;116;74;88;60;20;14;35;0;24;19
2020-02-18 20:15:00;62;100;55;80;63;17;8;44;0;19;27
2020-02-18 20:30:00;58;89;69;59;50;17;11;39;0;19;18
2020-02-18 20:45:00;70;99;59;57;32;16;15;34;0;14;16
2020-02-18 21:00:00;87;116;100;62;54;13;5;25;0;26;26
2020-02-18 21:15:00;64;94;60;52;36;20;8;33;0;15;21
2020-02-18 21:30:00;66;91;61;59;30;17;9;21;0;14;15
2020-02-18 21:45:00;42;61;33;66;42;7;13;28;0;15;10
2020-02-18 22:00:00;44;78;41;69;55;7;7;31;0;8;7
2020-02-18 22:15:00;44;84;43;55;43;6;7;42;0;8;1
2020-02-18 22:30:00;44;67;40;34;28;4;0;30;0;10;12
2020-02-18 22:45:00;28;48;16;47;29;9;6;16;0;17;15
2020-02-18 23:00:00;31;52;23;34;27;5;2;7;0;2;8
2020-02-18 23:15:00;19;27;21;33;22;3;0;10;0;6;2
2020-02-18 23:30:00;23;27;19;19;12;2;1;8;0;3;2
