DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-12-25 00:00:00;1;0;1;1;0;1
2020-12-25 00:15:00;1;1;1;0;0;0
2020-12-25 00:30:00;5;1;1;1;1;0
2020-12-25 00:45:00;2;0;0;0;0;0
2020-12-25 01:00:00;0;1;0;0;0;0
2020-12-25 01:15:00;1;0;0;2;0;0
2020-12-25 01:30:00;1;0;0;0;0;0
2020-12-25 01:45:00;1;0;0;0;0;0
2020-12-25 02:00:00;1;0;0;3;0;0
2020-12-25 02:15:00;0;0;1;1;0;0
2020-12-25 02:30:00;1;0;0;0;0;0
2020-12-25 02:45:00;1;0;1;0;0;0
2020-12-25 03:00:00;0;0;0;0;0;0
2020-12-25 03:15:00;0;0;1;0;0;0
2020-12-25 03:30:00;4;0;0;1;0;0
2020-12-25 03:45:00;1;0;0;0;0;0
2020-12-25 04:00:00;0;0;0;0;0;0
2020-12-25 04:15:00;0;0;1;1;0;1
2020-12-25 04:30:00;0;0;2;0;0;0
2020-12-25 04:45:00;2;0;2;1;0;1
2020-12-25 05:00:00;7;0;0;1;0;0
2020-12-25 05:15:00;5;5;0;2;0;2
2020-12-25 05:30:00;7;2;2;3;0;1
2020-12-25 05:45:00;12;5;3;5;0;0
2020-12-25 06:00:00;7;0;7;13;0;0
2020-12-25 06:15:00;9;3;3;5;0;1
2020-12-25 06:30:00;9;3;5;4;1;1
2020-12-25 06:45:00;3;6;3;3;0;0
2020-12-25 07:00:00;7;1;2;3;1;1
2020-12-25 07:15:00;4;2;4;8;1;4
2020-12-25 07:30:00;8;5;4;4;0;1
2020-12-25 07:45:00;14;2;5;9;0;3
2020-12-25 08:00:00;15;2;5;4;0;1
2020-12-25 08:15:00;9;2;2;3;1;3
2020-12-25 08:30:00;20;2;6;10;0;1
2020-12-25 08:45:00;17;7;2;11;0;4
2020-12-25 09:00:00;15;7;10;7;0;4
2020-12-25 09:15:00;21;10;13;15;0;4
2020-12-25 09:30:00;26;6;15;13;2;4
2020-12-25 09:45:00;30;11;31;17;1;4
2020-12-25 10:00:00;38;20;21;15;1;3
2020-12-25 10:15:00;32;19;28;20;1;6
2020-12-25 10:30:00;52;27;36;23;2;17
2020-12-25 10:45:00;64;36;27;28;2;16
2020-12-25 11:00:00;56;22;35;37;2;10
2020-12-25 11:15:00;59;39;40;43;2;11
2020-12-25 11:30:00;64;48;55;51;3;18
2020-12-25 11:45:00;93;55;53;51;3;20
2020-12-25 12:00:00;82;66;36;39;3;22
2020-12-25 12:15:00;75;46;46;44;2;14
2020-12-25 12:30:00;67;38;40;51;1;14
2020-12-25 12:45:00;69;39;35;49;1;9
2020-12-25 13:00:00;73;43;36;68;3;12
2020-12-25 13:15:00;64;35;29;52;6;11
2020-12-25 13:30:00;60;41;37;44;6;11
2020-12-25 13:45:00;73;45;55;65;4;9
2020-12-25 14:00:00;74;46;38;54;4;13
2020-12-25 14:15:00;81;36;45;60;5;18
2020-12-25 14:30:00;76;43;47;53;3;14
2020-12-25 14:45:00;93;47;54;55;3;15
2020-12-25 15:00:00;79;47;53;67;7;14
2020-12-25 15:15:00;69;36;43;55;3;15
2020-12-25 15:30:00;79;39;52;54;8;10
2020-12-25 15:45:00;70;32;50;71;5;16
2020-12-25 16:00:00;79;45;39;58;5;12
2020-12-25 16:15:00;76;39;53;54;5;14
2020-12-25 16:30:00;90;51;43;52;6;12
2020-12-25 16:45:00;78;40;51;64;4;11
2020-12-25 17:00:00;73;42;44;57;3;11
2020-12-25 17:15:00;59;46;30;66;6;16
2020-12-25 17:30:00;65;37;38;54;5;12
2020-12-25 17:45:00;60;37;38;44;8;14
2020-12-25 18:00:00;73;54;23;55;4;12
2020-12-25 18:15:00;66;33;31;54;2;16
2020-12-25 18:30:00;61;35;33;46;5;10
2020-12-25 18:45:00;54;19;30;53;1;9
2020-12-25 19:00:00;51;22;32;48;4;9
2020-12-25 19:15:00;49;28;32;37;4;14
2020-12-25 19:30:00;62;22;24;43;4;9
2020-12-25 19:45:00;53;15;32;31;2;9
2020-12-25 20:00:00;66;26;23;47;4;11
2020-12-25 20:15:00;71;37;43;48;3;18
2020-12-25 20:30:00;87;42;36;49;4;26
2020-12-25 20:45:00;63;34;35;47;13;11
2020-12-25 21:00:00;28;11;4;25;3;6
2020-12-25 21:15:00;13;9;3;9;2;4
2020-12-25 21:30:00;7;1;2;4;0;0
2020-12-25 21:45:00;9;4;3;10;0;1
2020-12-25 22:00:00;9;0;6;7;0;2
2020-12-25 22:15:00;9;1;7;8;0;1
2020-12-25 22:30:00;5;2;2;6;0;2
2020-12-25 22:45:00;7;1;2;3;0;2
2020-12-25 23:00:00;5;4;2;6;1;1
2020-12-25 23:15:00;3;1;1;4;1;0
2020-12-25 23:30:00;3;4;1;3;1;0
2020-12-25 23:45:00;2;1;0;1;0;0
