DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2019-12-12 00:00:00;16;7;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 00:15:00;23;10;0;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 00:30:00;27;14;2;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 00:45:00;15;9;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 01:00:00;12;11;0;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 01:15:00;6;2;1;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 01:30:00;7;10;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 01:45:00;12;6;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 02:00:00;3;1;0;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 02:15:00;8;3;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 02:30:00;4;5;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 02:45:00;5;9;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 03:00:00;7;5;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 03:15:00;5;2;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 03:30:00;12;7;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 03:45:00;6;5;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 04:00:00;6;5;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 04:15:00;13;4;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 04:30:00;17;9;0;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 04:45:00;38;21;0;11;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 05:00:00;57;50;0;11;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 05:15:00;97;95;0;26;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 05:30:00;102;102;0;27;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 05:45:00;100;101;0;45;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 06:00:00;108;104;0;45;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 06:15:00;111;126;0;37;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 06:30:00;130;168;0;54;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 06:45:00;128;150;0;66;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 07:00:00;151;191;0;58;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 07:15:00;155;182;0;77;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 07:30:00;215;234;1;124;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 07:45:00;143;212;0;105;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 08:00:00;134;234;1;79;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 08:15:00;156;201;0;104;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 08:30:00;130;142;2;97;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 08:45:00;138;158;0;97;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 09:00:00;110;113;0;80;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 09:15:00;136;152;0;90;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 09:30:00;124;132;1;80;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 09:45:00;138;137;3;83;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0
