DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-04-14 00:00:00;3;0;0;1;0;11;1;0;0
2020-04-14 00:15:00;2;0;0;1;0;13;0;0;0
2020-04-14 00:30:00;3;0;0;2;0;12;1;0;0
2020-04-14 00:45:00;4;1;0;2;0;14;1;0;0
2020-04-14 01:00:00;3;1;0;2;0;12;1;0;0
2020-04-14 01:15:00;2;2;0;4;0;14;1;0;0
2020-04-14 01:30:00;0;0;0;0;0;12;0;0;0
2020-04-14 01:45:00;1;0;0;1;0;14;1;0;0
2020-04-14 02:00:00;0;0;0;1;0;12;1;0;0
2020-04-14 02:15:00;3;0;0;2;0;13;1;0;0
2020-04-14 02:30:00;4;3;0;1;0;12;1;0;0
2020-04-14 02:45:00;1;2;0;3;0;14;0;0;0
2020-04-14 03:00:00;4;2;0;4;0;12;1;0;0
2020-04-14 03:15:00;1;1;0;3;0;14;1;0;0
2020-04-14 03:30:00;3;0;0;1;0;12;1;0;0
2020-04-14 03:45:00;0;0;0;1;0;13;1;0;0
2020-04-14 04:00:00;2;0;0;1;0;12;0;0;0
2020-04-14 04:15:00;2;1;2;11;0;14;1;0;0
2020-04-14 04:30:00;6;3;0;3;0;12;1;0;0
2020-04-14 04:45:00;13;3;0;10;0;14;1;0;0
2020-04-14 05:00:00;7;3;0;12;0;9;0;0;0
2020-04-14 05:15:00;31;5;0;16;0;10;1;0;0
2020-04-14 05:30:00;47;9;3;56;0;10;1;0;0
2020-04-14 05:45:00;71;12;0;63;0;10;0;0;0
2020-04-14 06:00:00;55;8;1;53;0;10;1;0;0
2020-04-14 06:15:00;62;15;5;80;0;10;1;0;0
2020-04-14 06:30:00;57;12;5;86;0;10;0;0;0
2020-04-14 06:45:00;88;19;4;101;0;10;1;0;0
2020-04-14 07:00:00;70;13;6;98;0;10;0;0;0
2020-04-14 07:15:00;79;18;1;99;0;10;1;0;0
2020-04-14 07:30:00;69;12;5;96;0;10;1;0;0
2020-04-14 07:45:00;63;22;8;123;0;10;0;0;0
