2020-10-14 00:00:00;8;8;0;4;7;3;0;0;1;0;0;0;0;0
2020-10-14 00:15:00;9;13;0;9;13;3;3;3;1;0;0;0;0;0
2020-10-14 00:30:00;9;12;0;2;4;2;2;1;0;0;0;0;0;0
2020-10-14 00:45:00;4;15;0;5;5;4;2;2;0;0;0;0;0;0
2020-10-14 01:00:00;8;8;0;2;6;2;0;0;0;0;0;0;0;0
2020-10-14 01:15:00;4;5;0;3;5;0;1;1;1;0;0;0;0;0
2020-10-14 01:30:00;3;5;0;1;4;1;0;0;0;0;0;0;0;0
2020-10-14 01:45:00;3;5;0;5;4;0;0;0;0;0;0;0;0;0
2020-10-14 02:00:00;3;2;0;2;6;1;1;1;1;0;0;0;0;0
2020-10-14 02:15:00;1;3;0;4;7;0;0;0;0;0;0;0;0;0
2020-10-14 02:30:00;4;3;0;0;4;0;1;0;0;0;0;0;0;0
2020-10-14 02:45:00;6;6;0;4;8;2;0;0;0;0;0;0;0;0
2020-10-14 03:00:00;4;6;0;3;6;1;0;1;0;0;0;0;0;0
2020-10-14 03:15:00;3;4;0;2;3;0;0;0;0;0;1;0;0;0
2020-10-14 03:30:00;7;4;0;4;5;2;0;0;0;0;0;0;0;0
2020-10-14 03:45:00;4;4;0;1;7;4;0;0;0;0;0;0;0;0
2020-10-14 04:00:00;4;11;0;4;7;1;1;0;0;0;0;0;0;0
2020-10-14 04:15:00;11;10;0;6;17;1;0;2;0;0;0;0;0;0
2020-10-14 04:30:00;6;12;0;6;14;2;1;1;1;0;0;0;0;0
2020-10-14 04:45:00;20;28;0;9;16;3;0;2;0;1;0;0;0;0
2020-10-14 05:00:00;40;54;0;25;29;2;1;0;0;0;0;0;0;0
2020-10-14 05:15:00;101;119;0;19;46;4;3;3;2;0;1;0;0;0
2020-10-14 05:30:00;119;137;3;33;51;11;0;4;0;1;0;0;0;0
2020-10-14 05:45:00;94;117;0;54;83;13;1;7;1;0;0;0;0;0
2020-10-14 06:00:00;62;82;0;69;84;14;1;1;0;5;1;0;0;0
2020-10-14 06:15:00;98;136;0;72;117;35;3;9;1;1;0;0;0;0
2020-10-14 06:30:00;132;171;0;67;99;35;3;13;2;9;0;0;0;0
2020-10-14 06:45:00;159;181;0;75;96;38;0;13;3;6;0;0;0;0
2020-10-14 07:00:00;158;176;0;79;110;56;10;16;4;4;0;0;0;0
2020-10-14 07:15:00;164;190;1;115;104;109;16;38;5;11;1;0;2;0
2020-10-14 07:30:00;149;157;0;128;113;119;43;42;16;31;0;1;10;0
2020-10-14 07:45:00;163;175;2;91;108;91;55;55;18;33;1;3;7;0
2020-10-14 08:00:00;180;194;1;68;85;79;16;25;16;12;0;5;4;0
2020-10-14 08:15:00;120;152;1;89;99;73;13;25;9;22;0;0;4;0
2020-10-14 08:30:00;124;179;0;93;108;69;13;23;12;8;0;0;0;0
2020-10-14 08:45:00;106;146;2;82;111;78;15;25;16;13;1;0;10;0
2020-10-14 09:00:00;84;143;1;71;98;53;11;22;12;7;3;4;1;0
2020-10-14 09:15:00;105;153;2;76;92;57;9;16;10;6;0;0;2;1
2020-10-14 09:30:00;82;161;1;84;108;77;11;25;10;8;5;0;1;0
2020-10-14 09:45:00;98;159;2;75;106;70;15;26;12;6;4;5;1;2
2020-10-14 10:00:00;97;165;5;80;92;66;18;27;17;9;0;0;1;0
2020-10-14 10:15:00;101;150;6;71;103;49;11;25;13;6;0;0;2;17
2020-10-14 10:30:00;93;150;2;83;107;69;17;25;9;7;1;0;0;10
2020-10-14 10:45:00;101;163;0;85;121;55;11;24;12;4;1;0;9;0
2020-10-14 11:00:00;93;171;0;99;123;57;13;37;11;3;1;0;0;0
2020-10-14 11:15:00;83;137;1;76;121;50;19;28;14;6;2;0;6;4
2020-10-14 11:30:00;97;147;1;91;104;50;23;27;15;6;0;0;1;0
2020-10-14 11:45:00;93;156;3;92;120;54;20;27;11;4;0;6;5;0
2020-10-14 12:00:00;91;134;4;91;120;53;26;40;14;10;0;8;0;0
2020-10-14 12:15:00;97;130;2;97;112;49;13;27;8;2;4;0;2;2
2020-10-14 12:30:00;108;133;1;102;147;57;19;34;16;1;0;0;1;0
2020-10-14 12:45:00;133;153;3;109;121;79;17;36;13;5;4;0;1;0
2020-10-14 13:00:00;145;174;5;97;129;60;39;50;23;6;22;2;0;5
2020-10-14 13:15:00;152;145;3;91;103;56;25;49;20;3;2;0;47;1
2020-10-14 13:30:00;154;159;2;101;83;82;15;43;18;0;1;0;0;0
2020-10-14 13:45:00;171;181;0;98;118;66;24;46;14;7;4;11;25;0
2020-10-14 14:00:00;133;152;0;111;133;58;16;36;14;5;2;0;1;4
2020-10-14 14:15:00;107;136;2;107;108;61;18;33;11;6;0;0;3;4
2020-10-14 14:30:00;105;141;7;115;115;70;12;35;16;3;1;0;0;0
2020-10-14 14:45:00;121;146;1;106;112;85;15;26;22;12;2;0;9;0
2020-10-14 15:00:00;99;160;2;101;112;66;18;40;12;2;2;1;6;1
2020-10-14 15:15:00;106;145;1;104;98;81;22;36;11;5;2;13;5;4
