DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-01-13 00:00:00;11;14;10;1;0;13;1;1;4;4;3;3;0;0;0;0
2020-01-13 00:15:00;7;12;12;0;2;11;1;4;1;1;1;1;0;0;0;0
2020-01-13 00:30:00;5;15;17;1;1;16;1;5;2;2;2;2;0;0;0;0
2020-01-13 00:45:00;10;9;10;2;2;6;0;4;3;3;3;3;0;0;0;0
2020-01-13 01:00:00;10;11;10;0;1;10;0;2;2;2;2;2;0;0;0;0
2020-01-13 01:15:00;9;5;5;0;1;6;1;0;2;2;2;2;0;0;0;0
2020-01-13 01:30:00;4;6;5;1;0;3;0;0;1;1;1;1;0;0;0;0
2020-01-13 01:45:00;6;6;5;2;0;8;0;1;2;2;1;1;0;0;0;0
2020-01-13 02:00:00;6;6;7;2;1;7;0;5;0;0;0;0;0;0;0;0
2020-01-13 02:15:00;8;6;5;0;1;8;0;1;1;1;1;1;0;0;0;0
2020-01-13 02:30:00;1;5;4;2;2;5;0;0;1;1;1;1;0;0;0;0
2020-01-13 02:45:00;6;3;3;1;5;4;1;3;2;1;2;2;0;0;0;0
2020-01-13 03:00:00;7;3;3;0;5;4;0;0;1;1;1;1;0;0;0;0
2020-01-13 03:15:00;3;0;0;0;0;1;0;0;2;2;1;1;0;0;0;0
2020-01-13 03:30:00;5;5;4;1;2;5;1;1;3;3;4;3;0;0;0;0
2020-01-13 03:45:00;13;7;6;0;2;6;2;4;1;1;1;1;0;0;0;0
2020-01-13 04:00:00;7;9;7;0;2;9;0;1;0;0;0;0;0;0;0;0
2020-01-13 04:15:00;11;6;6;0;5;9;0;0;3;4;3;3;0;0;0;0
2020-01-13 04:30:00;12;8;8;1;6;12;0;2;7;9;6;6;0;0;0;0
2020-01-13 04:45:00;12;16;14;1;6;15;2;3;5;6;5;5;0;0;0;0
2020-01-13 05:00:00;22;23;17;2;9;21;0;5;10;11;11;11;0;0;0;0
2020-01-13 05:15:00;34;32;28;1;9;26;1;16;11;10;11;11;0;0;0;0
2020-01-13 05:30:00;62;66;39;1;22;64;3;17;23;25;29;32;0;0;0;0
2020-01-13 05:45:00;53;103;57;3;22;96;0;22;40;41;34;35;0;0;0;0
