DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-05-21 00:00:00;14;5;1;0;2;8;8;6;8;2;0;0
2020-05-21 00:15:00;12;5;0;3;1;3;10;6;4;4;0;0
2020-05-21 00:30:00;5;3;2;1;4;17;8;6;15;5;0;0
2020-05-21 00:45:00;12;6;2;0;2;10;13;6;8;4;0;0
2020-05-21 01:00:00;8;5;2;2;3;6;4;3;6;4;0;0
2020-05-21 01:15:00;9;7;4;2;4;7;6;3;4;2;0;0
2020-05-21 01:30:00;6;8;1;2;3;7;5;3;1;0;0;0
2020-05-21 01:45:00;6;5;0;1;3;5;12;9;4;1;0;0
2020-05-21 02:00:00;4;3;1;0;0;11;6;3;3;2;0;0
2020-05-21 02:15:00;1;5;1;0;2;5;4;2;5;2;0;0
2020-05-21 02:30:00;2;2;2;1;3;5;6;4;5;1;0;0
2020-05-21 02:45:00;3;1;0;2;3;3;7;5;1;5;0;0
2020-05-21 03:00:00;3;3;1;0;0;4;6;4;3;5;0;0
2020-05-21 03:15:00;4;0;0;0;1;4;4;1;1;2;0;0
2020-05-21 03:30:00;4;1;0;0;0;3;5;1;0;1;0;0
2020-05-21 03:45:00;2;2;0;0;0;4;2;1;0;1;0;0
2020-05-21 04:00:00;3;3;0;0;0;3;1;0;1;2;0;0
2020-05-21 04:15:00;3;2;0;0;0;3;3;2;3;2;0;0
2020-05-21 04:30:00;3;3;1;2;3;2;4;4;2;0;0;0
2020-05-21 04:45:00;1;5;1;1;0;1;2;0;7;1;0;0
2020-05-21 05:00:00;6;6;0;2;3;1;3;2;3;3;0;0
2020-05-21 05:15:00;8;2;0;1;1;3;2;0;5;2;0;0
2020-05-21 05:30:00;3;1;0;1;1;9;6;3;6;1;0;0
2020-05-21 05:45:00;10;6;1;1;5;15;5;2;10;7;0;0
2020-05-21 06:00:00;10;4;0;2;3;5;9;8;9;5;0;0
2020-05-21 06:15:00;22;6;2;0;5;24;8;5;5;6;0;0
2020-05-21 06:30:00;13;1;0;5;8;9;9;6;8;0;0;0
2020-05-21 06:45:00;9;5;1;1;2;8;9;4;3;3;0;0
2020-05-21 07:00:00;14;5;1;0;3;12;5;5;6;3;0;0
2020-05-21 07:15:00;14;8;2;2;5;9;4;4;8;3;0;0
2020-05-21 07:30:00;14;5;0;1;1;5;3;3;11;4;0;0
2020-05-21 07:45:00;17;6;0;3;6;12;5;6;15;8;0;0
2020-05-21 08:00:00;22;3;0;2;3;6;3;3;18;5;0;0
2020-05-21 08:15:00;27;8;2;1;6;15;13;7;16;4;0;0
2020-05-21 08:30:00;13;5;1;4;7;11;13;9;23;10;0;0
2020-05-21 08:45:00;30;11;4;6;6;22;13;14;25;14;0;0
2020-05-21 09:00:00;33;9;1;4;3;18;13;9;29;8;0;0
2020-05-21 09:15:00;31;13;2;3;7;18;13;11;30;7;3;0
2020-05-21 09:30:00;39;19;1;8;9;21;27;27;28;8;5;3
2020-05-21 09:45:00;35;15;2;7;12;24;19;18;33;14;3;5
2020-05-21 10:00:00;41;18;5;5;13;26;32;33;28;8;0;0
2020-05-21 10:15:00;49;22;4;10;12;28;34;24;38;11;8;115
2020-05-21 10:30:00;42;15;2;13;15;30;29;25;41;9;1;8
2020-05-21 10:45:00;43;23;2;8;11;26;32;27;42;8;2;0
2020-05-21 11:00:00;40;20;2;15;11;33;27;16;48;6;4;8
2020-05-21 11:15:00;49;29;1;10;7;32;40;32;38;11;5;20
2020-05-21 11:30:00;38;16;5;12;11;18;22;21;44;8;2;3
2020-05-21 11:45:00;44;23;3;4;5;27;29;19;39;14;2;4
2020-05-21 12:00:00;50;21;2;12;15;32;31;28;41;12;2;0
2020-05-21 12:15:00;54;29;3;4;10;36;31;26;54;14;5;10
2020-05-21 12:30:00;54;22;5;16;12;35;39;33;45;10;16;3
2020-05-21 12:45:00;41;20;2;8;11;34;43;31;42;14;4;3
2020-05-21 13:00:00;43;22;1;6;8;32;46;34;50;12;1;7
2020-05-21 13:15:00;34;25;2;9;6;32;30;21;35;14;7;9
2020-05-21 13:30:00;55;22;3;14;13;35;34;27;40;9;5;0
2020-05-21 13:45:00;52;29;3;17;15;31;27;24;39;16;5;2
2020-05-21 14:00:00;55;25;1;16;23;48;44;37;46;12;10;5
2020-05-21 14:15:00;45;25;3;13;15;48;51;35;43;16;6;1
2020-05-21 14:30:00;49;19;3;8;7;44;47;33;51;20;7;52
2020-05-21 14:45:00;44;16;7;18;17;49;42;33;37;6;7;5
2020-05-21 15:00:00;48;27;1;6;7;36;48;36;43;11;11;0
2020-05-21 15:15:00;46;25;1;3;4;43;47;32;37;15;4;5
2020-05-21 15:30:00;57;33;3;17;16;33;28;24;46;19;1;6
