DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-09-19 00:00:00;3;11;9;9;9;0;0;0;0;0;0;0
2020-09-19 00:15:00;3;19;18;10;8;0;0;0;0;0;0;0
2020-09-19 00:30:00;5;15;12;12;6;0;0;0;0;0;0;0
2020-09-19 00:45:00;4;12;11;9;4;0;0;0;0;0;0;0
2020-09-19 01:00:00;4;12;12;9;6;0;0;0;0;0;0;0
2020-09-19 01:15:00;0;10;14;9;8;0;0;0;0;0;0;0
2020-09-19 01:30:00;3;8;6;8;3;0;0;0;0;0;0;0
2020-09-19 01:45:00;3;5;8;5;6;0;0;0;0;0;0;0
2020-09-19 02:00:00;0;13;6;4;3;0;0;0;0;0;0;0
2020-09-19 02:15:00;2;5;5;3;3;0;0;0;0;0;0;0
2020-09-19 02:30:00;2;5;7;7;3;0;0;0;0;0;0;0
2020-09-19 02:45:00;2;5;5;5;4;0;0;0;0;0;0;0
2020-09-19 03:00:00;2;3;3;4;1;0;0;0;0;0;0;0
2020-09-19 03:15:00;3;4;8;3;2;0;0;0;0;0;0;0
2020-09-19 03:30:00;1;3;3;3;5;0;0;0;0;0;0;0
2020-09-19 03:45:00;1;3;4;2;2;0;0;0;0;0;0;0
2020-09-19 04:00:00;2;2;3;5;0;0;0;0;0;0;0;0
2020-09-19 04:15:00;0;1;2;3;1;0;0;0;0;0;0;0
2020-09-19 04:30:00;1;2;1;4;3;0;0;0;0;0;0;0
2020-09-19 04:45:00;0;3;8;3;3;0;0;0;0;0;0;0
2020-09-19 05:00:00;1;9;7;6;4;0;0;0;0;0;0;0
2020-09-19 05:15:00;6;10;5;6;6;0;0;0;0;0;0;0
2020-09-19 05:30:00;13;11;10;15;10;0;0;0;0;0;0;0
2020-09-19 05:45:00;2;17;10;14;2;0;0;0;0;0;0;0
2020-09-19 06:00:00;5;27;25;16;10;0;0;0;0;0;0;0
2020-09-19 06:15:00;8;20;17;12;9;0;0;0;0;0;0;0
2020-09-19 06:30:00;12;22;22;28;7;0;0;0;0;0;0;0
2020-09-19 06:45:00;6;27;19;12;8;0;0;0;0;0;0;0
2020-09-19 07:00:00;2;21;16;19;10;0;0;0;0;0;0;0
2020-09-19 07:15:00;8;19;22;23;16;4;2;0;0;14;0;0
2020-09-19 07:30:00;5;25;17;32;23;0;0;0;0;0;1;0
2020-09-19 07:45:00;9;29;20;24;18;0;0;0;0;0;2;0
2020-09-19 08:00:00;8;34;21;21;13;5;1;0;0;0;1;7
2020-09-19 08:15:00;7;29;20;24;19;1;0;0;0;22;0;0
2020-09-19 08:30:00;15;36;29;38;32;0;5;0;0;1;2;0
2020-09-19 08:45:00;10;41;31;49;39;2;2;0;0;0;1;3
2020-09-19 09:00:00;18;48;35;41;24;1;7;0;0;3;1;2
2020-09-19 09:15:00;16;61;34;45;37;2;4;0;0;3;2;3
2020-09-19 09:30:00;20;45;29;53;38;2;1;0;0;9;4;0
2020-09-19 09:45:00;15;47;62;51;35;2;2;0;0;3;4;0
2020-09-19 10:00:00;9;45;54;50;35;3;5;0;0;10;7;1
2020-09-19 10:15:00;13;70;39;69;47;12;2;0;0;0;4;10
2020-09-19 10:30:00;19;56;49;55;45;1;0;0;0;0;4;14
2020-09-19 10:45:00;13;70;49;65;42;1;3;0;0;11;4;1
2020-09-19 11:00:00;20;68;49;53;40;2;0;0;0;14;4;6
2020-09-19 11:15:00;16;56;51;57;39;2;0;0;0;2;6;2
2020-09-19 11:30:00;24;54;61;72;39;2;4;0;0;5;5;3
2020-09-19 11:45:00;12;57;56;55;43;4;0;0;0;12;4;9
2020-09-19 12:00:00;23;70;53;63;53;1;3;0;0;1;4;5
2020-09-19 12:15:00;27;65;60;65;47;4;1;0;0;3;2;3
2020-09-19 12:30:00;17;69;56;56;48;7;1;0;0;23;3;2
2020-09-19 12:45:00;14;71;74;59;43;2;11;0;0;16;4;17
2020-09-19 13:00:00;22;73;49;62;50;2;0;0;0;20;4;2
2020-09-19 13:15:00;22;57;56;53;46;2;0;0;0;0;1;0
2020-09-19 13:30:00;20;71;72;61;56;4;0;0;0;60;5;1
2020-09-19 13:45:00;23;69;57;69;63;1;6;0;0;32;1;0
2020-09-19 14:00:00;17;80;56;55;53;3;2;0;1;8;6;1
2020-09-19 14:15:00;22;82;70;69;52;1;1;0;0;6;9;68
2020-09-19 14:30:00;21;72;71;74;59;9;5;0;9;18;1;0
2020-09-19 14:45:00;26;59;53;65;44;9;10;0;0;102;7;25
2020-09-19 15:00:00;24;59;51;61;62;6;13;0;0;18;5;6
2020-09-19 15:15:00;23;79;58;68;59;0;1;0;0;0;11;8
2020-09-19 15:30:00;38;62;61;64;58;3;0;0;0;0;3;0
2020-09-19 15:45:00;29;68;58;54;52;0;8;0;0;30;3;6
2020-09-19 16:00:00;26;65;60;59;52;0;1;0;0;3;1;0
2020-09-19 16:15:00;18;74;55;69;51;3;6;0;0;57;3;0
2020-09-19 16:30:00;24;62;61;60;47;23;2;0;5;55;10;14
2020-09-19 16:45:00;16;66;64;62;44;1;9;0;0;9;27;5
2020-09-19 17:00:00;20;58;48;51;55;0;4;0;2;7;12;2
2020-09-19 17:15:00;21;73;65;63;56;1;3;0;0;0;3;0
2020-09-19 17:30:00;16;63;53;60;56;3;4;0;0;25;2;0
2020-09-19 17:45:00;15;73;75;61;63;3;0;0;0;23;11;3
2020-09-19 18:00:00;18;58;47;60;48;1;6;0;1;8;8;9
2020-09-19 18:15:00;16;60;57;57;65;5;8;0;0;20;2;6
2020-09-19 18:30:00;26;52;62;59;48;1;1;0;0;35;5;0
2020-09-19 18:45:00;25;59;53;49;48;2;5;0;5;97;4;51
2020-09-19 19:00:00;16;57;47;51;57;2;2;0;3;16;8;0
2020-09-19 19:15:00;21;55;54;57;49;7;2;0;0;13;6;3
2020-09-19 19:30:00;17;47;47;44;43;6;1;0;0;36;5;0
2020-09-19 19:45:00;20;55;48;51;53;1;6;0;0;6;5;7
2020-09-19 20:00:00;14;35;41;50;39;1;1;0;1;2;5;10
2020-09-19 20:15:00;16;37;38;38;35;18;1;0;0;0;2;0
2020-09-19 20:30:00;16;43;34;34;29;2;3;0;0;6;0;0
2020-09-19 20:45:00;8;37;30;52;29;0;7;0;0;23;4;3
2020-09-19 21:00:00;14;32;30;31;16;0;4;0;0;0;2;0
2020-09-19 21:15:00;6;34;20;32;18;0;1;0;0;1;0;0
2020-09-19 21:30:00;13;33;37;42;25;0;4;0;0;0;1;2
2020-09-19 21:45:00;6;31;25;28;21;0;1;0;0;5;0;0
2020-09-19 22:00:00;10;28;21;26;20;1;0;0;0;4;0;0
2020-09-19 22:15:00;15;25;18;32;15;2;0;0;0;0;1;0
2020-09-19 22:30:00;6;28;22;25;11;0;1;0;0;11;0;0
2020-09-19 22:45:00;3;24;20;25;12;0;0;0;0;0;0;0
2020-09-19 23:00:00;4;17;21;20;17;0;0;0;0;0;0;0
2020-09-19 23:15:00;5;28;18;16;11;0;0;0;0;0;0;0
2020-09-19 23:30:00;7;27;17;10;8;0;0;0;0;0;0;0
2020-09-19 23:45:00;5;24;14;25;18;0;0;0;0;0;0;0
